time,env_temperature,env_pressure,altitude,env_humidity,env_co2
0.0,30.03,991.6,188.0,19.32,696
1.0,30.04,991.61,187.93,19.41,696
2.0,30.03,991.58,188.24,19.35,696
3.0,30.04,991.51,188.81,19.38,696
4.0,30.03,991.52,188.71,19.73,696
5.0,30.03,991.52,188.71,19.04,696
6.0,30.05,991.58,187.96,19.15,696
7.0,30.04,991.57,188.34,19.81,701
8.0,30.04,991.59,188.1,18.81,701
9.0,30.05,991.61,188.2,19.09,701
10.0,30.05,991.58,188.34,19.34,701
11.0,30.05,991.54,188.57,19.26,701
12.0,30.05,991.55,188.51,19.33,701
13.0,30.05,991.61,187.96,19.33,701
14.0,30.04,991.57,188.34,19.37,701
15.0,30.04,991.62,187.86,19.95,701
16.0,30.05,991.55,188.2,19.68,701
17.0,30.05,991.55,188.34,19.12,701
18.0,30.03,991.54,188.57,19.06,701
19.0,30.04,991.59,188.17,19.31,701
20.0,30.04,991.54,188.57,19.36,701
21.0,30.05,991.58,188.2,19.37,701
22.0,30.05,991.55,188.44,19.34,701
23.0,30.05,991.58,188.2,19.78,701
24.0,30.06,991.56,188.37,19.3,701
25.0,30.06,991.56,188.37,19.08,701
26.0,30.05,991.55,188.51,18.81,701
27.0,30.05,991.58,188.2,19.02,701
28.0,30.05,991.53,188.67,19.38,701
29.0,30.05,991.55,188.51,19.34,701
30.0,30.05,991.61,187.96,19.33,701
31.0,30.04,991.59,188.17,19.32,701
32.0,30.05,991.55,188.51,18.83,701
33.0,30.05,991.55,188.51,19.08,701
34.0,30.05,991.55,188.37,19.63,701
35.0,30.06,991.54,188.54,18.86,701
36.0,30.05,991.64,187.73,19.27,701
37.0,30.05,991.5,188.91,19.29,701
38.0,30.06,991.56,188.37,19.3,704
39.0,30.06,991.57,188.3,19.27,704
40.0,30.03,991.52,188.71,19.29,704
41.0,30.05,991.55,188.44,19.29,704
42.0,30.05,991.55,188.44,19.2,704
43.0,30.06,991.62,187.89,19.19,704
44.0,30.05,991.58,188.2,19.51,704
45.0,30.06,991.62,188.3,19.55,704
46.0,30.06,991.68,187.42,19.09,704
47.0,30.06,991.54,188.54,19.3,704
48.0,30.06,991.57,188.3,19.28,704
49.0,30.06,991.54,188.54,19.29,704
50.0,30.06,991.57,188.3,19.44,704
51.0,30.06,991.63,187.82,18.78,704
52.0,30.05,991.58,187.89,19.71,704
53.0,30.06,991.65,187.59,19.39,704
54.0,30.06,991.6,188.06,19.1,704
55.0,30.06,991.57,188.3,19.28,704
56.0,30.06,991.63,187.82,19.26,704
57.0,30.06,991.6,188.06,19.17,704
58.0,30.07,991.61,187.92,18.81,704
59.0,30.05,991.58,188.44,18.7,704
60.0,30.07,991.6,188.06,19.46,704
61.0,30.06,991.56,188.37,19.27,704
62.0,30.05,991.61,187.96,19.26,704
63.0,30.07,991.59,188.16,19.28,704
64.0,30.07,991.58,188.23,18.73,704
65.0,30.06,991.57,188.3,18.53,704
66.0,30.05,991.63,188.3,19.32,704
67.0,30.05,991.56,188.37,19.24,704
68.0,30.05,991.5,188.91,19.19,704
69.0,30.05,991.55,188.44,19.19,703
70.0,30.06,991.56,188.37,19.18,703
71.0,30.05,991.55,188.44,19.18,703
72.0,30.05,991.64,187.73,19.15,703
73.0,30.05,991.58,188.2,18.94,703
74.0,30.04,991.62,187.86,19.05,703
75.0,30.05,991.6,188.03,19.3,703
76.0,30.04,991.61,187.96,19.24,703
77.0,30.04,991.59,188.1,19.14,703
78.0,30.05,991.55,188.44,19.15,703
79.0,30.05,991.6,188.03,19.14,703
80.0,30.04,991.54,188.57,18.76,703
81.0,30.05,991.6,188.1,19.11,703
82.0,30.04,991.59,188.1,19.2,703
83.0,30.05,991.55,188.44,19.15,703
84.0,30.05,991.55,188.51,19.15,703
85.0,30.02,991.56,188.38,19.15,703
86.0,30.04,991.57,188.34,19.26,703
87.0,30.05,991.57,188.27,18.8,703
88.0,30.04,991.54,188.1,18.57,703
89.0,30.04,991.59,188.17,19.38,703
90.0,30.03,991.58,188.24,19.14,703
91.0,30.03,991.63,187.77,19.17,703
92.0,30.03,991.58,188.24,19.16,703
93.0,30.03,991.57,188.31,19.17,703
94.0,30.02,991.64,187.67,19.14,703
95.0,30.02,991.5,188.38,18.45,703
96.0,30.01,991.6,188.04,19.89,703
97.0,30.01,991.65,187.57,18.95,703
98.0,30.03,991.62,187.9,19.2,703
99.0,30.02,991.67,187.43,19.2,703
100.0,30.02,991.59,188.14,19.19,704
101.0,30.01,991.66,187.57,19.2,704
102.0,30.02,991.62,187.9,19.2,704
103.0,30.03,991.63,187.77,19.2,704
104.0,30.03,991.58,188.24,19.2,704
105.0,30.01,991.57,188.28,19.55,704
106.0,30.02,991.56,187.9,19.47,704
107.0,30.02,991.62,188.71,19.43,704
108.0,30.03,991.53,188.62,19.01,704
109.0,30.03,991.58,188.24,19.2,704
110.0,30.03,991.63,187.77,19.21,704
111.0,30.04,991.57,188.34,19.21,704
112.0,30.03,991.55,188.48,19.21,704
113.0,30.04,991.59,188.1,18.95,704
114.0,30.04,991.59,188.1,19.21,704
115.0,30.05,991.6,187.96,18.67,704
116.0,30.03,991.6,188.03,19.52,704
117.0,30.04,991.57,188.34,19.22,704
118.0,30.05,991.55,188.44,19.22,704
119.0,30.05,991.6,188.03,19.7,704
120.0,30.05,991.55,188.44,19.08,704
121.0,30.05,991.61,188.2,19.96,704
122.0,30.05,991.55,188.57,19.64,704
123.0,30.03,991.6,188.0,19.25,704
124.0,30.04,991.54,188.57,19.24,704
125.0,30.06,991.62,187.89,19.24,704
126.0,30.06,991.63,187.82,19.27,704
127.0,30.05,991.55,188.44,19.56,704
128.0,30.05,991.61,187.82,19.2,704
129.0,30.06,991.56,188.44,19.13,704
130.0,30.07,991.59,188.16,19.4,704
131.0,30.06,991.57,188.3,19.49,703
132.0,30.06,991.55,188.47,19.27,703
133.0,30.07,991.59,188.16,19.58,703
134.0,30.06,991.54,188.54,19.66,703
135.0,30.06,991.59,188.13,19.59,703
136.0,30.06,991.57,188.3,19.29,703
137.0,30.07,991.58,187.99,19.41,703
138.0,30.06,991.56,188.3,20.12,703
139.0,30.06,991.56,188.37,19.95,703
140.0,30.06,991.57,188.3,19.86,703
141.0,30.06,991.54,188.54,19.81,703
142.0,30.06,991.57,188.3,20.28,703
143.0,30.07,991.61,187.92,20.14,703
144.0,30.06,991.57,188.23,20.02,703
145.0,30.07,991.57,188.33,20.07,703
146.0,30.07,991.56,188.4,20.11,703
147.0,30.07,991.55,188.47,19.93,703
148.0,30.07,991.55,188.47,19.78,703
149.0,30.06,991.56,188.37,19.33,703
150.0,30.06,991.57,188.3,19.28,703
151.0,30.05,991.55,188.3,19.32,703
152.0,30.06,991.55,188.44,19.66,703
153.0,30.06,991.6,188.06,19.67,703
154.0,30.06,991.57,188.3,19.78,703
155.0,30.07,991.61,187.99,19.81,703
156.0,30.06,991.57,188.3,19.94,703
157.0,30.06,991.57,188.37,19.92,703
158.0,30.06,991.63,187.82,20.32,703
159.0,30.06,991.57,188.3,20.33,703
160.0,30.06,991.56,188.37,20.43,703
161.0,30.06,991.57,188.3,20.41,703
162.0,30.06,991.57,188.3,20.43,703
163.0,30.07,991.56,188.4,20.16,703
164.0,30.07,991.59,188.16,20.05,703
165.0,30.06,991.54,188.54,19.98,703
