time,buttons_pressed
0.0,0.0
1.0,0.0
2.0,2.0
3.0,1.0
4.0,0.5
5.0,1.25
6.0,0.625
7.0,0.25
8.0,2.125
9.0,2.0625
10.0,2.0
11.0,1.0
12.0,1.5
13.0,3.6875
14.0,3.8125
15.0,3.875
16.0,4.9375
17.0,4.4375
18.0,5.125
19.0,3.5
20.0,3.6875
21.0,4.75
22.0,4.3125
23.0,4.0625
24.0,3.0
25.0,2.4375
26.0,2.125
27.0,1.0
28.0,0.4375
29.0,1.1875
30.0,2.5625
31.0,1.25
32.0,0.625
33.0,1.3125
34.0,0.625
35.0,0.25
36.0,0.125
37.0,2.0625
38.0,1.0
39.0,0.5
40.0,0.25
41.0,0.125
42.0,1.0
43.0,0.5
44.0,0.25
45.0,1.125
46.0,0.5625
47.0,0.25
48.0,1.125
49.0,0.5625
50.0,0.25
51.0,0.125
52.0,0.0625
53.0,3.0
54.0,1.5
55.0,0.75
56.0,0.375
57.0,2.1875
58.0,2.0
59.0,3.0
60.0,2.5
61.0,2.25
62.0,3.0625
63.0,2.5
64.0,2.1875
65.0,3.0625
66.0,2.5
67.0,2.1875
68.0,2.0625
69.0,2.0
70.0,1.9375
71.0,1.9375
72.0,0.9375
73.0,0.4375
74.0,0.1875
75.0,0.0625
76.0,0.0
77.0,0.0
78.0,0.0
79.0,1.0
80.0,0.5
81.0,0.25
82.0,0.125
83.0,2.0625
84.0,2.0
85.0,3.0
86.0,2.5
87.0,3.25
88.0,2.5625
89.0,2.25
90.0,2.0625
91.0,3.0
92.0,2.4375
93.0,2.1875
94.0,2.0625
95.0,2.0
96.0,2.9375
97.0,3.4375
98.0,2.6875
99.0,2.3125
100.0,2.125
101.0,2.0
102.0,0.9375
103.0,1.4375
104.0,1.6875
105.0,0.8125
106.0,0.375
107.0,1.1875
108.0,0.5625
109.0,0.25
110.0,1.125
111.0,0.5625
112.0,0.25
113.0,0.125
114.0,0.0625
115.0,0.0
116.0,0.0
117.0,1.0
118.0,0.5
119.0,2.25
120.0,2.125
121.0,2.0625
122.0,1.0
123.0,1.5
124.0,0.6875
125.0,0.3125
126.0,0.125
127.0,2.0625
128.0,1.0
129.0,1.5
130.0,1.75
131.0,1.875
132.0,0.875
133.0,1.4375
134.0,0.6875
135.0,0.3125
136.0,0.125
137.0,0.0625
138.0,2.0
139.0,1.0
140.0,0.5
141.0,0.25
142.0,0.125
143.0,0.0
144.0,0.0
145.0,0.0
146.0,0.0
147.0,0.0
148.0,0.0
149.0,1.0
150.0,1.5
151.0,0.75
152.0,1.375
153.0,0.6875
154.0,1.3125
155.0,0.625
156.0,0.3125
157.0,0.125
158.0,1.0625
159.0,0.5
160.0,1.25
161.0,0.625
162.0,0.3125
163.0,0.125
164.0,2.0625
165.0,1.0
166.0,0.5
167.0,0.25
168.0,0.125
169.0,0.0
170.0,0.0
171.0,0.0
172.0,0.0
173.0,0.0
174.0,0.0
175.0,1.0
176.0,1.5
177.0,0.75
178.0,0.375
179.0,0.1875
180.0,0.0625
181.0,2.0
182.0,2.0
183.0,1.0
184.0,2.5
185.0,2.25
186.0,1.0625
187.0,0.5
188.0,0.25
189.0,0.0625
190.0,0.0
191.0,1.0
192.0,0.5
193.0,1.25
194.0,0.625
195.0,0.3125
196.0,0.125
197.0,0.0625
198.0,2.0
199.0,1.0
200.0,0.5
201.0,0.25
202.0,0.125
203.0,0.0
204.0,0.0
205.0,0.0
206.0,1.0
207.0,1.5
208.0,0.75
209.0,0.375
210.0,0.1875
211.0,1.0625
212.0,1.5
213.0,1.75
214.0,1.875
215.0,1.9375
216.0,0.9375
217.0,0.4375
218.0,0.1875
219.0,1.0625
220.0,0.5
221.0,1.25
222.0,0.625
223.0,0.3125
224.0,1.125
