time,linaccel_x,linaccel_y,linaccel_z,gravity_x,gravity_y,gravity_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,quaternion_w,quaternion_y,quaternion_x,quaternion_z
0.0,-0.5845238095238094,0.5623809523809523,0.26571428571428557,-6.1030952380952375,-1.8128571428571412,6.734523809523807,-23.132440476190474,-65.46130952380952,74.98363095238095,85.62202380952381,-38.85565476190476,17.72470238095238,0.6601329985714284,0.323309035,0.18959118095238092,-0.5858706521428572
1.0,-0.35896825396825394,0.19047619047619047,-0.018095238095238136,-5.418333333333332,-0.30793650793650734,7.8191269841269815,-5.858630952380952,-19.34126984126984,26.005456349206348,67.69742063492063,-33.75248015873016,3.8616071428571423,0.7791602723809523,0.25646488246031746,0.16517227380952382,-0.5101560562698413
2.0,-0.25998639455782313,0.08820408163265306,-0.07332653061224491,-5.341285714285713,0.7618843537414968,7.971340136054421,2.021301020408164,-8.298044217687073,13.766624149659863,61.89800170068027,-33.09034863945578,-4.615561224489795,0.8122862524489797,0.22823714662585032,0.19065680420408163,-0.4814809788299319
3.0,-0.19892698412698417,0.020095238095238086,-0.06301904761904764,-5.3473999999999995,1.3555460317460315,7.98075873015873,-0.2458928571428567,-3.1207539682539682,5.992757936507937,56.893234126984126,-33.09049603174603,-9.188928571428571,0.8346439032761905,0.21992131295873013,0.20472350116190474,-0.4495755638539682
4.0,-0.15856813157993332,-0.0021096998988423144,-0.0656150387771159,-5.336153422501966,1.3470187329062233,8.04721213143007,-1.6720882038889513,-3.1803805589899214,2.501609859128545,54.41411407403244,-32.98714009403919,-9.290472912217602,0.8470825631745533,0.22195525006264283,0.19669987318219623,-0.43429271597969343
5.0,-0.1279822224719943,-0.020448091116855874,-0.0597046008017684,-5.296398523846989,1.3089548349630964,8.131144468172792,-0.5120953692255816,-0.547419542167772,0.20268184968716046,52.564919940242035,-32.69482292720392,-9.153853007568094,0.8573604211187666,0.2223039218247162,0.187988196683264,-0.42370915638078377
6.0,-0.11523410055475541,-0.026261001225916243,-0.0511576267324671,-5.339382325546543,1.2426565158275633,8.117477174607243,-0.17107610689693326,0.2597087397938334,-0.04614739813002032,52.21058820753751,-32.998709890887355,-8.699204283050292,0.8584268719174906,0.226607941217613,0.18519124127102507,-0.42090039680692104
7.0,-0.11451605627887806,-0.02495889521160778,-0.06537841951777143,-5.262462918212131,1.0867810898717714,8.185431573050057,-1.7843541637260358,-1.3567653319035333,-0.7234722361992938,52.32563063321361,-32.4702734563214,-7.5754619267839605,0.8596377390523311,0.22609893774149595,0.1758391117210339,-0.4225937111558048
8.0,-0.15457331231762642,-0.04145832625403737,-0.05234051544244947,-5.063237795511595,0.9803682715103865,8.324536831071878,0.3534630391047241,-1.1158610645692781,0.16514320217685075,52.5416207601552,-31.102338629082357,-6.731660974912717,0.8621638913673714,0.21790564142950375,0.16586825450798237,-0.42582607950973805
9.0,-0.1523900618011646,-0.04309363055049477,-0.06132461686850286,-5.173586789554531,1.0210908084163899,8.252913764155323,0.6131309613117566,1.041886587718358,0.6195901653984925,52.27473609473797,-31.85862313792734,-7.066215214517914,0.861428417616547,0.22304417516325514,0.17025465726860284,-0.42299253870414033
10.0,-0.12857214303575895,-0.044941592540992406,-0.057605472796770626,-5.320015360983103,1.0759332690315437,8.15298145965063,0.09612001214589369,0.8239626871003465,-0.02089808166327295,52.164297770871286,-32.87578814346443,-7.527875272389526,0.8594497099757084,0.2295372189372343,0.1765738609230879,-0.42099597414853723
11.0,-0.12761690422605654,-0.04585789304468975,-0.053742721394634374,-5.568938663237238,1.0351309255885397,7.987184653306183,-0.07152457757296465,1.3649305183438716,-0.12438377451505732,52.28055004822634,-34.63924909798878,-7.38975815382417,0.8550494863494444,0.24338522853463368,0.18156414816597002,-0.4199167968192049
12.0,-0.11060032865359198,-0.041489836744900525,-0.04609205872896796,-5.757863573036115,1.0064405387061048,7.8578542849998225,0.08936497517236452,0.7005121816168327,-0.09330792519558459,52.35716741685421,-35.986132693887754,-7.301289608116315,0.8516643254492193,0.2538843462228057,0.18547021721769724,-0.41897138800039285
13.0,-0.10593867543540939,-0.03631037114679368,-0.045945227596097635,-5.812790671535479,0.9880059649058603,7.824379073862547,-0.054488932555438505,-0.49437552659070694,0.03642354948493222,52.4064554629511,-36.36544608168593,-7.203454037507635,0.8506939407119463,0.25706070892544125,0.18613881495789888,-0.41891805790422776
14.0,-0.11974737151186751,-0.03600080769321252,-0.042853566179001205,-5.81629548937757,0.9644791729291209,7.826598139081812,0.07814627872996123,-0.4368719030802997,0.05558216644753523,52.471108875868794,-36.38464796403805,-7.03051446115013,0.8505199079442987,0.25764966528837346,0.18519461630767448,-0.4194064893553396
15.0,-0.10513529079133895,-0.04105152594768903,-0.038564301354084174,-5.821802628357438,0.9548053389654034,7.824517270432592,0.08661023051930229,-0.48280994464644034,0.13238158189373128,52.49130134232165,-36.414999111276074,-6.962221446040953,0.8504085149783873,0.2580975547440518,0.18489427341759657,-0.4195225579267986
16.0,-0.1120924656251171,-0.02985013675021544,-0.04126465849911956,-5.8046691768761,0.9577758420441345,7.836566632947437,0.07287920085422052,-0.5400568075381214,0.24847092652954178,52.36923377730321,-36.28993270203439,-6.973485912854521,0.8511451656741971,0.25732313329923945,0.1842987030770672,-0.4187611270626803
17.0,-0.12211382113821141,0.000412873253156483,-0.059560900678131204,-5.6246195346746095,0.7858349256303621,7.969711887902289,-2.8883635869768836,-3.3912601626016263,-0.49937244764152705,52.16524764902027,-35.011733824135476,-5.679475291296692,0.855112065640478,0.2520415806204339,0.17062621759844143,-0.4188275775943201
18.0,-0.1395571758793357,-0.00035849119074194053,-0.07381600190988515,-5.374311395793198,0.728999562608422,8.142735566295755,1.6770158077411335,-0.2524762288133011,0.4433898653234737,52.36094626335155,-33.26327672946111,-5.169740687567362,0.8584921953737127,0.2400004461895831,0.16181993051614385,-0.4223479450913251
19.0,-0.1427010149749981,-0.013239921478627499,-0.0685708273758335,-5.380408386068641,0.8695650654823983,8.133061331534972,0.2910568670042074,0.3858586597868978,0.4104910156110456,52.060729468081306,-33.2929286873112,-6.129105174812866,0.8593680637160421,0.23749983635516025,0.16802206379493825,-0.4199816410402861
20.0,-0.12872186862046522,-0.016070000078416823,-0.05875512257855406,-5.407625908219215,0.8947990551644879,8.11740556741973,0.1168305578136694,-0.2499109533480932,0.21439184926893745,51.62154294017755,-33.473652581263785,-6.3019984961397135,0.8605711675000353,0.23894869875114425,0.16897879793838178,-0.41654026267199207
21.0,-0.12617918765405636,-0.018558996892080164,-0.05795584610438324,-5.395231522166256,0.88052934662237,8.130314900153609,-0.19481544493266179,-0.39237778194548645,0.16774372164469686,50.395424302504196,-33.38248423713071,-6.182549208730753,0.8652631270324724,0.24034284075008036,0.16531730085432073,-0.40741391522191267
22.0,-0.1326060975174107,-0.02270649631048878,-0.056191403251509744,-5.430015259041242,0.8673792437656455,8.109627027837098,0.13868602167963595,0.09649930448640032,0.17107236848410706,49.78267524742684,-33.62772058977288,-6.111179488034029,0.8669645023607907,0.24335372308971925,0.1642822182536749,-0.40252616520143625
23.0,-0.1262490352553295,-0.020996909070473198,-0.0535353115282305,-5.472648289685662,0.8696671162564162,8.082748997789517,0.04041390356299876,-0.033108187216664794,0.042813003446854736,49.49530892903975,-33.92641655895246,-6.140501596980255,0.8673172589890978,0.2459174619852198,0.1648065199197856,-0.400090814156607
24.0,-0.14139256678281067,-0.022483861601288832,-0.06581911505751004,-5.4908940373159485,0.8663773369300515,8.070495082612117,0.06715395638979431,-0.07158961588175788,0.06691341416582368,49.377094748698056,-34.04790970036717,-6.137287088812709,0.8674449549016149,0.2471228732199524,0.16493924477172076,-0.39905794214358764
25.0,-0.15785836049604735,-0.024770746693642064,-0.07832714210782663,-5.501593065078115,0.8643448447042075,8.062697088906376,0.06590511548836686,-0.12320199224457683,0.0794988245101345,48.53899547131992,-34.12729805927091,-6.130779043029485,0.8701414310823967,0.24896261680952378,0.16329467828456218,-0.3925978756538159
26.0,-0.1503282754486531,-0.018718575549810802,-0.07337019969278034,-5.545157075418681,0.8524559589374696,8.033467348544455,-0.07638986456108801,0.018615123075193897,0.17458295867520887,47.83681062905099,-34.43948252688172,-6.0607554981079765,0.8718275599026266,0.2525798344838335,0.1622179733900191,-0.38694468175334384
27.0,-0.16092574275973176,-0.01850248211007456,-0.08327990708478514,-5.567923148252222,0.8279203476827397,8.020071990558613,0.00324881280206811,-0.3621125800831741,0.17308022835412684,47.390056573376796,-34.598419469577756,-5.909557528755011,0.8730090322581581,0.2549267241577311,0.16065873727250754,-0.3834041187075139
28.0,-0.14938458656475967,-0.01650192948934098,-0.07693027612303771,-5.5264738675958185,0.8349255554306698,8.048036191974823,0.16942719455996405,-1.1972062211981567,0.06201833014873928,46.61799740549249,-34.303947023341195,-5.9330930838110225,0.8762357146812032,0.25360182632984907,0.1582867020561987,-0.37778911414948857
29.0,-0.13146498819826913,-0.01629740361919748,-0.06289378442171518,-5.477645161290324,0.8400385523210072,8.081209284028326,-0.0035552714398111723,-0.14183221872541313,0.25442073170731705,44.989230920535014,-33.96236723052715,-5.937155782848151,0.8822516581101494,0.25307742049960663,0.15375749428874902,-0.365604547830055
30.0,-0.12033985238469896,-0.017669888726537037,-0.052860289985388345,-5.527244145966806,0.8382780525270688,8.047933329586753,-0.04346771851935109,0.1127471572814806,0.25479199449252554,43.58214964782136,-34.31525924000599,-5.947188424937244,0.8858346651522608,0.2577171343987674,0.15160903003954512,-0.35443893817414096
31.0,-0.13800548874152335,-0.016626447117005734,-0.06326806788805217,-5.549707832228093,0.8511154228016935,8.03067162152036,0.03676830439099321,-0.1361864134914391,0.27069851494885916,42.84266805758495,-34.467970886722114,-6.047079657000487,0.88774555175473,0.2596911994070942,0.15103531126996922,-0.34858719095882496
32.0,-0.14354306695140684,-0.016659997752051257,-0.06666629200854221,-5.558035367726951,0.8582552920460078,8.02421887527631,-0.012084597804503393,-0.23087042448765505,0.24066679779701022,42.45898523846989,-34.52786145142558,-6.10312652204863,0.888794109627365,0.2605104497398374,0.1507461198648233,-0.34554374673747695
33.0,-0.13781480648907873,-0.021255254580195573,-0.06549443632685176,-5.5673143007006125,0.8528263084934997,8.017470570604324,-0.041998239106815036,-0.39574107377018475,0.07837824547600314,42.0108753887078,-34.596773959387065,-6.073145676445243,0.8899988065139186,0.2616431946755835,0.1497470111448428,-0.34201803496118544
34.0,-0.13505453149001534,-0.025331797235023046,-0.060718894009216595,-5.572443932411676,0.837931643625192,8.015950076804915,-0.04085061443932411,-0.2209773425499232,0.048286290322580645,40.094191628264205,-34.62923867127496,-5.976118471582181,0.8954441146904762,0.2646261508924731,0.14467368524039936,-0.32700071652150525
35.0,-0.12666227380015738,-0.03174114870180961,-0.05519984264358774,-5.595063335955942,0.8191182140047208,8.001801140833988,-0.1025521243115657,-0.19166011014948858,0.09249483674272227,38.9832095790716,-34.79503466758458,-5.84467815696302,0.8982166053691976,0.2676560223666404,0.14161311873977178,-0.3182730914793469
36.0,-0.13283339889850512,-0.03374803304484659,-0.061788158929976404,-5.595457513768686,0.8123154996066089,8.002449252557039,0.07918961447678992,-0.33221134933123525,0.08648210070810386,38.43623008457907,-34.801309254524,-5.786292781274587,0.89978844379406,0.26847530944708886,0.13997843992053502,-0.3139978795830055
37.0,-0.13810275935708666,-0.03380815630736954,-0.0617037952868008,-5.598875454272978,0.8041504533363306,8.001679695402945,-0.055504079090330075,-0.21903386206961145,0.1036121141021318,38.196745274624405,-34.82505098862913,-5.7340954113746205,0.9004454059256397,0.2691160269226612,0.13906990195143493,-0.3120851490998745
38.0,-0.1330080083174104,-0.034746131654864953,-0.060653431868420066,-5.610183694878425,0.7907387789891727,7.994717601438689,-0.025220814132104453,-0.2712823962196995,0.16486479524933498,38.05757798743022,-34.908018093645794,-5.64294635832303,0.9006621972823516,0.27017940602948554,0.138311225395564,-0.31094469843359185
39.0,-0.1263144880296729,-0.029493836873852618,-0.05548574425836425,-5.5914281967704484,0.7854190551122102,8.008406204338542,0.07700161102993518,-0.9787943501554831,0.17948934097635907,36.89104005095351,-34.77272769847514,-5.597582050129257,0.9040171707740439,0.2705278739458993,0.13493325326701883,-0.30182974452324757
