,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,day,time
9,0,0,0,0,70.0,1,0,0,0,0.0,1,09:12:09
10,0,0,0,0,71.0,1,0,0,0,0.0,1,09:12:10
11,0,0,0,0,71.0,1,0,0,0,0.0,1,09:12:11
12,0,0,0,0,71.0,1,0,0,0,0.0,1,09:12:12
13,0,0,0,0,71.0,1,0,0,0,0.0,1,09:12:13
14,0,0,0,0,70.0,1,0,0,0,0.0,1,09:12:14
15,0,0,0,0,70.0,1,0,0,0,0.0,1,09:12:15
16,0,0,0,0,69.0,1,0,0,0,0.0,1,09:12:16
17,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:17
18,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:18
19,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:19
20,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:20
21,0,0,0,0,69.0,1,0,0,0,0.0,1,09:12:21
22,0,0,0,0,69.0,1,0,0,0,0.0,1,09:12:22
23,0,0,0,0,71.0,1,0,0,0,0.0,1,09:12:23
24,0,0,0,0,72.0,1,0,0,0,0.0,1,09:12:24
25,0,0,0,0,72.0,1,0,0,0,0.0,1,09:12:25
26,0,0,0,0,73.0,1,0,0,0,0.0,1,09:12:26
27,0,0,0,0,73.0,1,0,0,0,0.0,1,09:12:27
28,0,0,0,0,72.0,1,0,0,0,0.0,1,09:12:28
29,0,0,0,0,72.0,1,0,0,0,0.0,1,09:12:29
30,0,0,0,0,71.0,1,0,0,0,0.0,1,09:12:30
31,0,0,0,0,70.0,1,0,0,0,0.0,1,09:12:31
32,82,55,46,1,69.0,0,1,0,0,108.93,1,09:12:32
33,42,63,30,1,68.0,0,1,0,0,81.44,1,09:12:33
34,28,0,0,0,68.0,0,1,0,0,28.0,1,09:12:34
35,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:35
42,0,0,0,0,69.0,1,0,0,0,0.0,1,09:12:42
43,0,0,0,0,69.0,1,0,0,0,0.0,1,09:12:43
44,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:44
45,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:45
46,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:46
47,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:47
48,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:48
49,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:49
50,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:50
51,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:51
52,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:52
53,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:53
54,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:54
55,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:55
56,0,0,0,0,68.0,1,0,0,0,0.0,1,09:12:56
57,0,0,0,0,67.0,1,0,0,0,0.0,1,09:12:57
58,0,0,0,0,67.0,1,0,0,0,0.0,1,09:12:58
59,0,0,0,0,67.0,1,0,0,0,0.0,1,09:12:59
60,0,0,0,0,66.0,1,0,0,0,0.0,1,09:13:00
61,0,0,0,0,67.0,1,0,0,0,0.0,1,09:13:01
62,0,0,0,0,67.0,1,0,0,0,0.0,1,09:13:02
63,0,0,0,0,66.0,1,0,0,0,0.0,1,09:13:03
64,0,0,0,0,67.0,1,0,0,0,0.0,1,09:13:04
65,0,0,0,0,67.0,1,0,0,0,0.0,1,09:13:05
66,0,0,0,0,67.0,1,0,0,0,0.0,1,09:13:06
67,0,0,0,0,67.0,1,0,0,0,0.0,1,09:13:07
68,0,0,0,0,67.0,1,0,0,0,0.0,1,09:13:08
75,0,0,0,0,66.0,1,0,0,0,0.0,1,09:13:15
76,0,0,0,0,66.0,1,0,0,0,0.0,1,09:13:16
77,0,0,0,0,66.0,1,0,0,0,0.0,1,09:13:17
78,0,0,0,0,66.0,1,0,0,0,0.0,1,09:13:18
79,0,0,0,0,66.0,1,0,0,0,0.0,1,09:13:19
80,0,0,0,0,66.0,1,0,0,0,0.0,1,09:13:20
81,0,0,0,0,66.0,1,0,0,0,0.0,1,09:13:21
82,0,0,0,0,65.0,1,0,0,0,0.0,1,09:13:22
83,0,0,0,0,65.0,1,0,0,0,0.0,1,09:13:23
84,0,0,0,0,65.0,1,0,0,0,0.0,1,09:13:24
85,0,0,0,0,66.0,1,0,0,0,0.0,1,09:13:25
86,0,0,0,0,65.0,1,0,0,0,0.0,1,09:13:26
87,0,0,0,0,65.0,1,0,0,0,0.0,1,09:13:27
88,0,0,0,0,65.0,1,0,0,0,0.0,1,09:13:28
89,0,0,0,0,64.0,1,0,0,0,0.0,1,09:13:29
90,0,0,0,0,64.0,1,0,0,0,0.0,1,09:13:30
91,34,136,35,0,64.0,0,1,0,0,144.49,1,09:13:31
92,8,32,19,0,64.0,0,1,0,0,38.07,1,09:13:32
93,44,70,67,1,65.0,0,1,0,0,106.42,1,09:13:33
94,60,63,28,0,64.0,0,1,0,0,91.39,1,09:13:34
95,28,6,35,1,65.0,0,1,0,0,45.22,1,09:13:35
96,11,58,102,0,65.0,0,1,0,0,117.85,1,09:13:36
97,39,10,63,1,65.0,0,1,0,0,74.77,1,09:13:37
98,19,1,76,1,65.0,0,1,0,0,78.35,1,09:13:38
99,0,0,38,0,65.0,0,1,0,0,38.0,1,09:13:39
100,0,0,21,0,66.0,0,1,0,0,21.0,1,09:13:40
101,20,9,118,0,66.0,0,1,0,0,120.02,1,09:13:41
108,123,9,86,0,67.0,0,1,0,0,150.35,1,09:13:48
109,23,0,0,0,67.0,0,1,0,0,23.0,1,09:13:49
110,92,17,74,0,67.0,0,1,0,0,119.29,1,09:13:50
111,79,2,54,1,67.0,0,1,0,0,95.71,1,09:13:51
112,41,0,24,0,66.0,0,1,0,0,47.51,1,09:13:52
113,6,0,0,0,66.0,0,0,1,0,6.0,1,09:13:53
114,3,3,5,0,65.0,0,0,1,0,6.56,1,09:13:54
115,35,32,79,0,65.0,0,1,0,0,92.14,1,09:13:55
116,0,14,39,0,64.0,0,0,1,0,41.44,1,09:13:56
117,31,77,108,1,64.0,0,1,0,0,136.21,1,09:13:57
118,147,26,153,0,64.0,0,1,0,0,213.76,1,09:13:58
119,63,14,127,1,64.0,0,1,0,0,142.46,1,09:13:59
120,53,0,191,1,64.0,0,1,0,0,198.22,1,09:14:00
121,55,0,141,0,66.0,0,1,0,0,151.35,1,09:14:01
122,11,0,118,0,66.0,0,1,0,0,118.51,1,09:14:02
123,156,31,225,1,68.0,0,1,0,0,275.54,1,09:14:03
124,87,60,74,0,69.0,0,1,0,0,129.02,1,09:14:04
125,3,22,78,0,69.0,1,0,0,0,81.1,1,09:14:05
126,0,5,31,0,69.0,1,0,0,0,31.4,1,09:14:06
127,0,10,10,0,69.0,1,0,0,0,14.14,1,09:14:07
128,0,0,0,0,69.0,1,0,0,0,0.0,1,09:14:08
129,0,7,7,0,70.0,1,0,0,0,9.9,1,09:14:09
130,70,41,22,0,70.0,0,1,0,0,84.05,1,09:14:10
131,0,0,0,0,71.0,1,0,0,0,0.0,1,09:14:11
132,0,0,0,0,71.0,1,0,0,0,0.0,1,09:14:12
133,0,0,0,0,72.0,1,0,0,0,0.0,1,09:14:13
134,0,0,0,0,72.0,1,0,0,0,0.0,1,09:14:14
141,0,36,50,0,72.0,0,0,0,1,61.61,1,09:14:21
142,150,40,119,0,73.0,0,1,0,0,195.6,1,09:14:22
143,169,82,385,1,73.0,0,1,0,0,428.38,1,09:14:23
144,0,43,17,0,74.0,1,0,0,0,46.24,1,09:14:24
145,0,14,10,0,74.0,1,0,0,0,17.2,1,09:14:25
146,0,0,0,0,76.0,1,0,0,0,0.0,1,09:14:26
147,0,0,0,0,76.0,1,0,0,0,0.0,1,09:14:27
148,0,0,0,0,76.0,1,0,0,0,0.0,1,09:14:28
149,0,0,0,0,76.0,1,0,0,0,0.0,1,09:14:29
150,0,0,0,0,76.0,1,0,0,0,0.0,1,09:14:30
151,0,0,0,0,76.0,1,0,0,0,0.0,1,09:14:31
152,0,0,0,0,75.0,1,0,0,0,0.0,1,09:14:32
