time,spo2
3.0,97.184874
4.0,97.28783099999998
5.0,97.40549614285713
6.0,97.53492779999999
7.0,97.6730894516129
8.0,97.72240959677418
9.0,97.71917206451613
10.0,97.68965569354839
11.0,97.6469999032258
12.0,97.62318111290324
13.0,97.61206567741937
14.0,97.60730191935485
15.0,97.605714
16.0,97.52251683870968
17.0,97.3977210967742
18.0,97.25212606451612
19.0,97.09613138709678
20.0,97.30307056451613
21.0,97.69407658064517
22.0,98.17711601612905
23.0,98.70617216129033
24.0,98.87009395161292
25.0,98.83994438709678
26.0,98.71275914516127
27.0,98.53705606451612
28.0,98.33709406451612
29.0,98.13173438709677
30.0,97.92367587096774
31.0,97.71426793548386
32.0,97.50418529032258
33.0,97.29376529032258
34.0,97.08334529032257
35.0,96.87292529032257
36.0,96.66250529032257
37.0,96.6508633548387
38.0,96.7386104516129
39.0,96.87605206451613
40.0,97.03834093548386
41.0,96.9320653064516
42.0,96.68529561290322
43.0,96.36827888709678
44.0,96.01613864516128
45.0,96.33224206451612
46.0,96.99124819354839
47.0,97.82170567741935
48.0,98.73788883870967
49.0,99.00171832258064
50.0,98.9179395483871
51.0,98.66035664516127
52.0,98.31587167741935
53.0,98.15124174193548
54.0,98.09826483870967
55.0,98.1011144516129
56.0,98.13187732258064
57.0,97.99758701612902
58.0,97.77379180645161
59.0,97.50524414516129
60.0,97.21432025806452
61.0,97.06813703225806
62.0,96.99991819354838
63.0,96.97068154838709
64.0,96.960936
65.0,96.960936
66.0,96.960936
67.0,96.960936
68.0,96.960936
69.0,97.19756051612903
70.0,97.55249729032258
71.0,97.96659019354838
72.0,98.41026116129032
73.0,98.66546748387097
74.0,98.81904696774194
75.0,98.92181303225806
76.0,98.99917238709676
77.0,98.76046219354838
78.0,98.37006890322581
79.0,97.90383406451613
80.0,97.3996784516129
81.0,97.20318541935484
82.0,97.17000387096775
83.0,97.21847806451613
84.0,97.30778012903227
85.0,97.21057819354837
86.0,97.00991729032258
87.0,96.7575269032258
88.0,96.47927177419353
89.0,96.5648850483871
90.0,96.83889870967741
91.0,97.20711256451612
92.0,97.62242651612902
93.0,97.92012716129031
94.0,98.14724612903225
95.0,98.33907425806451
96.0,98.51325696774192
97.0,98.28141232258064
98.0,97.8509653548387
99.0,97.32121722580645
100.0,96.74181851612903
101.0,96.65171864516128
102.0,96.81868083870968
103.0,97.11417406451613
104.0,97.47393280645161
105.0,97.80884520967741
106.0,98.11526806451613
107.0,98.40744614516129
108.0,98.69250183870969
109.0,98.48115479032259
110.0,98.02338696774194
111.0,97.44240875806452
112.0,96.7998253548387
113.0,96.47399341935483
114.0,96.32193851612902
115.0,96.25677212903226
116.0,96.23505
117.0,96.62742754838709
118.0,97.21599387096774
119.0,97.90265458064516
120.0,98.63836248387096
121.0,98.61383888709676
