time,gsr
0.0,18631.889666107963
1.0,18513.11054290981
2.0,18316.774258327147
3.0,18129.097066427697
4.0,17994.678231387
5.0,17940.22581683698
6.0,17948.610950552633
7.0,18031.827317814023
8.0,18136.262536119473
9.0,18243.509757998694
10.0,18327.589106077274
11.0,18390.342388193305
12.0,18421.21185030685
13.0,18465.943072329268
14.0,18519.962081996626
15.0,18486.37429118019
16.0,18398.585981080636
17.0,18351.778044421553
18.0,18332.03632838482
19.0,18339.083254631943
20.0,18421.696880992356
21.0,18422.049887555317
22.0,18227.58224199417
23.0,18035.984551712823
24.0,17914.053692105677
25.0,17872.177524391398
26.0,17924.69526917229
27.0,17946.895751913282
28.0,17773.66573580511
29.0,17519.237054046782
30.0,17332.874317817405
31.0,17211.98419767775
32.0,17056.91632632968
33.0,16906.784488576377
34.0,16800.38338961179
35.0,16717.105579491566
36.0,16738.51997417907
37.0,16878.308869930137
38.0,17037.36332569863
39.0,17224.90396746334
40.0,17373.90611329166
41.0,17484.862855306994
42.0,17581.211001590735
43.0,17673.84509597186
44.0,17778.78997346902
45.0,17860.73042176066
46.0,17972.758578365756
47.0,18045.931427642216
48.0,18151.080427237965
49.0,18221.19460892089
50.0,18238.66291119274
51.0,18326.451766778155
52.0,18397.187339225977
53.0,18447.09429585121
54.0,18488.90908244365
55.0,18583.98699781821
56.0,18642.751244929103
57.0,18657.500132601097
58.0,18722.309212489068
59.0,18776.18817504117
60.0,18839.864414563286
61.0,18894.994217474683
62.0,18929.60006574798
63.0,18987.15526945299
64.0,19050.366222465134
65.0,19102.84622748063
66.0,19145.341871380835
67.0,19182.522460368666
68.0,19230.30991388313
69.0,19260.27267227111
70.0,19304.972776076153
71.0,19356.64457130295
72.0,19387.756733645554
73.0,19343.566390931188
74.0,19355.35946086417
75.0,19409.17857486402
76.0,19436.43672506231
77.0,19414.23030000209
78.0,19355.19113671276
79.0,19316.907430538267
80.0,19291.575083241565
81.0,19290.504585179828
82.0,19317.77041613918
83.0,19340.19648928202
84.0,19338.87773881757
85.0,19291.541477930892
86.0,19231.088091723894
87.0,19200.132337110655
88.0,19109.91879497964
89.0,18886.205889279106
90.0,18702.868394325757
91.0,18566.879051240998
92.0,18437.157674090406
93.0,18244.178670693975
94.0,18166.29971512402
95.0,18091.965286713974
96.0,17938.070031322182
97.0,17861.45605268361
98.0,17828.646469515246
99.0,17876.49089661427
100.0,17925.44834429418
101.0,17975.314971454973
102.0,17978.226233863075
103.0,17948.027242188393
104.0,17962.17369754328
105.0,17994.310152490834
106.0,18067.17496301252
107.0,18110.088808958764
108.0,18228.728982330984
