time,AF3/theta,AF3/alpha,AF3/betaL,AF3/betaH,AF3/gamma,T7/theta,T7/alpha,T7/betaL,T7/betaH,T7/gamma,Pz/theta,Pz/alpha,Pz/betaL,Pz/betaH,Pz/gamma,T8/theta,T8/alpha,T8/betaL,T8/betaH,T8/gamma,AF4/theta,AF4/alpha,AF4/betaL,AF4/betaH,AF4/gamma
0.0,52.984875,9.204375,6.3336999999999986,1.6437499999999998,1.058375,42.219625,7.368625000000001,2.0241249999999997,1.174,1.151,2546.285625,359.61525,161.82112499999994,33.03488749999998,20.187274999999957,55.187999999999995,11.521375,5.5969999999999995,1.79375,1.589,56.485499999999995,9.602875000000001,4.373875,1.585375,1.128625
1.0,151.19245833333332,24.15480833333332,9.40048333333333,3.740833333333333,1.9862083333333331,84.698375,19.182924999999994,5.4011249999999995,2.5371666666666663,1.2802499999999999,4175.491641666665,843.9616666666665,266.0423749999998,66.34940833333329,30.577558333333226,114.63236666666661,22.494791666666664,7.317637499999998,3.99775,2.365333333333333,137.34375,19.889541666666666,8.674341666666667,2.9642083333333327,1.7163749999999995
2.0,186.73511071428567,23.31236785714284,8.075549999999996,3.717714285714285,2.0269464285714287,90.57398928571428,17.200749999999992,5.2569285714285705,2.849671428571428,1.209392857142857,3420.8706035714267,743.4886857142856,215.14016071428563,53.75804285714281,26.82576785714276,115.03045714285707,20.96705357142857,6.401748214285712,4.057214285714285,1.9892857142857143,160.1068071428571,22.45232857142857,8.469410714285715,3.3965071428571427,1.5225892857142855
3.0,222.42262499999993,32.62102499999996,10.643576666666661,4.8431999999999995,3.134708333333333,127.93714166666666,24.62842999999999,8.186966666666665,4.699286666666666,3.3116233333333325,5161.075774999995,1039.9209599999997,288.1590083333332,72.48497999999995,33.17714499999986,156.86530666666653,29.456624999999992,9.324309166666662,5.300966666666665,3.426973333333333,195.3955499999999,31.00119333333333,11.031271666666665,4.651143333333333,2.5206749999999998
4.0,164.2627153225806,27.16645080645158,8.767420967741934,3.7607741935483863,2.1678266129032258,96.09944274193549,19.753172580645156,6.305403225806451,3.4338290322580636,2.135043548387096,4070.9173685483834,853.2896645161287,224.6745201612902,48.990412903225774,28.094966935483757,117.45163870967735,23.543657258064513,8.05328830645161,4.06358064516129,2.319374193548387,148.76542096774187,26.046277419354837,8.608279838709677,3.6379048387096775,1.9376169354838708
5.0,200.32587258064513,32.38299999999995,9.824328225806447,3.7788427419354838,2.3467137096774193,125.25981129032257,23.426914919354832,7.240699596774193,2.8955919354838704,1.7474088709677416,5084.1848387096725,951.134263709677,242.97949999999986,56.09355342741933,32.32879838709664,152.1872774193547,28.554838709677412,9.198740927419351,3.9251814516129024,1.9780580645161288,178.17076370967735,30.762621370967736,9.868722580645159,3.9844076612903225,1.7175725806451612
6.0,217.48473870967737,36.72190604838704,10.191617741935481,4.222947580645161,2.2033225806451613,136.24196774193547,27.37466270161289,8.551017137096773,3.4603774193548387,1.3051096774193547,5740.824105645155,1128.6548661290317,298.0617338709676,63.61215947580643,35.579471774193394,163.43810080645147,32.31397580645161,10.590232459677413,3.6811108870967737,1.6475209677419353,184.01780645161284,34.838948185483865,10.64161008064516,4.202619556451612,1.9344274193548388
7.0,220.43572258064506,39.03570564516123,10.964166129032254,4.358499999999999,2.636540322580645,135.89094032258063,29.499761693548376,9.427592741935483,3.926581451612903,1.6697637096774192,5894.803233064511,1224.157117741935,327.8801008064514,76.47625524193545,37.394498387096604,161.75780806451598,34.87470967741935,11.335354435483863,4.550074596774193,2.713508064516129,185.22593709677412,36.887731854838705,11.118590322580644,4.297675403225806,2.2136451612903225
8.0,227.18591935483863,38.90747701612898,11.927383064516125,5.093249999999999,3.3648508064516127,140.51385241935486,29.203170362903215,10.055316532258063,5.12214072580645,3.267193548387096,5369.764434274188,944.0716169354835,328.85201008064496,82.67365262096769,38.06454919354821,163.65213629032246,34.04733870967741,11.608452217741927,5.469662298387095,3.602393548387096,200.1514137096773,36.17130705645161,12.10762258064516,5.023312701612903,2.7637580645161286
9.0,142.48667258064512,22.906499999999973,8.499554032258063,3.6560766129032256,2.3109193548387097,80.99996491935484,16.271736491935478,6.0300221774193545,3.5431435483870963,2.054629032258064,3684.755799999997,712.7115693548386,304.85165322580633,86.77084798387091,22.70055806451604,93.94598225806445,20.36069758064516,9.478134072580641,3.667225806451612,2.6288580645161286,138.58806693548382,21.17118508064516,8.14573508064516,3.8885596774193543,1.8386693548387094
