time,Engagement,Excitement,Stress,Relaxation,Interest,Focus
0.0,0.367043,0.47512600000000005,0.32632,0.22328,0.937372,0.17499800000000001
1.0,0.3581669333333333,0.4740947333333333,0.3244298,0.2172328,0.9390446666666665,0.16944266666666669
2.0,0.34802285714285713,0.4729161428571429,0.3222695714285714,0.21032171428571428,0.9409562857142856,0.1630937142857143
3.0,0.3368643733333333,0.47161969333333337,0.31989332,0.20271952,0.9430590666666667,0.15610986666666665
4.0,0.32495326451612905,0.47023580000000004,0.3173567935483871,0.1946045677419355,0.9453036774193548,0.14865496774193548
5.0,0.31163916451612905,0.4686889,0.3145214935483871,0.18553376774193547,0.9478126774193548,0.14032196774193548
6.0,0.29832506451612906,0.467142,0.3116861935483871,0.17646296774193548,0.9503216774193548,0.13198896774193547
7.0,0.28501096451612906,0.4655951,0.3088508935483871,0.1673921677419355,0.9528306774193549,0.12365596774193548
8.0,0.271696864516129,0.4640482,0.3060155935483871,0.15832136774193548,0.9553396774193548,0.11532296774193548
9.0,0.25838276451612907,0.4625013,0.30318029354838705,0.14925056774193549,0.9578486774193549,0.10698996774193548
10.0,0.24506866451612902,0.4609544,0.30034499354838706,0.1401797677419355,0.9603576774193548,0.09865696774193548
11.0,0.2549376870967742,0.45591970645161284,0.30372171935483866,0.15025544516129033,0.9517228322580645,0.10498982580645161
12.0,0.27639827096774194,0.44914111612903224,0.31020445806451613,0.16990436129032255,0.9375160645161291,0.11865561290322581
13.0,0.30365463548387095,0.4414905774193548,0.3182402032258064,0.19433989677419353,0.920523335483871,0.13598786451612904
14.0,0.33380889032258065,0.433404064516129,0.3270524516129032,0.22116874193548386,0.9021376258064517,0.15515334838709677
15.0,0.3654120903225806,0.42509956451612896,0.3362529516129032,0.24919424193548384,0.8830554258064516,0.17523544838709676
16.0,0.39701529032258065,0.416795064516129,0.3454534516129032,0.2772197419354839,0.8639732258064516,0.19531754838709675
17.0,0.4286184903225807,0.408490564516129,0.35465395161290325,0.30524524193548386,0.8448910258064517,0.21539964838709674
