time,env_temperature,env_pressure,altitude,env_humidity,env_co2
0.0,28.74,978.19,302.27,24.17,753
1.0,28.75,978.14,302.68,24.04,753
2.0,28.76,978.19,302.44,24.47,753
3.0,28.75,978.21,302.13,24.22,753
4.0,28.75,978.23,301.89,24.29,753
5.0,28.76,978.22,302.06,24.11,753
6.0,28.75,978.23,301.96,24.27,753
7.0,28.75,978.17,302.34,24.32,753
8.0,28.74,978.24,301.86,24.44,753
9.0,28.73,978.17,302.41,24.31,753
10.0,28.74,978.21,302.1,24.14,753
11.0,28.74,978.24,302.34,24.28,753
12.0,28.74,978.21,301.96,24.32,753
13.0,28.74,978.27,301.62,24.29,753
14.0,28.73,978.17,302.41,24.3,753
15.0,28.74,978.24,301.86,24.22,753
16.0,28.73,978.17,302.41,24.74,753
17.0,28.73,978.22,302.14,24.72,753
18.0,28.73,978.17,302.41,24.3,753
19.0,28.73,978.23,301.93,24.29,753
20.0,28.73,978.17,302.48,24.42,752
21.0,28.73,978.17,302.41,24.29,752
22.0,28.74,978.32,301.14,24.15,752
23.0,28.73,978.23,301.86,24.42,752
24.0,28.74,978.23,301.93,24.19,752
25.0,28.73,978.17,302.48,24.26,752
26.0,28.72,978.29,301.42,24.28,752
27.0,28.73,978.17,302.48,23.9,752
28.0,28.73,978.29,302.64,24.35,752
29.0,28.72,978.15,302.48,24.13,752
30.0,28.73,978.22,302.0,24.28,752
31.0,28.71,978.23,301.96,24.28,752
32.0,28.72,978.21,302.14,24.33,752
33.0,28.73,978.17,302.24,23.88,752
34.0,28.73,978.26,301.76,24.48,752
35.0,28.74,978.18,302.34,24.3,752
36.0,28.73,978.17,302.41,24.31,752
37.0,28.73,978.23,301.93,24.34,752
38.0,28.73,978.17,302.24,24.79,752
39.0,28.72,978.2,302.2,24.36,752
40.0,28.72,978.18,302.37,24.3,752
41.0,28.72,978.16,302.54,24.32,752
42.0,28.72,978.24,301.83,24.34,752
43.0,28.73,978.17,302.0,23.5,752
44.0,28.73,978.22,302.0,24.59,752
45.0,28.73,978.17,302.48,24.31,752
46.0,28.73,978.23,301.93,24.31,752
47.0,28.73,978.26,301.69,24.31,752
48.0,28.73,978.19,302.24,24.12,752
49.0,28.73,978.22,302.24,24.44,752
50.0,28.73,978.14,302.71,24.58,752
51.0,28.73,978.19,302.24,24.32,748
52.0,28.73,978.22,302.0,24.44,748
53.0,28.73,978.17,302.48,24.32,748
54.0,28.73,978.19,302.24,24.32,748
55.0,28.71,978.2,302.2,24.3,748
56.0,28.72,978.21,302.78,23.93,748
57.0,28.71,978.13,302.75,23.98,748
58.0,28.71,978.2,302.2,24.32,748
59.0,28.71,978.14,302.68,24.33,748
60.0,28.72,978.15,302.61,24.21,748
61.0,28.72,978.15,302.37,24.17,748
62.0,28.72,978.15,302.61,24.51,748
63.0,28.72,978.18,302.37,24.3,748
64.0,28.73,978.17,302.48,24.3,748
65.0,28.72,978.23,301.9,24.31,748
66.0,28.72,978.09,303.09,23.95,748
67.0,28.72,978.16,302.48,24.17,748
68.0,28.72,978.16,302.54,24.21,748
69.0,28.72,978.13,302.78,24.3,748
70.0,28.71,978.14,302.68,24.29,748
71.0,28.71,978.16,302.51,24.69,748
72.0,28.72,978.18,302.37,24.33,748
73.0,28.71,978.18,302.37,24.3,748
74.0,28.71,978.14,302.68,24.29,748
75.0,28.7,978.12,302.89,24.31,748
76.0,28.71,978.13,302.75,24.23,748
77.0,28.7,978.12,302.89,24.71,748
78.0,28.71,978.13,302.75,24.33,748
79.0,28.7,978.12,302.89,24.32,748
80.0,28.7,978.12,302.89,24.34,748
81.0,28.7,978.17,302.65,24.31,748
82.0,28.69,978.17,302.41,24.39,749
83.0,28.69,978.1,303.03,24.16,749
84.0,28.71,978.11,302.96,24.47,749
85.0,28.7,978.09,303.13,24.31,749
86.0,28.71,978.14,302.68,24.32,749
87.0,28.7,978.15,302.65,24.32,749
88.0,28.71,978.11,302.75,24.33,749
89.0,28.7,978.09,303.13,24.43,749
90.0,28.71,978.11,302.99,24.33,749
91.0,28.71,978.09,303.16,24.48,749
92.0,28.72,978.16,302.54,24.5,749
93.0,28.71,978.14,302.68,24.35,749
94.0,28.72,978.13,302.78,24.35,749
95.0,28.72,978.04,303.57,24.15,749
96.0,28.71,978.11,302.85,24.28,749
97.0,28.73,978.12,302.88,24.35,749
98.0,28.72,978.04,303.57,24.34,749
99.0,28.73,978.12,302.88,24.31,749
100.0,28.73,978.11,302.71,24.27,749
101.0,28.74,978.15,302.71,24.17,749
102.0,28.74,978.07,303.29,24.32,749
103.0,28.73,978.05,303.43,24.33,749
104.0,28.73,978.05,303.43,24.23,749
105.0,28.73,978.14,302.71,24.09,749
106.0,28.74,978.07,303.29,24.15,749
107.0,28.74,978.13,302.81,24.29,749
108.0,28.71,978.05,303.47,24.33,749
109.0,28.72,978.1,303.02,24.35,749
110.0,28.71,978.08,303.23,24.52,749
111.0,28.72,978.09,303.5,24.0,749
112.0,28.71,978.15,302.61,24.22,749
113.0,28.71,978.03,303.64,24.42,752
114.0,28.72,978.13,302.75,24.54,752
115.0,28.72,978.01,303.81,24.4,752
116.0,28.72,978.1,303.02,24.39,752
117.0,28.72,978.13,302.78,24.45,752
118.0,28.72,978.15,303.09,24.98,752
119.0,28.72,978.07,303.26,24.7,752
120.0,28.72,978.05,303.5,24.4,752
121.0,28.71,978.05,303.47,24.42,752
122.0,28.74,978.13,302.81,24.1,752
123.0,28.74,978.07,303.29,24.05,752
124.0,28.75,978.03,303.63,24.31,752
125.0,28.74,978.07,303.29,24.39,752
126.0,28.73,978.04,303.6,24.4,752
127.0,28.72,978.02,303.74,24.4,752
128.0,28.72,978.04,303.09,24.08,752
129.0,28.72,978.04,303.57,24.31,752
130.0,28.73,978.05,303.43,24.36,752
131.0,28.72,978.09,303.09,24.36,752
132.0,28.72,978.04,303.57,24.21,752
133.0,28.74,978.14,303.77,24.37,752
134.0,28.73,978.0,303.91,24.21,752
135.0,28.72,978.07,303.33,24.36,752
136.0,28.53,977.75,306.06,24.37,752
137.0,28.73,978.06,303.36,23.9,752
138.0,28.73,978.05,303.43,24.09,752
139.0,28.74,978.07,303.29,24.22,752
140.0,28.73,978.08,303.19,24.36,752
141.0,28.72,978.04,303.57,24.36,752
142.0,28.73,978.05,303.43,24.36,752
143.0,28.72,978.04,303.57,24.85,752
144.0,28.73,978.05,303.43,24.42,748
145.0,28.73,978.05,303.19,24.21,748
146.0,28.73,978.08,303.19,24.29,748
147.0,28.72,978.04,303.57,24.32,748
148.0,28.73,978.05,303.43,24.32,748
149.0,28.73,978.08,303.19,24.01,748
150.0,28.72,978.05,303.33,24.24,748
151.0,28.72,978.05,303.43,24.59,748
152.0,28.72,978.09,303.09,24.29,748
153.0,28.71,978.09,303.16,24.28,748
154.0,28.68,978.04,303.58,24.63,748
155.0,28.69,978.05,303.65,24.57,748
156.0,28.67,978.03,303.65,24.19,748
157.0,28.69,978.03,303.68,24.29,748
158.0,28.68,977.97,304.12,24.31,748
159.0,28.68,978.09,303.17,24.13,748
160.0,28.67,978.02,303.88,23.85,748
161.0,28.67,977.96,304.26,24.4,748
162.0,28.67,978.02,303.71,24.3,748
163.0,28.67,978.07,303.31,24.31,748
164.0,28.67,978.01,303.79,24.31,748
165.0,28.67,978.08,303.24,24.25,748
166.0,28.67,978.04,303.55,24.31,748
167.0,28.67,978.07,303.31,24.31,748
168.0,28.66,978.06,303.38,23.94,748
169.0,28.67,978.1,303.24,24.54,748
170.0,28.67,978.07,303.31,24.38,748
171.0,28.66,978.09,303.14,24.3,748
172.0,28.67,978.1,303.07,24.55,748
173.0,28.66,978.03,303.92,24.38,748
174.0,28.66,978.04,303.55,24.51,748
175.0,28.66,978.06,303.38,24.32,746
176.0,28.67,978.13,302.76,24.31,746
177.0,28.66,978.11,302.97,24.32,746
178.0,28.66,978.11,302.97,24.21,746
179.0,28.64,978.08,303.24,24.56,746
180.0,28.64,978.03,303.58,24.11,746
181.0,28.66,978.11,302.97,24.33,746
182.0,28.65,978.1,303.03,24.32,746
183.0,28.67,978.13,302.83,24.19,746
184.0,28.66,978.14,303.21,24.98,746
185.0,28.66,978.12,302.97,24.59,746
186.0,28.66,978.11,302.97,24.32,746
187.0,28.65,978.1,303.03,24.33,746
188.0,28.65,978.04,303.58,24.32,746
189.0,28.66,978.11,302.73,24.55,746
190.0,28.66,978.17,302.42,24.67,746
191.0,28.64,978.13,302.77,24.34,746
192.0,28.65,978.2,302.15,24.32,746
193.0,28.64,978.06,303.41,24.21,746
194.0,28.65,978.12,301.91,24.36,746
195.0,28.63,978.13,302.77,24.25,746
196.0,28.62,978.14,302.74,24.32,746
197.0,28.63,978.17,302.43,24.25,746
198.0,28.63,978.14,302.43,24.46,746
199.0,28.64,978.13,302.77,24.45,746
200.0,28.64,978.19,302.29,24.33,746
201.0,28.63,978.18,302.36,24.35,746
202.0,28.64,978.16,302.53,24.58,746
203.0,28.64,978.19,301.81,24.1,746
204.0,28.64,978.22,301.98,24.35,746
205.0,28.65,978.18,302.39,24.36,746
206.0,28.65,978.26,301.67,24.35,745
207.0,28.65,978.15,302.63,24.36,745
208.0,28.65,978.2,302.15,24.34,745
209.0,28.66,978.19,302.25,23.84,745
210.0,28.65,978.26,302.39,24.17,745
211.0,28.65,978.23,301.91,24.27,745
212.0,28.65,978.2,302.15,24.36,745
213.0,28.65,978.24,301.84,24.37,745
214.0,28.65,978.23,301.91,24.45,745
215.0,28.67,978.21,301.87,24.13,745
216.0,28.66,978.19,302.25,24.68,745
217.0,28.66,978.28,301.53,24.39,745
218.0,28.66,978.28,301.53,24.4,745
219.0,28.65,978.23,301.91,24.62,745
220.0,28.65,978.32,301.12,24.63,745
221.0,28.65,978.27,301.67,24.17,745
222.0,28.65,978.27,301.6,24.39,745
223.0,28.65,978.26,301.67,24.38,745
224.0,28.65,978.27,301.6,24.98,745
225.0,28.66,978.28,301.53,24.78,745
226.0,28.65,978.26,301.53,24.62,745
227.0,28.66,978.25,301.77,24.34,745
228.0,28.66,978.28,301.46,24.37,745
229.0,28.66,978.28,301.46,24.37,745
230.0,28.66,978.34,300.99,24.52,745
231.0,28.66,978.28,301.87,24.37,745
232.0,28.66,978.26,301.63,24.31,745
233.0,28.66,978.33,301.05,24.36,745
234.0,28.66,978.3,301.29,24.37,745
235.0,28.66,978.33,301.05,24.58,745
236.0,28.65,978.35,301.19,24.11,745
237.0,28.64,978.32,301.12,24.58,745
238.0,28.65,978.38,300.58,24.41,745
239.0,28.65,978.3,301.36,24.39,745
240.0,28.67,978.4,300.44,24.38,745
241.0,28.67,978.35,300.92,24.42,745
242.0,28.66,978.33,301.05,24.62,745
243.0,28.67,978.32,301.29,24.34,745
244.0,28.67,978.29,301.4,24.4,745
245.0,28.67,978.35,300.92,24.39,745
246.0,28.67,978.36,300.85,24.88,745
247.0,28.68,978.36,301.02,24.75,745
248.0,28.69,978.35,301.09,24.67,745
249.0,28.67,978.27,301.56,24.35,745
250.0,28.67,978.36,300.85,24.36,745
251.0,28.68,978.31,301.25,24.38,745
252.0,28.68,978.25,301.6,24.57,745
253.0,28.69,978.3,301.36,24.12,745
254.0,28.69,978.35,300.88,24.34,745
255.0,28.68,978.34,301.02,24.37,745
256.0,28.69,978.35,300.88,24.12,745
257.0,28.69,978.3,300.71,24.46,745
258.0,28.68,978.36,300.78,24.24,745
259.0,28.68,978.36,300.78,24.36,745
260.0,28.7,978.43,300.26,24.33,745
261.0,28.7,978.34,300.98,23.87,745
262.0,28.71,978.36,300.74,24.02,745
263.0,28.7,978.34,300.98,24.43,745
264.0,28.68,978.31,301.25,24.32,745
265.0,28.69,978.3,301.36,24.33,745
266.0,28.69,978.3,301.84,24.2,745
267.0,28.71,978.37,301.01,24.18,745
268.0,28.71,978.33,301.08,24.38,746
269.0,28.71,978.33,301.08,24.29,746
270.0,28.7,978.23,301.93,24.39,746
271.0,28.7,978.29,301.46,24.33,746
272.0,28.7,978.17,302.41,24.34,746
273.0,28.71,978.3,301.32,24.1,746
274.0,28.71,978.36,301.05,24.32,746
275.0,28.69,978.33,301.08,24.57,746
276.0,28.71,978.36,300.84,24.32,746
277.0,28.71,978.23,301.96,24.32,746
278.0,28.72,978.26,301.66,24.23,746
279.0,28.71,978.25,300.7,24.43,746
280.0,28.69,978.3,301.32,24.52,746
281.0,28.71,978.33,301.08,24.1,746
282.0,28.7,978.26,302.17,23.84,746
283.0,28.71,978.28,301.56,24.3,746
284.0,28.71,978.31,301.25,24.31,746
285.0,28.7,978.34,300.98,24.32,746
286.0,28.72,978.23,301.9,24.34,746
287.0,28.72,978.35,301.01,24.04,746
288.0,28.71,978.33,301.08,24.33,746
289.0,28.69,978.27,301.6,24.35,746
290.0,28.71,978.3,301.32,24.98,746
291.0,28.71,978.28,300.94,24.77,746
292.0,28.71,978.33,301.08,24.22,746
293.0,28.7,978.26,301.7,24.33,746
294.0,28.69,978.3,301.36,24.33,746
295.0,28.69,978.21,301.12,24.79,746
296.0,28.69,978.25,301.9,24.31,746
297.0,28.68,978.32,301.19,24.31,746
298.0,28.68,978.31,301.25,24.31,746
299.0,28.69,978.27,301.6,23.73,747
300.0,28.68,978.31,301.25,24.31,747
301.0,28.67,978.29,301.4,23.75,747
302.0,28.68,978.2,302.07,23.85,747
303.0,28.69,978.19,302.31,24.32,747
304.0,28.69,978.21,302.07,24.31,747
305.0,28.69,978.21,302.07,24.31,747
306.0,28.68,978.25,301.73,24.48,747
307.0,28.68,978.2,302.21,24.13,747
308.0,28.69,978.28,301.46,24.19,747
309.0,28.69,978.24,301.84,24.39,747
310.0,28.68,978.2,302.21,24.3,747
311.0,28.69,978.28,301.53,24.29,747
312.0,28.69,978.27,301.6,24.31,747
313.0,28.69,978.22,302.24,24.66,747
314.0,28.69,978.28,301.46,24.45,747
315.0,28.7,978.23,301.93,24.28,747
316.0,28.69,978.22,302.0,24.29,747
317.0,28.7,978.23,301.93,24.28,747
318.0,28.69,978.21,302.07,24.74,747
319.0,28.69,978.17,301.93,24.36,747
320.0,28.7,978.23,301.93,24.12,747
321.0,28.7,978.17,302.41,24.29,747
322.0,28.7,978.17,302.41,24.29,747
323.0,28.72,978.21,302.14,23.79,747
324.0,28.69,978.16,302.04,24.45,747
325.0,28.7,978.22,302.0,24.34,747
326.0,28.7,978.18,302.34,24.31,747
327.0,28.71,978.19,302.28,24.31,747
328.0,28.7,978.23,301.93,24.25,747
329.0,28.7,978.29,301.93,23.9,747
330.0,28.71,978.2,302.2,24.34,746
331.0,28.71,978.22,301.53,24.72,746
332.0,28.69,978.19,302.31,24.3,746
333.0,28.68,978.17,302.45,24.3,746
334.0,28.68,978.2,302.21,24.31,746
335.0,28.68,978.2,301.6,24.61,746
336.0,28.68,978.21,302.14,24.16,746
337.0,28.69,978.21,302.07,24.3,746
338.0,28.69,978.21,302.07,24.31,746
339.0,28.69,978.3,301.6,23.86,746
340.0,28.69,978.27,301.53,24.35,746
341.0,28.69,978.3,301.36,24.31,746
342.0,28.69,978.17,302.48,24.3,746
343.0,28.69,978.27,301.6,24.04,746
344.0,28.68,978.17,302.07,24.33,746
345.0,28.68,978.21,302.07,24.15,746
346.0,28.68,978.21,302.14,24.31,746
347.0,28.69,978.21,302.07,24.32,746
348.0,28.68,978.31,301.25,23.55,746
349.0,28.69,978.27,302.07,24.02,746
350.0,28.69,978.28,301.53,24.17,746
351.0,28.69,978.24,301.84,24.32,746
352.0,28.69,978.21,302.07,24.33,746
353.0,28.7,978.29,301.46,24.78,746
354.0,28.7,978.29,301.32,24.52,746
355.0,28.69,978.22,302.0,24.36,746
356.0,28.71,978.3,301.32,24.33,746
357.0,28.7,978.2,302.17,24.23,746
358.0,28.71,978.22,302.04,24.52,746
359.0,28.71,978.25,301.76,24.2,746
360.0,28.72,978.21,302.14,24.32,746
361.0,28.72,978.21,302.14,24.33,746
362.0,28.71,978.31,301.25,24.31,746
