time,emg_right_hand,emg_left_hand
0.0,9.341463414634147,5.170731707317073
1.0,7.276422764227641,6.666666666666667
2.0,7.369337979094077,8.195121951219512
3.0,7.731707317073171,6.816260162601626
4.0,10.400472069236821,18.16522423288749
5.0,8.800944138473643,22.040912667191186
6.0,11.777340676632573,22.041699449252555
7.0,9.14240755310779,16.30841856805665
8.0,8.963658161927242,30.834850698737405
9.0,8.918886516054101,26.875411187291597
10.0,7.86479337604436,17.44305571166311
11.0,6.305174028698812,11.818538083998352
12.0,6.118755385710539,24.798332771346146
13.0,8.494767899291896,18.39724626278521
14.0,7.457061369000786,18.38671836948784
15.0,6.828520849724626,17.313520475066504
16.0,6.699936308118842,34.01146453860852
17.0,7.493612078977932,25.172043010752688
18.0,8.94273350567607,17.353302611367127
19.0,8.185882881870294,18.30046082949309
20.0,7.643295492862762,13.33591098122963
21.0,9.507140983852235,10.01387733693005
22.0,9.327687235397699,9.525755872766101
23.0,8.335521336780188,19.927568281443182
24.0,8.164849574763029,25.829942677306956
25.0,7.58124461428946,20.34599677794013
26.0,6.448372110449215,15.798411449552283
27.0,7.596380802517702,17.744715447154473
28.0,8.723367427222659,20.32908471020194
29.0,6.697560975609756,28.600970364542356
30.0,7.326199842643588,32.64457120377655
31.0,8.438906372934698,29.974704956726985
32.0,7.355645161290322,22.184677419354838
33.0,7.055645161290323,26.358064516129033
34.0,6.560483870967742,41.438709677419354
35.0,8.094354838709677,35.880645161290325
36.0,9.004838709677419,22.656451612903226
37.0,7.703225806451613,27.467741935483872
38.0,7.844354838709678,27.296774193548387
39.0,8.6176267281106,27.886559139784943
40.0,7.570660522273425,29.500499231950847
41.0,7.631797235023042,30.92115975422427
42.0,7.964592933947772,31.120929339477726
43.0,7.844629275785845,40.51238245101345
44.0,10.24304072533813,31.40227042823423
45.0,11.650706230564609,29.31941478400959
46.0,10.009838522348357,22.32998388970065
47.0,10.74608669589,16.779431268967066
48.0,10.009628713798659,12.228503990109026
49.0,8.183256528417818,12.125345622119816
50.0,9.213287250384024,11.04078341013825
51.0,6.8763721853808395,33.58890075306283
52.0,7.964299763965382,61.054819040125885
53.0,11.459166011014949,53.41490952006294
54.0,10.772324940991346,44.46955153422502
55.0,8.742210857592447,33.239614476789924
56.0,7.237903225806452,31.825
57.0,7.109854445318646,17.443922108575926
58.0,7.128035163105974,32.96167362666182
59.0,10.89329570901168,30.169743186265606
60.0,10.976221025237546,22.21325475599669
61.0,9.638503903649458,27.03181423873792
62.0,11.439816936276417,26.598219509313136
63.0,9.225993780675132,27.941553332584014
64.0,8.017009478850548,30.620658648982804
65.0,8.842493724476416,34.22378329774081
66.0,7.772545052639467,28.946903450601326
67.0,7.546794799745232,17.777906410400508
68.0,7.1697875688434305,12.432808811959086
69.0,7.432494099134539,11.333792289535797
70.0,8.062903225806451,9.068548387096774
71.0,8.87741935483871,11.374193548387098
72.0,9.233870967741936,10.59032258064516
73.0,9.227950432730132,11.13630999213218
74.0,9.457926829268292,27.197993705743507
75.0,8.239850511408338,42.144964594807234
76.0,9.177989771833202,65.33699842643588
77.0,9.923957513768686,72.4801730920535
78.0,8.100059008654602,57.20232100708104
79.0,7.860169158143194,39.03536585365853
80.0,9.235326514555467,35.5433741710689
81.0,12.322580645161292,29.2845903113409
82.0,12.019669551534225,20.556142519950544
83.0,15.344947735191639,18.50196695515342
84.0,13.225975047768912,21.706136900078675
85.0,11.432879997002734,41.43947397999325
86.0,9.498894758532838,33.67292345734518
87.0,7.522610617811247,43.033513169233075
88.0,6.122550672511333,34.14233262148289
89.0,9.014461803604211,30.493274886665915
90.0,11.159304634521,42.059233449477354
91.0,10.199636581619274,43.85062380577723
92.0,9.033074819227455,42.015788093364804
93.0,11.207725450526395,39.817571466037236
94.0,11.003679142782211,33.42461503877712
95.0,11.519504701959463,28.747253755947696
96.0,8.553379416282642,20.770007680491553
97.0,10.525076804915514,23.84750384024578
98.0,9.595298040538008,21.595575287550112
99.0,9.32952306020756,16.11307182196246
100.0,7.881548087370274,17.13246037990334
101.0,7.461741785620621,28.296442621108234
102.0,6.540331947098272,32.375857030459706
103.0,9.542898355250834,50.042036641564565
104.0,11.075980667640778,46.838222621857554
105.0,8.930987973474204,41.766475591023195
106.0,9.941890524896031,27.56105054138099
107.0,10.218860289985388,29.51970701734667
108.0,13.231549960660896,35.42091341650744
109.0,9.820613690007868,29.16498819826908
110.0,9.82029897718332,30.59343036978757
111.0,8.877419354838707,21.713709677419352
112.0,7.316935483870967,16.230645161290322
113.0,9.191935483870967,14.507258064516128
114.0,8.463709677419354,18.5
115.0,6.978225806451613,27.466935483870966
116.0,6.946774193548387,30.493548387096773
117.0,7.12016129032258,41.38548387096774
118.0,7.469354838709677,32.98790322580645
119.0,6.204032258064516,23.85967741935484
120.0,9.049999999999999,21.821774193548386
121.0,6.96774193548387,20.729032258064514
122.0,5.771341463414634,35.726042486231314
123.0,6.241719118804092,36.568666404405974
124.0,8.29142407553108,31.604091266719117
125.0,9.49594807238395,42.842053501180175
126.0,9.036349331235247,42.938709677419354
127.0,8.375448653104042,40.44833651792739
128.0,10.914415907983965,38.68640272001798
129.0,8.583417631411336,25.629088456783187
130.0,8.788955078490876,17.17095650219175
131.0,9.328938593533401,11.954557716084071
132.0,9.986742722265932,36.54571203776554
133.0,9.708792289535799,33.85790715971676
134.0,10.403186467348544,23.04185680566483
135.0,9.275,14.751612903225805
136.0,8.491935483870968,17.623387096774195
137.0,7.714516129032258,14.456451612903226
138.0,6.069866247049567,15.673013375295042
139.0,8.626062155782847,23.574409913453973
140.0,9.4198859166011,25.43599527930763
141.0,8.249055861526356,31.348642800944134
142.0,8.316089693154996,30.812863886703383
143.0,9.064732494099134,28.907376081825333
144.0,10.09098759881608,20.78826945412311
145.0,9.803892697913154,19.35532670188453
146.0,7.454096886590986,26.46166872728635
147.0,7.91036866359447,23.363407140983853
148.0,7.1298003072196625,34.439998501367505
149.0,8.38320032969915,36.07807875313776
150.0,8.179719755722903,30.158472893484692
151.0,8.496849125173279,20.42009666179611
152.0,8.443939904836835,19.458278071259976
153.0,7.666286388670338,17.623839496459482
154.0,6.193095987411487,12.938512981904012
155.0,7.599370574350904,19.758772619984263
156.0,7.852911093627065,15.360031471282454
157.0,8.371774193548386,21.651612903225804
158.0,7.6620967741935475,20.208064516129028
159.0,8.500806451612902,19.053225806451614
160.0,6.535228166797797,32.38794256490952
161.0,7.472049567269867,33.96534225019669
162.0,7.432376081825335,37.89940991345397
163.0,7.178284815106216,29.29325334382376
164.0,8.511723052714398,27.330094413847362
165.0,9.026514555468136,19.017525570416993
166.0,8.808929976396538,14.461644374508262
167.0,8.323190401258852,10.343882769472856
168.0,9.135660896931551,13.500177025963808
169.0,9.01675845790716,13.318882769472856
170.0,8.202084972462629,16.740401258851296
171.0,7.820633359559402,18.855959874114866
172.0,8.467033831628639,14.408182533438236
173.0,9.132651455546814,12.133438237608182
174.0,8.873957513768685,12.029425649095199
175.0,7.878107789142407,15.384067663257277
176.0,7.5446892210857595,21.030094413847365
