time,gsr
0.0,113362.33307342853
1.0,112876.96751628684
2.0,112897.0724116455
3.0,112832.04013665576
4.0,113346.00275643723
5.0,113085.85992668706
6.0,112351.37355969514
7.0,112468.64854913011
8.0,112793.09917906267
9.0,112617.34299584926
10.0,112871.76265199194
11.0,112534.49918287624
12.0,112718.89056634699
13.0,112104.95784846073
14.0,112217.03711462195
15.0,112236.99037457758
16.0,113029.06290171435
17.0,112610.3012375568
18.0,112720.0003428777
19.0,113118.61106984633
20.0,113099.16291294491
21.0,112843.91236909057
22.0,112694.84182110644
23.0,112527.16254498075
24.0,113256.3350396125
25.0,112635.30725600426
26.0,112803.40374360714
27.0,112629.10659522965
28.0,112173.26999770897
29.0,111893.76975807917
30.0,111944.09130148892
31.0,112564.3694748314
32.0,112393.99393762111
33.0,113083.21746809839
34.0,112639.67242231913
35.0,112418.66154809692
36.0,113322.13029655519
37.0,113225.13710206233
38.0,112486.68105583373
39.0,112445.49391130892
40.0,112262.10375214758
41.0,112041.00496029545
42.0,112370.29193503705
43.0,112569.05620950983
44.0,112199.62921578385
45.0,111841.62938461464
46.0,112250.9489480559
47.0,112642.22066767755
48.0,112409.85130383371
49.0,112877.31758683297
50.0,112863.53366967943
51.0,113225.69000559617
52.0,113537.61488392632
53.0,113032.62333207426
54.0,112728.4882403956
55.0,112523.93500463449
56.0,112545.71612315236
57.0,113076.18311983102
58.0,112823.96582673638
59.0,113110.07386096515
60.0,112590.66097774517
61.0,113204.07243552571
62.0,113208.8650570199
63.0,113862.03436186642
64.0,113884.1789374465
65.0,114051.73089884264
66.0,113651.69263081765
67.0,113341.765527832
68.0,113483.88400294082
69.0,113089.01471991198
70.0,113231.31729272427
71.0,112997.01780636987
72.0,112630.6655168931
73.0,113299.43349743294
74.0,113079.24640426862
75.0,113091.9830741623
76.0,113236.66616018747
77.0,112847.42708794482
78.0,112959.72912433211
79.0,112576.92517472024
80.0,112461.6201256513
81.0,112494.85729114528
82.0,112810.83381862455
83.0,112443.51244756668
84.0,111710.36241211496
85.0,111903.82443875296
86.0,112218.5262652653
87.0,112204.80193504407
88.0,112545.22949041371
89.0,112811.72905795206
90.0,112766.97755252782
91.0,113251.5951404559
92.0,112825.41480550871
93.0,113441.28673659865
94.0,113041.99274657137
95.0,112618.16032821653
96.0,112962.80418553576
97.0,112760.22658367464
98.0,113038.0931452128
99.0,113329.55797862198
100.0,113658.77940297141
101.0,113378.94642370821
102.0,113489.9478433908
103.0,113421.74658662836
104.0,113496.56043281051
105.0,113527.39001568197
106.0,113125.76177915992
107.0,113674.34475027345
108.0,114090.45187133152
109.0,113981.1783188876
110.0,114199.11647700342
111.0,113979.75424246817
