time,facial_skin_temperature
1.0,36.2145
2.0,36.195233333333334
3.0,36.17321428571428
4.0,36.14899333333334
5.0,36.12313870967742
6.0,36.09423870967742
7.0,36.07292580645161
8.0,36.055406451612896
9.0,36.03978387096774
10.0,36.02510967741935
11.0,36.01090967741935
12.0,36.004124731182785
13.0,36.00104731182795
14.0,35.99982365591397
15.0,35.99952688172043
16.0,35.99969354838709
17.0,35.99986021505376
18.0,35.99730860215054
19.0,35.99339784946236
20.0,35.988807526881715
21.0,35.98387741935483
22.0,35.97877741935483
23.0,35.97574193548387
24.0,35.973738709677406
25.0,35.97225161290322
26.0,35.971022580645155
27.0,35.969922580645154
28.0,35.97981612903226
29.0,35.9952064516129
30.0,36.01334516129032
31.0,36.03285806451613
32.0,36.05305806451613
33.0,36.05963225806452
34.0,36.0593935483871
35.0,36.05574838709678
36.0,36.0504
37.0,36.044200000000004
38.0,36.05369032258065
39.0,36.071025806451615
40.0,36.09228387096774
41.0,36.11550322580645
42.0,36.13970322580644
43.0,36.15438064516128
44.0,36.164296774193545
45.0,36.17183225806451
46.0,36.17817741935484
47.0,36.18392741935483
48.0,36.18967741935484
49.0,36.19199516129032
50.0,36.19259677419355
51.0,36.19234032258064
52.0,36.19165483870968
53.0,36.19075483870968
54.0,36.1965129032258
55.0,36.2056
56.0,36.216351612903225
57.0,36.227935483870965
58.0,36.239935483870966
59.0,36.241045161290316
60.0,36.236709677419356
61.0,36.229651612903226
62.0,36.22123225806451
63.0,36.212132258064514
64.0,36.213458064516125
65.0,36.21999677419354
66.0,36.22914193548387
67.0,36.23959032258064
68.0,36.25069032258064
69.0,36.24780322580645
70.0,36.23792258064516
71.0,36.22454516129032
72.0,36.20941935483871
73.0,36.19341935483871
74.0,36.19255913978495
75.0,36.1992688172043
76.0,36.209763440860215
77.0,36.222150537634406
78.0,36.235483870967734
79.0,36.248817204301076
80.0,36.24804301075268
81.0,36.240215053763436
82.0,36.22886021505376
83.0,36.21574193548387
84.0,36.20174193548387
85.0,36.193935483870966
86.0,36.1892258064516
87.0,36.18606451612903
88.0,36.18367741935484
89.0,36.18167741935484
90.0,36.18070967741935
91.0,36.180258064516124
92.0,36.18006451612903
93.0,36.17999999999999
94.0,36.17999999999999
95.0,36.17793548387097
96.0,36.17483870967742
97.0,36.171225806451616
98.0,36.16735483870967
99.0,36.16335483870967
100.0,36.17633548387096
101.0,36.1978064516129
102.0,36.22352258064515
103.0,36.25136129032258
104.0,36.28026129032257
105.0,36.29011612903225
106.0,36.290448387096774
107.0,36.28601935483871
108.0,36.27920967741935
109.0,36.27120967741935
110.0,36.26437096774194
111.0,36.25811290322581
112.0,36.252145161290315
113.0,36.246322580645156
114.0,36.24057258064516
115.0,36.23482258064516
116.0,36.113227419354835
117.0,35.93370967741935
118.0,35.72523064516129
119.0,35.502270967741936
120.0,35.27207096774194
121.0,35.27227096774193
122.0,35.38767096774193
123.0,35.56067096774193
124.0,35.76247096774193
125.0,35.978670967741934
126.0,36.089477419354836
127.0,36.14758709677419
128.0,36.179348387096766
129.0,36.197935483870964
130.0,36.209935483870964
131.0,36.207483870967735
132.0,36.197806451612905
133.0,36.18451612903226
134.0,36.16941935483871
135.0,36.153419354838704
136.0,36.12916129032258
137.0,36.10077419354839
138.0,36.070322580645154
139.0,36.03883870967742
140.0,36.00683870967741
141.0,35.975870967741926
142.0,35.945419354838705
143.0,35.91522580645161
144.0,35.88516129032258
145.0,35.85516129032258
146.0,35.82516129032258
147.0,35.799290322580646
148.0,35.77548387096775
149.0,35.75270967741935
150.0,35.730451612903224
151.0,35.70845161290322
152.0,35.683354838709676
153.0,35.65670967741936
154.0,35.629290322580644
155.0,35.60148387096774
156.0,35.573483870967735
157.0,35.557870967741934
158.0,35.54845161290322
159.0,35.54212903225806
160.0,35.537354838709675
161.0,35.53335483870968
162.0,35.541174193548386
163.0,35.554903225806456
164.0,35.571587096774195
165.0,35.58974838709677
166.0,35.608648387096764
167.0,35.61091182795698
168.0,35.60485698924731
169.0,35.594643010752684
170.0,35.582349462365585
171.0,35.569016129032256
172.0,35.55568279569893
173.0,35.55392795698925
174.0,35.5579623655914
175.0,35.564891397849465
176.0,35.57326774193548
177.0,35.582367741935485
178.0,35.59033225806452
179.0,35.597729032258066
180.0,35.604841935483876
181.0,35.611812903225804
182.0,35.6187129032258
183.0,35.63190967741935
184.0,35.648254838709676
185.0,35.666174193548386
186.0,35.684880645161286
187.0,35.70398064516129
188.0,35.71012580645161
189.0,35.7097935483871
190.0,35.70622258064516
191.0,35.701032258064515
192.0,35.695032258064515
193.0,35.69775483870968
194.0,35.70483870967742
195.0,35.714103225806454
196.0,35.72445806451613
197.0,35.735358064516134
198.0,35.74704086021505
199.0,35.75911505376344
200.0,35.771384946236566
201.0,35.783752688172044
202.0,35.79616935483871
203.0,35.80858602150538
204.0,35.81882634408602
205.0,35.82797849462365
206.0,35.83658655913978
207.0,35.844922580645154
208.0,35.85312258064516
209.0,35.85502580645161
210.0,35.853780645161294
211.0,35.85096129032257
212.0,35.84735483870968
213.0,35.84335483870968
214.0,35.837754838709685
215.0,35.83135483870968
216.0,35.82455483870968
217.0,35.817554838709675
218.0,35.810454838709674
219.0,35.81687741935484
220.0,35.830061290322575
221.0,35.84662580645161
222.0,35.86488064516128
223.0,35.88398064516129
