time,rot_x,rot_y,rot_z
0.0,-0.01072214130107364,-0.16130756979533928,0.11368859188460777
1.0,-0.0035740471003578795,0.10479786900924265,-0.01819566578572472
2.0,-0.0015317344715819483,-0.029539444524312924,0.0932545660159674
3.0,-0.0007148094200715759,-0.012201745550840522,0.07434781488774134
4.0,-0.005675555756549538,0.06480322904440648,-0.06556797208351153
5.0,-0.0026648401153542265,0.012960350793739757,0.042638883983062065
6.0,-0.006775060802072686,-0.06079801903557515,0.08947582986641191
7.0,-0.003387530401036343,-0.05175154348346757,-0.006734464324841004
8.0,-0.0016937652005181716,0.025087282014402024,-0.07425878044528528
9.0,-0.0006803300930494467,0.011996076701402634,0.15510720938777503
10.0,-0.00034016504652472333,-0.12502380601762822,0.3954213923322527
11.0,0.0,-0.047704559491848035,0.15617552556418737
12.0,0.0,-0.09453435203418632,0.08027766129786332
13.0,0.0,0.06640904187003152,0.09126661336318581
14.0,-0.005936778083260422,-0.008115350726502948,-0.03665217820113171
15.0,-0.002968389041630211,0.04658296366078915,-0.27934874960775585
16.0,-0.0014841945208151055,0.06340065979157063,-0.12088969689234236
17.0,-0.006235925059710858,-0.04543077380116936,-0.3713848683728417
18.0,-0.003117962529855429,-0.15177596755440198,-0.35991782650198
19.0,-0.007679682197888427,-0.32782336999494804,-0.3301101682981056
20.0,-0.0038398410989442136,-0.08136590978826297,-0.39673736132684867
21.0,-0.008616498338656542,0.0068082243815745375,-0.2256662475208264
22.0,-0.004136567050600043,0.06453128847139677,-0.16927171902869287
23.0,-0.0020682835253000216,-0.013370214601167565,0.14126933484866902
24.0,-0.0008370722236480544,0.07336005436083289,0.23055850976927691
25.0,-0.0004185361118240272,-0.11035506807018616,0.0680037887733845
26.0,0.0,-0.12133087103349521,-0.07089538110860819
27.0,0.0,-0.21470890512704938,-0.19572027552243773
28.0,0.0,-0.07960678429761056,0.20961044320488964
29.0,-0.005962168995816585,0.020260848675816873,0.18463169527660195
30.0,-0.0029810844979082925,-0.20811919634236958,0.37966831925820854
31.0,-0.004790669743992685,0.09879382483974834,0.13692118619176724
32.0,-0.00565832753528882,0.10786396022615877,-0.155181791500533
33.0,-0.00282916376764441,0.009950156412534689,-0.4971664809546769
34.0,-0.0012282641027029366,0.2029040479612197,-0.41216598071394556
35.0,-0.0067151004389721086,0.04401689545021212,-0.20345542523226595
36.0,-0.0032544212352661,0.003530610861651292,0.03679215466675598
37.0,-0.0015252420969051601,0.05005852362917213,0.21798405867385676
38.0,-0.0007626210484525801,-0.05808497291687987,0.24746653563886725
39.0,-0.00038131052422629003,-0.313238390248585,0.06643792313730534
40.0,0.0,-0.29663378610405433,0.10989507676552812
41.0,-0.005549873023732588,-0.3378623794722096,0.041546037845051835
42.0,-0.002774936511866294,-0.3993305385961115,-0.06619902837539869
43.0,-0.001387468255933147,-0.16553784139070044,0.09682857662349084
44.0,-0.0006937341279665735,-0.10923288049069815,-0.15875955697357957
45.0,-0.006724210379567329,-0.13814397047350918,-0.11407232837014272
46.0,-0.0031886716577920215,-0.10508675185814842,0.1011726732689812
47.0,-0.0015943358288960108,-0.29733365283197727,0.05798865559032663
48.0,-0.006085245537475,-0.49853522028838243,0.13327055607806787
49.0,-0.009146417841929298,-0.05576004212924479,0.33605028072710963
50.0,-0.004373916942352647,-0.04360912353425432,0.030559692540361755
51.0,-0.0021869584711763233,-0.2358688949093782,-0.052923777108972794
52.0,-0.0010934792355881617,-0.09234599974331012,-0.12879507407735225
53.0,-0.007127910020923272,-0.4475590882649882,-0.1090067312263519
54.0,-0.0033732114144243925,-0.05727827814198755,-0.08329653132390744
55.0,-0.0016866057072121962,-0.2952897184919026,-0.037694586138294836
56.0,-0.007713702279178547,0.04706461818182092,0.007398468635600123
57.0,-0.0038568511395892734,0.1297777437066769,-0.000893577665378795
58.0,-0.0017175998563931122,0.12986588099880964,-0.12535460473466306
59.0,-0.0008587999281965561,0.16831060815189347,-0.18993613457147174
60.0,-0.00042939996409827806,0.008643278763561135,-0.1594384434608348
61.0,0.0,0.175821999795848,0.232393790418496
62.0,-0.00691156300614696,-0.18012568601878848,0.13192540953279094
63.0,-0.00345578150307348,-0.16921960610446202,-0.019071565751496336
64.0,-0.00172789075153674,-0.25769372919521527,-0.3504812025100435
65.0,-0.00086394537576837,-0.04085077961229584,0.21743569736061177
66.0,-0.006746602596488263,-0.1937793365750265,0.11653842789379362
67.0,-0.0064196571535948535,-0.08466284195220315,-0.33538549496786274
68.0,-0.006611624097696681,-0.10898147446731965,-0.13813903905342287
69.0,-0.0033058120488483403,0.11102032643182404,0.08700430477931641
70.0,-0.0016529060244241701,0.08613459205540397,0.06831165759343823
71.0,-0.0006291208275682076,-0.06736243111200382,0.0003003103877503438
72.0,-0.00021261222005620337,0.01757091212880963,-0.04513587161324256
73.0,0.0,-0.053254409860402876,-0.40670380849586274
74.0,-0.005389675764980754,-0.12631351277036684,-0.1747519886836993
75.0,-0.002694837882490377,-0.17704133540158995,-0.1678270419660735
76.0,-0.0013474189412451885,-0.08804317545498999,-0.05763282997441273
77.0,-0.0006737094706225943,-0.06602902728323577,0.16847906240159163
78.0,-0.00634188616121757,-0.10121154933119085,0.0971436103754848
79.0,-0.0030025157129531365,0.1370029071143457,-0.15069988570911083
80.0,-0.0015012578564765683,0.02445819158081776,-0.1285093559973884
81.0,-0.0007506289282382841,0.03292373604336755,0.12784831667288243
82.0,-0.006873325350748828,0.05835676771321467,0.008959238555976287
