time,buttons_pressed
0.0,0.0
1.0,1.0
2.0,2.5
3.0,2.25
4.0,1.125
5.0,0.5625
6.0,0.25
7.0,0.0625
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,1.0
15.0,1.5
16.0,1.75
17.0,1.875
18.0,1.9375
19.0,0.9375
20.0,1.4375
21.0,0.6875
22.0,0.3125
23.0,0.125
24.0,0.0625
25.0,0.0
26.0,0.0
27.0,1.0
28.0,1.5
29.0,1.75
30.0,0.875
31.0,0.4375
32.0,2.1875
33.0,3.0625
34.0,3.5
35.0,3.75
36.0,1.875
37.0,0.875
38.0,0.375
39.0,0.125
40.0,0.0
41.0,0.0
42.0,0.0
43.0,0.0
44.0,1.0
45.0,0.5
46.0,0.25
47.0,0.125
48.0,0.0625
49.0,0.0
50.0,1.0
51.0,0.5
52.0,0.25
53.0,0.125
54.0,0.0625
55.0,0.0
56.0,0.0
57.0,0.0
58.0,0.0
59.0,0.0
60.0,0.0
61.0,1.0
62.0,0.5
63.0,0.25
64.0,0.125
65.0,0.0625
66.0,0.0
67.0,0.0
68.0,1.0
69.0,0.5
70.0,0.25
71.0,0.125
72.0,1.0625
73.0,0.5
74.0,0.25
75.0,0.125
76.0,0.0625
77.0,0.0
78.0,0.0
79.0,0.0
80.0,1.0
81.0,1.5
82.0,1.75
83.0,1.875
84.0,1.9375
85.0,0.9375
86.0,1.4375
87.0,0.6875
88.0,1.3125
89.0,0.625
90.0,0.3125
91.0,0.125
92.0,1.0625
93.0,0.5
94.0,0.25
95.0,2.125
96.0,1.0625
97.0,2.5
98.0,2.25
99.0,2.125
100.0,1.0
101.0,0.5
102.0,0.1875
103.0,0.0625
104.0,0.0
105.0,0.0
106.0,2.0
107.0,3.0
108.0,1.5
109.0,1.75
110.0,0.875
111.0,1.375
112.0,3.625
113.0,3.8125
114.0,1.875
115.0,0.9375
116.0,2.4375
117.0,1.125
118.0,0.5
119.0,1.25
120.0,0.625
121.0,0.25
122.0,0.125
123.0,0.0625
124.0,0.0
125.0,0.0
126.0,0.0
127.0,1.0
128.0,0.5
129.0,1.25
130.0,0.625
131.0,1.3125
132.0,2.625
133.0,3.3125
134.0,5.625
135.0,3.8125
136.0,3.875
137.0,3.875
138.0,3.875
139.0,2.8125
140.0,2.375
141.0,3.125
142.0,3.5
143.0,1.6875
144.0,0.8125
145.0,1.375
146.0,0.625
147.0,1.25
148.0,1.625
149.0,2.8125
150.0,3.375
151.0,1.6875
152.0,3.8125
153.0,3.875
154.0,1.875
155.0,1.875
156.0,0.9375
157.0,1.375
158.0,3.625
159.0,3.8125
160.0,3.875
161.0,3.9375
162.0,3.9375
163.0,3.875
164.0,1.875
165.0,3.875
166.0,1.875
167.0,2.875
168.0,4.375
169.0,3.1875
170.0,2.5
171.0,5.25
172.0,5.5625
173.0,3.6875
174.0,4.8125
175.0,3.375
176.0,1.5625
177.0,0.6875
178.0,1.3125
179.0,1.5625
180.0,1.75
181.0,0.875
182.0,1.4375
183.0,0.6875
184.0,2.3125
185.0,2.125
186.0,1.0625
187.0,0.5
188.0,2.25
189.0,1.0625
190.0,0.5
191.0,0.25
192.0,1.125
193.0,0.5
194.0,0.25
195.0,0.125
196.0,0.0625
197.0,1.0
198.0,1.5
199.0,0.75
200.0,1.375
201.0,1.6875
202.0,0.8125
203.0,1.375
204.0,1.6875
205.0,2.8125
206.0,2.375
207.0,1.1875
208.0,0.5625
209.0,2.25
210.0,1.0625
211.0,0.5
212.0,0.25
213.0,1.125
214.0,1.5
215.0,0.75
216.0,1.375
217.0,0.6875
218.0,0.3125
219.0,0.125
220.0,0.0625
221.0,1.0
222.0,1.5
223.0,0.75
224.0,3.375
225.0,2.6875
226.0,4.3125
227.0,4.125
228.0,5.0625
229.0,4.4375
230.0,3.1875
231.0,3.5
232.0,2.6875
233.0,4.25
234.0,4.0625
235.0,2.0
236.0,3.9375
237.0,3.9375
238.0,1.875
239.0,2.875
240.0,2.4375
241.0,2.125
242.0,3.0
243.0,3.5
244.0,1.6875
245.0,2.8125
246.0,4.375
247.0,5.125
248.0,3.5
249.0,1.75
250.0,1.8125
251.0,0.8125
252.0,2.3125
253.0,2.125
254.0,3.0625
255.0,1.5
256.0,0.75
257.0,1.3125
258.0,2.625
259.0,2.25
260.0,1.125
261.0,1.5625
262.0,1.75
263.0,0.8125
264.0,1.375
265.0,0.6875
266.0,0.3125
267.0,0.125
268.0,0.0625
269.0,0.0
270.0,0.0
271.0,2.0
272.0,1.0
273.0,1.5
274.0,1.75
275.0,0.875
276.0,0.375
277.0,0.1875
278.0,0.0625
279.0,2.0
280.0,1.0
281.0,1.5
282.0,0.75
283.0,1.375
284.0,0.625
285.0,0.3125
286.0,1.125
287.0,0.5625
288.0,1.25
289.0,0.625
290.0,1.3125
291.0,0.625
292.0,0.3125
293.0,1.125
294.0,0.5625
295.0,0.25
296.0,0.125
297.0,1.0625
298.0,2.5
299.0,1.25
300.0,0.625
301.0,1.3125
302.0,1.625
303.0,1.75
304.0,2.875
305.0,2.4375
306.0,3.1875
307.0,1.5625
308.0,2.75
309.0,1.3125
310.0,2.625
311.0,1.25
312.0,2.625
313.0,2.25
314.0,4.125
315.0,3.0
316.0,2.5
317.0,1.1875
318.0,1.5625
319.0,0.6875
320.0,0.3125
321.0,0.125
322.0,0.0625
323.0,0.0
324.0,0.0
325.0,0.0
326.0,0.0
327.0,0.0
328.0,0.0
329.0,0.0
330.0,1.0
331.0,0.5
332.0,2.25
333.0,2.125
334.0,2.0625
335.0,3.0
336.0,2.5
337.0,2.1875
338.0,2.0625
339.0,1.0
340.0,0.4375
341.0,1.1875
342.0,2.5625
343.0,3.25
344.0,3.625
345.0,2.8125
346.0,2.375
347.0,4.125
348.0,2.0
349.0,0.9375
350.0,2.4375
351.0,2.1875
352.0,3.0
353.0,1.5
354.0,1.75
355.0,1.8125
356.0,1.875
357.0,5.875
358.0,4.9375
359.0,6.4375
360.0,3.1875
361.0,2.5625
362.0,2.125
363.0,2.0
364.0,0.875
365.0,4.4375
366.0,3.1875
367.0,3.5625
368.0,2.75
369.0,2.375
370.0,4.0625
371.0,5.0
372.0,5.4375
373.0,3.6875
374.0,2.8125
375.0,4.3125
376.0,5.0625
377.0,4.4375
378.0,5.1875
379.0,4.5625
380.0,3.1875
381.0,2.5
382.0,1.1875
383.0,0.5
384.0,1.1875
385.0,2.5625
386.0,1.25
387.0,0.625
388.0,0.3125
389.0,1.125
390.0,2.5
391.0,1.25
392.0,1.625
393.0,1.8125
394.0,0.875
395.0,2.375
396.0,3.1875
397.0,3.5625
398.0,4.75
399.0,4.375
400.0,3.125
401.0,2.5
402.0,3.1875
403.0,3.5
404.0,1.6875
405.0,0.8125
406.0,0.375
407.0,0.125
408.0,3.0
409.0,1.5
410.0,2.75
411.0,1.375
412.0,0.6875
413.0,1.25
414.0,0.625
415.0,0.25
416.0,1.125
417.0,0.5625
418.0,0.25
419.0,0.125
420.0,1.0625
421.0,0.5
422.0,0.25
423.0,0.125
424.0,1.0625
425.0,1.5
426.0,0.75
427.0,0.375
428.0,0.1875
429.0,1.0625
430.0,1.5
431.0,0.75
432.0,0.375
433.0,0.1875
434.0,1.0625
435.0,1.5
436.0,0.75
437.0,2.375
438.0,1.1875
439.0,3.5625
440.0,1.75
441.0,2.875
442.0,1.375
443.0,1.6875
444.0,1.75
445.0,0.875
446.0,0.375
447.0,0.1875
448.0,0.0625
449.0,0.0
450.0,1.0
451.0,0.5
452.0,1.25
453.0,0.625
454.0,0.3125
455.0,0.125
456.0,1.0625
457.0,0.5
458.0,1.25
459.0,1.625
460.0,1.8125
461.0,1.875
462.0,0.9375
463.0,2.4375
464.0,1.1875
465.0,3.5625
466.0,2.75
467.0,2.375
468.0,2.125
469.0,4.0625
470.0,4.9375
471.0,2.4375
472.0,3.1875
473.0,3.5625
474.0,1.6875
475.0,0.75
476.0,1.375
477.0,0.625
478.0,0.25
479.0,0.125
480.0,0.0625
481.0,0.0
482.0,0.0
483.0,0.0
484.0,0.0
485.0,0.0
486.0,0.0
487.0,0.0
488.0,0.0
489.0,0.0
490.0,0.0
491.0,0.0
492.0,0.0
493.0,0.0
494.0,0.0
495.0,0.0
496.0,0.0
497.0,0.0
498.0,0.0
499.0,0.0
500.0,0.0
501.0,0.0
502.0,0.0
503.0,0.0
504.0,1.0
505.0,0.5
506.0,0.25
507.0,0.125
508.0,1.0625
509.0,0.5
510.0,0.25
511.0,0.125
512.0,0.0625
513.0,1.0
514.0,0.5
515.0,0.25
516.0,0.125
517.0,0.0625
518.0,0.0
519.0,0.0
520.0,0.0
521.0,0.0
522.0,1.0
523.0,0.5
524.0,2.25
525.0,4.125
526.0,2.0625
527.0,2.0
528.0,4.0
529.0,1.9375
530.0,1.875
531.0,2.9375
532.0,1.4375
533.0,1.625
534.0,2.8125
535.0,3.375
536.0,2.625
537.0,2.3125
538.0,3.125
539.0,2.5
540.0,1.1875
541.0,0.5625
542.0,1.25
543.0,0.5625
544.0,1.25
545.0,0.625
546.0,3.3125
547.0,3.625
548.0,2.8125
549.0,3.375
550.0,1.6875
551.0,0.75
552.0,1.3125
553.0,0.625
554.0,0.25
555.0,2.125
556.0,3.0625
557.0,6.5
558.0,4.25
559.0,3.125
560.0,1.5
561.0,0.6875
562.0,1.1875
563.0,0.5625
564.0,0.25
565.0,0.125
566.0,1.0625
567.0,0.5
568.0,1.25
569.0,1.625
570.0,2.8125
571.0,2.375
572.0,5.1875
573.0,3.5625
574.0,1.75
575.0,1.8125
576.0,2.875
577.0,2.3125
578.0,1.125
579.0,0.5625
580.0,2.25
581.0,4.0625
582.0,3.0
583.0,2.5
584.0,2.25
585.0,4.0625
586.0,1.9375
587.0,1.9375
588.0,1.9375
589.0,0.9375
590.0,0.375
591.0,0.1875
592.0,1.0625
593.0,0.5
594.0,0.25
595.0,1.125
596.0,1.5625
597.0,1.75
598.0,0.875
599.0,0.4375
600.0,0.1875
601.0,0.0625
602.0,0.0
603.0,0.0
604.0,0.0
605.0,0.0
606.0,1.0
607.0,0.5
608.0,0.25
609.0,0.125
610.0,0.0625
611.0,0.0
612.0,0.0
613.0,0.0
614.0,0.0
615.0,0.0
616.0,1.0
617.0,0.5
618.0,1.25
619.0,0.625
620.0,0.3125
621.0,0.125
622.0,0.0625
623.0,0.0
624.0,0.0
625.0,0.0
626.0,0.0
627.0,0.0
628.0,0.0
629.0,0.0
630.0,0.0
631.0,0.0
632.0,0.0
633.0,0.0
634.0,0.0
635.0,0.0
636.0,1.0
637.0,2.5
638.0,1.25
639.0,0.625
640.0,0.3125
641.0,1.125
642.0,0.5
643.0,1.25
644.0,0.625
645.0,1.3125
646.0,1.625
647.0,0.8125
648.0,1.375
649.0,1.6875
650.0,0.8125
651.0,2.375
652.0,1.1875
653.0,1.5625
654.0,0.75
655.0,1.375
656.0,1.625
657.0,0.8125
658.0,2.375
659.0,1.1875
660.0,1.5625
661.0,0.75
662.0,0.375
663.0,1.125
664.0,3.5625
665.0,1.75
666.0,3.875
667.0,6.9375
668.0,4.4375
669.0,2.125
670.0,3.0625
671.0,2.4375
672.0,3.0625
673.0,2.5
674.0,3.25
675.0,2.5625
676.0,4.25
677.0,4.0625
678.0,4.0
679.0,3.9375
680.0,4.9375
681.0,4.375
682.0,4.125
683.0,4.0
684.0,3.9375
685.0,4.875
686.0,2.375
687.0,2.125
688.0,3.0
689.0,1.4375
690.0,3.625
691.0,2.8125
692.0,2.375
693.0,4.125
694.0,4.0625
695.0,4.9375
696.0,4.4375
697.0,3.1875
698.0,2.5
699.0,1.1875
700.0,0.5
701.0,1.1875
702.0,2.5625
703.0,4.25
704.0,2.125
705.0,2.0625
706.0,6.0
707.0,2.9375
708.0,3.375
709.0,1.6875
710.0,0.8125
711.0,0.25
712.0,0.125
713.0,1.0
714.0,1.5
715.0,0.75
716.0,2.375
717.0,4.1875
718.0,6.0625
719.0,5.0
720.0,4.5
721.0,4.1875
722.0,4.0
723.0,2.875
724.0,3.375
725.0,4.625
726.0,2.25
727.0,4.0625
728.0,2.0
729.0,1.9375
730.0,1.875
731.0,0.9375
732.0,2.375
733.0,1.1875
734.0,1.5625
735.0,0.75
736.0,0.375
737.0,0.125
738.0,1.0625
739.0,0.5
740.0,1.25
741.0,1.625
742.0,0.8125
743.0,2.375
744.0,1.1875
745.0,0.5625
746.0,1.25
747.0,2.625
748.0,1.25
749.0,0.625
750.0,0.3125
751.0,0.125
752.0,3.0
753.0,3.5
754.0,1.75
755.0,1.875
756.0,6.9375
757.0,4.375
758.0,2.125
759.0,1.0625
760.0,1.5
761.0,0.5625
762.0,0.25
763.0,0.125
764.0,2.0625
765.0,2.0
766.0,1.0
767.0,3.5
768.0,1.75
769.0,2.8125
770.0,1.375
771.0,2.6875
772.0,2.25
773.0,1.125
774.0,0.5
775.0,0.25
776.0,1.0625
777.0,1.5
778.0,1.75
779.0,2.875
780.0,3.4375
781.0,1.6875
782.0,2.8125
783.0,4.375
784.0,2.125
785.0,3.0
786.0,4.5
787.0,4.1875
788.0,4.0
789.0,4.0
790.0,2.9375
791.0,4.375
792.0,2.125
793.0,2.0
794.0,0.9375
795.0,1.4375
796.0,1.625
797.0,2.8125
798.0,1.375
799.0,0.6875
800.0,1.3125
801.0,2.625
802.0,3.25
803.0,3.625
804.0,2.8125
805.0,4.375
806.0,2.125
807.0,4.0
808.0,3.9375
809.0,2.9375
810.0,1.375
811.0,2.6875
812.0,2.25
813.0,2.0625
814.0,1.0
815.0,1.5
816.0,0.6875
817.0,0.3125
818.0,0.125
819.0,0.0625
820.0,0.0
821.0,1.0
822.0,0.5
823.0,0.25
824.0,0.125
825.0,0.0625
826.0,0.0
827.0,0.0
828.0,2.0
829.0,1.0
830.0,1.5
831.0,0.75
832.0,0.375
833.0,0.125
834.0,0.0625
835.0,0.0
836.0,0.0
837.0,0.0
838.0,0.0
839.0,0.0
840.0,0.0
841.0,0.0
