-604607,0
-604007,0
-603407,20
-602807,0
-602207,18
-601607,0
-601007,31
-600407,18
-599807,0
-599207,0
-598607,0
-598007,0
-597407,0
-596807,0
-596207,0
-595607,0
-595007,0
-594407,0
-593807,0
-593207,0
-592607,0
-592007,0
-591407,0
-590807,0
-590207,0
-589607,0
-589007,0
-588407,0
-587807,0
-587207,0
-586607,0
-586007,0
-585407,0
-584807,0
-584207,0
-583607,0
-583007,0
-582407,0
-581807,30
-581207,303
-580607,673
-580007,230
-579407,0
-578807,63
-578207,42
-577607,25
-577007,0
-576407,0
-575807,0
-575207,0
-574607,0
-574007,9
-573407,0
-572807,0
-572207,212
-571607,24
-571007,0
-570407,90
-569807,134
-569207,111
-568607,93
-568007,29
-567407,16
-566807,0
-566207,0
-565607,0
-565007,0
-564407,0
-563807,184
-563207,1210
-562607,1178
-562007,361
-561407,787
-560807,100
-560207,56
-559607,65
-559007,287
-558407,72
-557807,376
-557207,216
-556607,134
-556007,0
-555407,174
-554807,813
-554207,0
-553607,52
-553007,95
-552407,352
-551807,1009
-551207,239
-550607,169
-550007,254
-549407,192
-548807,8
-548207,0
-547607,190
-547007,242
-546407,84
-545807,0
-545207,17
-544607,30
-544007,0
-543407,127
-542807,175
-542207,12
-541607,2
-541007,5
-540407,290
-539807,1099
-539207,317
-538607,56
-538007,0
-537407,0
-536807,37
-536207,0
-535607,70
-535007,551
-534407,533
-533807,6
-533207,0
-532607,0
-532007,154
-531407,418
-530807,186
-530207,0
-529607,0
-529007,80
-528407,0
-527807,23
-527207,0
-526607,0
-526007,0
-525407,0
-524807,0
-524207,0
-523607,0
-523007,0
-522407,0
-521807,0
-521207,0
-520607,0
-520007,0
-519407,0
-518807,0
-518207,0
-517607,0
-517007,0
-516407,0
-515807,0
-515207,0
-514607,0
-514007,0
-513407,0
-512807,0
-512207,0
-511607,0
-511007,0
-510407,0
-509807,0
-509207,0
-508607,0
-508007,0
-507407,0
-506807,0
-506207,0
-505607,0
-505007,0
-504407,0
-503807,0
-503207,0
-502607,0
-502007,0
-501407,0
-500807,0
-500207,0
-499607,0
-499007,0
-498407,0
-497807,0
-497207,0
-496607,0
-496007,41
-495407,64
-494807,21
-494207,162
-493607,64
-493007,216
-492407,267
-491807,438
-491207,636
-490607,602
-490007,538
-489407,1291
-488807,1467
-488207,1342
-487607,423
-487007,27
-486407,165
-485807,162
-485207,193
-484607,249
-484007,352
-483407,609
-482807,1383
-482207,2924
-481607,2130
-481007,141
-480407,232
-479807,173
-479207,302
-478607,0
-478007,226
-477407,34
-476807,10
-476207,311
-475607,457
-475007,87
-474407,23
-473807,0
-473207,82
-472607,238
-472007,26
-471407,44
-470807,20
-470207,52
-469607,149
-469007,131
-468407,259
-467807,0
-467207,88
-466607,68
-466007,132
-465407,40
-464807,60
-464207,58
-463607,84
-463007,73
-462407,30
-461807,136
-461207,134
-460607,86
-460007,163
-459407,30
-458807,98
-458207,193
-457607,116
-457007,205
-456407,182
-455807,0
-455207,0
-454607,119
-454007,0
-453407,101
-452807,65
-452207,172
-451607,165
-451007,36
-450407,137
-449807,237
-449207,153
-448607,38
-448007,87
-447407,364
-446807,113
-446207,40
-445607,56
-445007,357
-444407,239
-443807,0
-443207,126
-442607,146
-442007,84
-441407,0
-440807,104
-440207,0
-439607,0
-439007,0
-438407,0
-437807,0
-437207,0
-436607,0
-436007,0
-435407,0
-434807,0
-434207,0
-433607,0
-433007,0
-432407,0
-431807,0
-431207,0
-430607,0
-430007,0
-429407,0
-428807,0
-428207,0
-427607,0
-427007,0
-426407,0
-425807,0
-425207,0
-424607,0
-424007,0
-423407,0
-422807,0
-422207,0
-421607,0
-421007,0
-420407,0
-419807,0
-419207,0
-418607,0
-418007,0
-417407,0
-416807,0
-416207,0
-415607,0
-415007,0
-414407,0
-413807,0
-413207,0
-412607,0
-412007,0
-411407,0
-410807,0
-410207,59
-409607,0
-409007,114
-408407,45
-407807,289
-407207,534
-406607,557
-406007,945
-405407,1198
-404807,1213
-404207,383
-403607,52
-403007,170
-402407,200
-401807,280
-401207,0
-400607,0
-400007,0
-399407,532
-398807,166
-398207,31
-397607,0
-397007,59
-396407,327
-395807,152
-395207,198
-394607,74
-394007,0
-393407,832
-392807,899
-392207,221
-391607,16
-391007,34
-390407,69
-389807,108
-389207,8
-388607,140
-388007,244
-387407,984
-386807,136
-386207,142
-385607,100
-385007,76
-384407,171
-383807,7
-383207,0
-382607,78
-382007,153
-381407,178
-380807,151
-380207,56
-379607,13
-379007,176
-378407,139
-377807,256
-377207,384
-376607,20
-376007,132
-375407,187
-374807,530
-374207,334
-373607,296
-373007,249
-372407,180
-371807,175
-371207,542
-370607,1278
-370007,20
-369407,18
-368807,16
-368207,153
-367607,118
-367007,140
-366407,140
-365807,180
-365207,27
-364607,0
-364007,214
-363407,14
-362807,0
-362207,125
-361607,130
-361007,70
-360407,18
-359807,155
-359207,66
-358607,68
-358007,170
-357407,52
-356807,163
-356207,0
-355607,95
-355007,118
-354407,116
-353807,111
-353207,574
-352607,53
-352007,0
-351407,0
-350807,0
-350207,0
-349607,0
-349007,0
-348407,0
-347807,0
-347207,0
-346607,0
-346007,0
-345407,0
-344807,0
-344207,0
-343607,0
-343007,0
-342407,0
-341807,0
-341207,0
-340607,0
-340007,0
-339407,0
-338807,0
-338207,0
-337607,0
-337007,0
-336407,0
-335807,0
-335207,0
-334607,0
-334007,0
-333407,0
-332807,16
-332207,0
-331607,0
-331007,0
-330407,0
-329807,0
-329207,0
-328607,0
-328007,0
-327407,0
-326807,0
-326207,0
-325607,0
-325007,0
-324407,0
-323807,0
-323207,0
-322607,0
-322007,0
-321407,41
-320807,58
-320207,140
-319607,119
-319007,112
-318407,141
-317807,985
-317207,556
-316607,1414
-316007,757
-315407,95
-314807,195
-314207,190
-313607,135
-313007,214
-312407,32
-311807,0
-311207,0
-310607,9
-310007,461
-309407,256
-308807,153
-308207,121
-307607,20
-307007,50
-306407,84
-305807,66
-305207,91
-304607,203
-304007,14
-303407,285
-302807,261
-302207,92
-301607,53
-301007,271
-300407,844
-299807,0
-299207,173
-298607,18
-298007,44
-297407,429
-296807,458
-296207,109
-295607,134
-295007,0
-294407,156
-293807,202
-293207,79
-292607,97
-292007,34
-291407,4
-290807,38
-290207,1328
-289607,40
-289007,134
-288407,0
-287807,0
-287207,44
-286607,318
-286007,37
-285407,61
-284807,734
-284207,67
-283607,0
-283007,29
-282407,346
-281807,415
-281207,162
-280607,60
-280007,99
-279407,124
-278807,542
-278207,122
-277607,102
-277007,20
-276407,411
-275807,249
-275207,50
-274607,111
-274007,714
-273407,404
