time,buttons_pressed
0.0,2.0
1.0,1.0
2.0,0.5
3.0,0.25
4.0,0.125
5.0,0.0
6.0,0.0
7.0,1.0
8.0,1.5
9.0,5.75
10.0,6.875
11.0,10.4375
12.0,7.1875
13.0,3.5625
14.0,1.625
15.0,1.6875
16.0,0.625
17.0,0.25
18.0,5.125
19.0,7.5625
20.0,7.75
21.0,4.875
22.0,2.4375
23.0,1.0625
24.0,1.375
25.0,0.5625
26.0,0.25
27.0,0.125
28.0,0.0625
29.0,1.0
30.0,0.5
31.0,1.25
32.0,2.625
33.0,1.3125
34.0,0.625
35.0,0.3125
36.0,0.125
37.0,0.0
38.0,1.0
39.0,0.5
40.0,1.25
41.0,0.625
42.0,0.3125
43.0,1.125
44.0,1.5625
45.0,0.75
46.0,0.375
47.0,0.1875
48.0,0.0625
49.0,0.0
50.0,1.0
51.0,1.5
52.0,0.75
53.0,0.375
54.0,0.1875
55.0,0.0625
56.0,0.0
57.0,0.0
58.0,0.0
59.0,0.0
60.0,0.0
61.0,1.0
62.0,0.5
63.0,0.25
64.0,1.125
65.0,0.5625
66.0,0.25
67.0,1.125
68.0,0.5625
69.0,1.25
70.0,0.625
71.0,1.3125
72.0,1.625
73.0,1.8125
74.0,0.875
75.0,2.4375
76.0,2.1875
77.0,2.0625
78.0,1.0
79.0,1.5
80.0,3.6875
81.0,7.8125
82.0,3.875
83.0,1.9375
84.0,0.9375
85.0,0.375
86.0,0.0
87.0,1.0
88.0,0.5
89.0,1.25
90.0,1.625
91.0,0.8125
92.0,1.375
93.0,0.6875
94.0,1.3125
95.0,1.625
96.0,0.8125
97.0,2.375
98.0,2.1875
99.0,2.0625
100.0,1.0
101.0,0.5
102.0,0.1875
103.0,0.0625
104.0,1.0
105.0,0.5
106.0,1.25
107.0,0.625
108.0,1.3125
109.0,4.625
110.0,8.3125
111.0,9.125
112.0,6.5625
113.0,3.25
114.0,1.5
115.0,1.5625
116.0,1.625
117.0,0.75
118.0,0.375
119.0,0.1875
120.0,0.0625
121.0,0.0
122.0,0.0
123.0,1.0
124.0,0.5
125.0,0.25
126.0,0.125
127.0,1.0625
128.0,0.5
129.0,0.25
130.0,0.125
131.0,0.0625
132.0,0.0
133.0,0.0
134.0,0.0
135.0,0.0
136.0,1.0
137.0,0.5
138.0,0.25
139.0,0.125
140.0,0.0625
141.0,1.0
142.0,0.5
143.0,0.25
144.0,1.125
145.0,1.5625
146.0,1.75
147.0,1.875
148.0,2.9375
149.0,3.4375
150.0,1.6875
151.0,1.8125
152.0,1.875
153.0,0.875
154.0,0.375
155.0,0.1875
156.0,1.0625
157.0,1.5
158.0,1.75
159.0,0.875
160.0,1.4375
161.0,1.6875
162.0,0.8125
163.0,1.375
164.0,0.6875
165.0,0.3125
166.0,0.125
167.0,0.0625
168.0,1.0
169.0,2.5
170.0,2.25
171.0,2.125
172.0,1.0625
173.0,0.5
174.0,1.1875
175.0,1.5625
176.0,1.75
177.0,0.875
178.0,0.4375
179.0,0.1875
180.0,0.0625
181.0,0.0
182.0,0.0
183.0,1.0
184.0,0.5
185.0,0.25
186.0,2.125
187.0,1.0625
188.0,0.5
189.0,0.25
190.0,3.125
191.0,1.5
192.0,0.75
193.0,1.375
194.0,1.6875
195.0,0.75
196.0,0.375
197.0,0.1875
198.0,1.0625
199.0,0.5
200.0,1.25
201.0,0.625
202.0,2.3125
203.0,1.125
204.0,1.5625
205.0,2.75
206.0,1.375
207.0,0.625
208.0,1.3125
209.0,0.625
210.0,1.25
211.0,1.625
212.0,1.8125
213.0,1.875
214.0,0.9375
215.0,2.4375
216.0,2.1875
217.0,2.0625
218.0,1.0
219.0,0.5
220.0,1.1875
221.0,0.5625
222.0,0.25
223.0,1.125
224.0,1.5625
225.0,1.75
226.0,2.875
227.0,2.4375
228.0,1.1875
229.0,0.5625
230.0,0.25
231.0,1.0625
232.0,1.5
233.0,0.75
234.0,0.375
235.0,0.1875
236.0,0.0625
237.0,0.0
238.0,0.0
239.0,1.0
240.0,0.5
241.0,1.25
242.0,2.625
243.0,6.3125
244.0,10.125
245.0,12.0625
246.0,10.0
247.0,4.9375
248.0,3.3125
249.0,1.4375
250.0,0.5
251.0,2.125
252.0,1.0625
253.0,0.5
254.0,1.25
255.0,0.625
256.0,0.25
257.0,1.125
258.0,0.5625
259.0,0.25
260.0,0.125
261.0,0.0625
262.0,0.0
263.0,0.0
264.0,0.0
265.0,0.0
266.0,0.0
267.0,0.0
268.0,0.0
269.0,1.0
270.0,0.5
271.0,0.25
272.0,0.125
273.0,0.0625
274.0,2.0
275.0,1.0
276.0,0.5
277.0,1.25
278.0,1.625
279.0,0.75
280.0,1.375
281.0,0.6875
282.0,0.3125
283.0,0.125
284.0,1.0625
285.0,0.5
286.0,0.25
287.0,1.125
288.0,0.5625
289.0,1.25
290.0,0.625
291.0,1.3125
292.0,0.625
293.0,0.3125
294.0,0.125
295.0,2.0625
296.0,3.0
297.0,1.5
298.0,1.75
299.0,0.875
300.0,1.375
301.0,0.625
302.0,0.3125
303.0,1.125
304.0,0.5625
305.0,3.25
306.0,2.625
307.0,2.3125
308.0,1.125
309.0,0.5625
310.0,0.1875
311.0,0.0625
312.0,0.0
313.0,0.0
314.0,0.0
315.0,1.0
316.0,0.5
317.0,1.25
318.0,0.625
319.0,0.3125
320.0,0.125
321.0,0.0625
322.0,0.0
323.0,1.0
324.0,0.5
325.0,0.25
326.0,0.125
327.0,0.0625
328.0,0.0
329.0,1.0
330.0,2.5
331.0,1.25
332.0,1.625
333.0,0.8125
334.0,0.375
335.0,1.125
336.0,2.5625
337.0,4.25
338.0,2.125
339.0,1.0625
340.0,1.5
341.0,0.6875
342.0,1.25
343.0,0.625
344.0,0.3125
345.0,1.125
346.0,0.5625
347.0,1.25
348.0,1.625
349.0,0.8125
350.0,2.375
351.0,1.1875
352.0,0.5625
353.0,0.25
354.0,0.125
355.0,0.0
356.0,0.0
357.0,0.0
358.0,0.0
359.0,1.0
360.0,0.5
361.0,0.25
362.0,0.125
363.0,0.0625
364.0,0.0
365.0,0.0
366.0,0.0
367.0,0.0
368.0,0.0
369.0,0.0
370.0,0.0
371.0,1.0
372.0,0.5
373.0,1.25
374.0,0.625
375.0,1.3125
376.0,1.625
377.0,1.8125
378.0,0.875
379.0,0.4375
