time,emg_right_hand,emg_left_hand
0.0,15.023809523809524,4.666666666666667
1.0,11.436507936507937,4.809523809523809
2.0,8.984984237597477,4.778994524639124
3.0,8.6374370886566,4.630197444831591
4.0,10.68263084934997,4.021063279757222
5.0,10.815124948484508,3.8836499194485032
6.0,10.735903488067137,4.159874114870181
7.0,21.61397849462365,8.312903225806451
8.0,23.953461841070023,6.51345397324941
9.0,35.07673092053501,7.046243115656964
10.0,32.46595200629426,6.080645161290322
11.0,26.900314712824546,7.949793698424605
12.0,32.809834775767115,8.631790090379738
13.0,19.762547300588214,6.10786612158266
14.0,13.382788205762242,5.9424263731438085
15.0,10.98737402120565,7.86634637753515
16.0,26.454741298565054,11.834157581207148
17.0,28.458937469559025,10.730058821325539
18.0,25.478700685624368,7.62923832003297
19.0,17.20317710089543,6.190644786632198
20.0,16.305121576561387,4.6848001198906
21.0,10.379666345157718,4.263172936091165
22.0,11.404118886864573,4.876594148537134
23.0,20.179401993355484,5.376469117279319
24.0,16.84458091874885,4.9399205201997365
25.0,14.512382625273043,4.376719092665152
26.0,13.661466411899143,4.336045858154434
27.0,10.171016447491663,4.242617361657487
28.0,7.215538945712038,3.782061369000787
29.0,6.99250590086546,3.7820613690007865
30.0,15.353568618635496,4.189187366528043
31.0,18.140461204151215,4.704312315012551
32.0,21.346391105616124,6.787718706680154
33.0,25.194822224719942,6.234378629500581
34.0,16.70425611629388,5.365497733318347
35.0,12.192551796485706,5.315546438874527
36.0,9.337136113296616,5.167604248623132
37.0,8.372738001573563,4.9607789142407555
38.0,7.011141395976171,4.773934097635907
39.0,5.652236709003034,4.039415907983964
40.0,5.713687197931886,3.9222256565883633
41.0,21.11404996786586,4.990072712496001
42.0,21.1923514984884,6.406916765374672
43.0,23.780655248239825,5.2861122879218865
44.0,16.710060867535297,5.857978777058242
45.0,13.139323828544914,4.931408743367831
46.0,9.141563131334964,4.875429055602147
47.0,6.890608473613981,4.918831758328217
48.0,7.559117305458769,4.856520924656252
49.0,6.465426548274699,4.3132066988872655
50.0,6.391034431081638,5.025210745195009
51.0,7.3552714398111725,4.524586939417782
52.0,8.706765389082463,5.4128123712112695
53.0,7.837656888089618,5.158422314637893
54.0,7.380079427522386,5.550946011764266
55.0,6.746294631149077,4.924568206511559
56.0,6.085086733355812,5.040549248810461
57.0,6.522160523714418,4.298515201032904
58.0,6.076806068308821,4.302483406968065
59.0,6.527466763501382,4.082240916701972
60.0,6.161058322742036,4.677627145998507
61.0,5.662590530371805,5.120717585587766
62.0,5.930468135326514,4.295180959874115
63.0,5.557572777340676,4.400413060582219
64.0,5.922814806489079,5.221385485744259
65.0,7.638826758083249,8.354595181896519
66.0,20.168053664112893,8.55289774098577
67.0,18.708662008707755,7.870170068649566
68.0,27.13092515289101,6.563179557955691
69.0,20.02590804495549,5.495491468685987
70.0,13.980602293430499,4.593255456721323
71.0,9.63501589683135,5.044957667988426
72.0,9.079412710320437,4.804736898510342
73.0,8.34978082499719,4.747555355737889
74.0,9.917593945524708,4.636450488928852
75.0,9.273893821887526,5.71670225918849
76.0,7.79867745682065,5.789348469521562
77.0,6.893117530253644,4.9617249260050205
78.0,5.942310141995429,5.127518639241692
79.0,9.155074744295831,5.222501966955154
80.0,11.935444531864674,5.006294256490952
81.0,10.426974274056318,4.509258412164017
82.0,13.37356778218945,4.189267286333779
83.0,9.639856087715309,3.7299831055324812
84.0,8.14565581726442,3.7056681853390177
85.0,7.866877869293107,4.5818466811824905
86.0,7.300580720092915,5.334959349593497
87.0,6.111344648008692,5.047102019407291
88.0,8.341463414634147,4.598819826907946
89.0,7.3638080251770255,4.961801730920535
90.0,7.420692368214004,4.608752950432731
91.0,6.407907159716759,4.44795436664044
92.0,5.957690794649882,5.096968079127796
93.0,5.718646734854445,4.911534787006856
94.0,5.412273800157356,4.7247386759581875
95.0,5.720849724626278,4.860874452062492
96.0,8.14799370574351,4.387164212655952
97.0,6.540125885129819,4.694964594807239
98.0,7.256608969315499,4.723170731707317
99.0,5.713040912667191,5.152537372147915
100.0,7.7109175377468056,4.535965306657674
101.0,8.164600078591075,4.665261851177079
102.0,9.016286214410744,4.61102954310006
103.0,12.896852784624727,3.9984871217804447
104.0,36.414478619654915,4.3060407959132645
105.0,36.19072625299182,4.510163255099489
106.0,25.316436251920123,4.316436251920123
107.0,17.734844425392062,4.269031543600185
108.0,12.373950630514772,3.6521809023684497
109.0,8.825313471224948,3.9837637980923803
110.0,8.527864108884364,4.091344264637588
111.0,8.94342139541854,4.194430140636205
112.0,8.449490857034817,4.191774424442348
113.0,8.135174037411792,4.325252916016461
114.0,6.413566370686748,4.0590648533213445
115.0,8.774755535573789,4.210408002697538
116.0,6.575418680454085,3.7731819714510504
117.0,7.66827769660185,4.375070248398336
118.0,22.202877374395865,6.036454235510097
119.0,24.129275785845415,6.620040463077442
120.0,37.33122775467386,7.007485669326739
121.0,29.934693342325126,6.30704731932112
122.0,18.993207448203513,4.9367464688471765
123.0,12.29236821400472,4.485916601101495
124.0,9.99158143194335,4.39441384736428
125.0,6.6706755085984035,4.230002622606872
126.0,5.914015960436101,5.4120115394702335
127.0,7.320894683601214,5.089955415683189
128.0,7.245341126222322,5.549068974560713
129.0,5.334865685062381,5.000498295305533
130.0,15.906372934697089,5.697560975609756
131.0,15.90558615263572,5.739024390243903
132.0,21.77364280094414,5.515774980330448
133.0,18.601553894571204,5.406215578284815
134.0,23.317073170731707,4.9476199842643585
135.0,17.820051964210563,4.868418019138931
136.0,11.09182883700019,4.700028948874849
137.0,9.3393644578392,4.6693398088198
138.0,6.942695604214642,5.005795002757658
139.0,5.3799237265762425,4.972449035603849
140.0,6.174733056086321,5.208205012925705
141.0,6.172619984264358,6.014240755310778
142.0,6.399291896144767,5.422305271439811
143.0,5.211290322580645,5.179838709677419
144.0,5.306451612903226,4.510483870967741
145.0,5.066935483870968,5.393548387096774
146.0,5.657336742722266,5.294433516915815
147.0,5.465302911093627,5.263335955940205
148.0,8.764853255996925,5.984687482846321
149.0,8.626181545386347,5.5608429546411
150.0,7.29396634873004,5.899277084079382
151.0,7.429531598927607,5.113907396709804
152.0,7.08215555631068,5.311477695207774
153.0,6.550530141246113,5.4516878348506985
154.0,7.318125960061444,4.622119815668203
155.0,6.4537634408602145,4.57173579109063
156.0,8.482874290001071,5.216341585396349
157.0,6.109922776861463,5.679177873736727
158.0,5.461873830827045,5.1697540674367195
159.0,5.930629695751464,4.636720351690709
160.0,5.820704304996109,4.1706123394960235
161.0,7.055674197294968,4.7810872578771875
162.0,7.349331235247837,4.798714922633097
163.0,5.660840732831291,5.042823423625942
164.0,5.067813120527518,5.098947210670263
165.0,5.783788542954554,5.031220261511371
166.0,4.911940354426585,4.854243003259525
167.0,4.812037765538945,4.671361132966168
168.0,5.501219512195122,4.6425255704169945
169.0,7.372954366640441,5.108831628638866
170.0,6.588493312352478,5.855625491738788
171.0,7.962391817466561,6.090715971675845
172.0,7.3975730799491615,5.40784764671468
173.0,7.364010772862072,5.801484798967096
174.0,6.853242882216131,5.281095327436791
175.0,6.146801932659525,5.3981897528120975
176.0,5.9970142629466,4.977114152566552
177.0,5.4951481772882245,4.351092128432805
178.0,5.958982428533963,4.17963733093552
179.0,5.572578771870668,3.961016822149788
180.0,5.395121951219512,4.084579071597167
181.0,6.13705743509048,5.103422501966955
182.0,4.258536585365853,4.668941778127459
183.0,5.524842643587727,5.000452399685287
184.0,5.334323367427222,4.617151848937844
185.0,6.440952006294257,4.2529307631785995
186.0,5.451455546813532,3.7027537372147914
187.0,6.663965381589299,3.1806451612903226
188.0,5.71294256490952,3.1049567269866247
189.0,6.664284633541124,3.403362988964877
190.0,8.953513284512498,3.5097460106114706
191.0,7.205429228521282,3.3492493868575695
192.0,11.594532080822404,3.6051518374099016
193.0,14.39532671629446,3.71878175587853
194.0,9.927073732718894,4.17115975422427
195.0,8.495314900153609,3.5509216589861747
196.0,7.347196620583718,3.465937019969278
197.0,6.439324116743471,3.0003072196620586
198.0,5.655070997714585,3.666876475216365
199.0,6.015861151699075,4.1980311715559555
200.0,5.674016522423289,3.7004917387883554
201.0,4.222856018882769,4.02397718332022
202.0,5.906923682140047,4.853225806451612
203.0,6.343312352478363,4.887273800157356
204.0,5.9325240717844965,5.00951631636132
205.0,5.963808025177026,5.267356037615675
206.0,5.06294256490952,5.8748267206174365
207.0,4.940204563335956,4.962196995241841
208.0,5.42053501180173,5.423270016110299
209.0,6.233693005132816,5.3940466824023074
210.0,6.091424075531078,4.97037203551759
211.0,5.830227417481549,5.060679629837773
212.0,6.046112921958713,5.775029036004646
213.0,7.194968341388482,5.688458656475966
214.0,7.134350530141246,5.633399835150425
215.0,5.724551346895957,5.44943988610393
216.0,5.206361694953355,5.41826833014874
217.0,7.283204076280395,4.743921171930614
218.0,17.124217901165185,4.579483721104492
219.0,29.572477614177064,4.940279494960848
220.0,40.93769435390206,4.991382863137387
221.0,26.560552246075456,5.5572889738113975
222.0,16.834116368813458,5.4989209846015505
223.0,10.868978307294594,5.413131767262373
224.0,8.813060582218725,4.272541306058222
225.0,8.141935483870968,4.648387096774194
226.0,7.570533498759305,4.330024813895781
227.0,7.19212158808933,4.2198511166253105
228.0,9.69968982630273,5.611538461538461
229.0,25.472022332506207,7.605769230769231
230.0,29.71625310173697,8.366997518610422
231.0,18.751744186046512,7.094486121530382
232.0,18.03998499624906,8.309800664451828
233.0,14.221221376772764,16.184124602579217
234.0,16.403851855821095,21.23691637195013
235.0,25.092344514700102,26.780516557710857
236.0,71.90161477651642,27.358604023828256
237.0,230.65050016859615,18.099808924356523
238.0,249.12361844816604,22.920684875051514
239.0,146.8475141433442,13.638061518864037
240.0,97.1132687353023,7.9418382470182
241.0,60.784407774417474,8.441021405177079
242.0,30.555760891442368,5.890399429125574
243.0,17.13012277459609,4.151493971053739
244.0,13.949247067864526,3.6592245622381205
245.0,9.701180173092053,4.2173092053501176
246.0,9.121717202283685,4.694686195000907
247.0,10.89878149649983,3.876847424801791
248.0,9.704426153442675,3.7499107304968833
249.0,9.672118662873974,27.289500998608002
250.0,20.67803321776571,57.267465553067446
251.0,18.660995705055498,37.46308084781728
252.0,15.516496878416627,20.992265012721347
253.0,15.313304886246902,13.01855579510969
254.0,34.78118880369443,8.503002373970116
255.0,59.370750155071235,5.862653975182107
256.0,65.29768156324795,4.621226735255242
257.0,49.62544207480441,4.218911870824849
258.0,29.44550423320116,4.6934769406637376
259.0,20.37344336084021,4.659564891222805
260.0,17.259264816204052,5.398049512378094
261.0,11.495573893473367,4.67621905476369
262.0,7.430382595648911,3.8504126031507875
263.0,8.497600314712823,4.133044846577498
264.0,18.140812446142895,5.641292008542205
265.0,14.780256453486192,5.167324191675096
266.0,10.994563710614065,3.629629837773032
267.0,8.209988385598141,3.653898317785021
268.0,6.286268779738489,3.497287475178899
269.0,6.768747892548049,3.699104567082537
270.0,7.339358772619983,3.648819826907946
271.0,6.249921321793862,4.112313139260424
272.0,4.98640833988985,3.764889850511408
273.0,5.4008654602675055,3.62155782848151
274.0,6.5549342474991565,4.1917312951931365
275.0,6.820959704211767,3.7896884935519592
276.0,9.18795681063123,4.292309684563998
277.0,8.813185722388786,4.533084425287506
278.0,8.261834796678265,4.54597769651472
279.0,6.70043521333295,4.36179219020783
280.0,7.696268405080364,5.2966393166235815
281.0,7.019793188715297,5.717060057697351
282.0,6.699511071147578,5.060733018620509
283.0,6.039271664606048,5.72189876737477
284.0,6.354804990446217,5.154576448990296
285.0,6.650904799370574,4.349177625416807
286.0,7.521688958825073,4.583190963246038
287.0,7.257303960136376,4.863979431268967
288.0,7.5100267880558995,4.726286950657525
289.0,6.971525982540932,4.530108463527032
290.0,6.508343636431755,4.748521973699
291.0,5.390730958000825,5.0185006181859055
292.0,6.044696714248248,4.81845565921097
293.0,7.814437450826121,4.489181746656175
294.0,8.074331235247836,5.07779307631786
295.0,6.8424075531077895,4.898170731707317
296.0,7.853461841070024,4.725295043273013
297.0,6.34758064516129,5.668548387096774
298.0,7.278225806451613,5.91532258064516
299.0,6.421774193548387,6.054032258064516
300.0,5.791129032258064,5.841129032258063
301.0,5.683870967741935,5.517741935483871
302.0,5.833870967741936,5.762903225806452
303.0,5.761538461538461,5.125496277915633
304.0,8.405615620938201,5.412460120524637
305.0,8.34668261845681,6.019901335223915
306.0,7.166294458229942,5.654593524754815
307.0,9.704733875776636,7.0992116160908365
308.0,11.384971242810703,6.237094988032723
309.0,9.91637195013039,5.090897724431108
310.0,7.320705176294073,5.277783731647197
311.0,8.363962419176222,4.282670667666917
312.0,6.710263280105741,3.604801200300075
313.0,5.380337941628264,3.6516129032258067
314.0,5.674639391555206,3.750275373721479
315.0,6.243233674272227,3.541266719118804
316.0,7.239122738001573,3.2901652242328874
317.0,6.7731904012588515,2.7563729346970884
318.0,6.740912667191187,2.853501180173092
319.0,61.05476939792439,2.937559476977258
320.0,116.8134783260275,3.591753774680604
321.0,90.5880924281593,3.798630624555093
322.0,56.37143606459106,3.7513019369825034
323.0,34.133790416245176,3.300513281630512
324.0,18.295043273013373,3.690794649881983
325.0,17.299291896144766,3.377340676632573
326.0,11.191270465700047,3.947128245476003
327.0,7.581173429245813,3.46294256490952
328.0,6.64898467648271,4.339822412049005
329.0,6.240437788018433,4.070814132104454
330.0,5.558371735791091,4.738095238095237
331.0,5.626503315724401,4.524633771683339
332.0,6.3777677868944584,4.401333782923082
333.0,6.396871604660747,4.440298227867071
334.0,6.8053725975047765,5.519838147690232
335.0,7.272885991532727,5.303697875688433
336.0,8.213734966842756,5.298040538009067
