-604791.29143,68
-604038.88689,86
-603860.88689,86
-603356.51251,68
-603124.5124,68
-602882.13738,65
-602677.13753,67
-602387.63862,68
-601972.26244,69
-601662.88777,53
-601465.38806,62
-601201.38778,55
-600878.01299,58
-600549.51335,58
-600255.63833,59
-545597.84786,56
-545326.34435,90
-545053.84338,82
-544601.33184,82
-544376.45684,85
-543934.95703,82
-543826.95703,60
-543363.08604,96
-543042.7077,94
-542784.70778,87
-542428.83811,70
-542269.33637,65
-542102.83407,63
-541797.95971,63
-540564.83622,84
-540408.52482,67
-539591.11874,80
-539304.97798,103
-539260.04079,47
-538864.04217,80
-538695.16749,69
-537915.29288,63
-537419.79309,57
-537013.71502,61
-536817.21531,84
-536667.21546,82
-536152.21593,83
-536021.71591,76
-535735.34644,55
-534771.94305,96
-534424.56815,99
-534016.56851,92
-533716.61713,82
-533506.11623,78
-533229.74087,72
-532843.06137,84
-532062.1593,80
-531752.7843,87
-531586.78462,83
-531191.78498,85
-530881.7849,79
-530425.41027,79
-530191.41027,76
-530060.41046,82
-529608.91031,81
-529265.91014,79
-529148.41216,78
-528861.53544,80
-528430.03613,76
-528200.66068,85
-527926.66022,82
-527413.28496,84
-527260.78501,94
-527103.41001,82
-526764.41014,72
-526373.03138,54
-526103.02692,58
-525766.65026,65
-525458.1503,63
-525228.27457,68
-524877.27457,45
-524569.20752,102
-524200.88034,44
-523909.00539,65
-523640.00532,61
-523449.5124,48
-523018.52044,58
-522529.52097,83
-521557.54242,84
-521377.04242,98
-468035.36,85
-467973.3599,79
-466929.43058,73
-466534.93071,74
-466337.05565,73
-465972.59135,76
-465596.59179,61
-465277.21675,78
-464873.21899,62
-464625.34217,66
-464362.34249,57
-463813.24905,76
-463721.74921,67
-463325.37612,58
-462506.5005,61
-462044.48133,74
-461739.10633,76
-461568.10631,68
-461165.23104,71
-461018.7311,68
-460696.73162,73
-460360.85665,72
-459937.48195,74
-459822.48187,73
-459364.10799,82
-459189.6072,82
-458909.11378,68
-458655.23231,63
-458224.23243,70
-457911.85772,68
-457581.85825,65
-457419.35792,70
-457167.35814,60
-456548.8589,65
-456138.4843,59
-456002.48444,41
-455694.10949,69
-455289.10971,61
-454963.73472,69
-454671.23537,63
-454501.86001,69
-454038.36034,67
-453628.98791,75
-453556.98782,68
-453236.11094,76
-452732.23598,64
-452428.73621,78
-452214.23678,68
-451981.86187,67
-451656.862,70
-450908.11452,65
-449984.74175,75
-449147.98757,77
-448996.06163,73
-448739.56193,75
-448374.6869,74
-448183.18723,76
-447806.18759,74
-447603.65247,73
-447181.65255,68
-446713.27797,75
-446604.27803,75
-446274.90351,71
-445869.02859,81
-445806.02831,71
-445311.65369,85
-445151.1539,72
-444712.7793,73
-444461.779,69
-444200.79002,73
-443962.90451,63
-443581.90454,68
-443187.02981,69
-443053.52973,62
-442636.15534,68
-442300.28101,73
-442181.281,72
-398610.61539,64
-398351.59222,84
-398064.09207,85
-397949.09198,88
-397322.11842,72
-396991.24099,71
-396647.24196,65
-396369.36635,70
-396069.36626,79
-395883.36674,68
-395501.49183,76
-395191.11696,80
-394856.11697,65
-394546.24244,65
-394111.74284,63
-394043.74284,72
-393530.86837,74
-393225.49364,84
-393010.4938,79
-392829.11942,84
-392316.61973,89
-392203.66262,71
-390572.78874,86
-389940.41349,89
-389708.89778,118
-389513.07002,84
-389182.07331,82
-388707.60316,80
-388605.09983,85
-388140.22307,62
-387969.22307,84
-387504.26277,91
-387375.76277,83
-387167.88763,82
-386780.38773,82
-386353.01314,79
-386094.51285,83
-385908.01314,81
-385703.01293,77
-385325.63798,77
-384864.13803,72
-384754.63824,75
-384487.63843,76
-384170.63837,66
-383946.34499,97
-383739.39137,107
-383610.063,70
-383523.06316,73
