time,emg_right_hand,emg_left_hand
0.0,22.928571428571427,10.261904761904763
1.0,13.68936877076412,5.994278331487634
2.0,12.870194589463694,12.123793703527923
3.0,11.389036544850498,8.324437061646364
4.0,10.30704758071051,8.106631623062558
5.0,12.636242684364472,10.425435627199482
6.0,9.207165031676038,8.714200327085255
7.0,8.925184257736907,6.705818440672886
8.0,7.2377666917399415,5.363248343578792
9.0,6.5786787825340145,4.825133219783101
10.0,6.533963047180985,4.42024710144301
11.0,7.590695509578278,5.459889389393716
12.0,11.182051137952003,4.662281437419124
13.0,19.70566576748717,14.085152298527593
14.0,27.65652092465625,30.361065527705968
15.0,53.59630961747405,29.034603424375256
16.0,41.08588100857966,23.10904050054325
17.0,29.533499119553404,20.62706155632985
18.0,19.103135888501743,14.552470870330822
19.0,12.184964098167399,8.693852034437182
20.0,8.29557485190113,6.668710513865401
21.0,9.988839653293113,5.311428989651594
22.0,7.966538237346793,5.706186564062618
23.0,6.95523532451057,5.0193759241204035
24.0,7.418755385710539,4.079052864261362
25.0,9.367127496159753,3.892004795623993
26.0,7.357124124236632,4.267543366677906
27.0,8.247012101457418,3.804503390656026
28.0,9.420741073770184,4.054325428046907
29.0,8.880866209583754,5.008279944550598
30.0,6.647356786931924,4.779041624517628
31.0,6.204874302199243,4.291173054587689
32.0,7.872003671649619,4.068613015623244
33.0,8.203666966393165,3.6852281667977973
34.0,8.197299651567944,11.768312352478363
35.0,7.292870255891498,12.361095500355924
36.0,7.191075643475329,8.42907721703945
37.0,7.878179910831366,6.450713723727099
38.0,7.310134502266681,5.107077291971077
39.0,7.286853246412648,4.531508748267207
40.0,7.719463489565771,3.4251245738263836
41.0,8.630403506800045,3.2139297890674756
42.0,9.010557865947323,4.5941609531302685
43.0,8.176246674909146,3.9269191862425536
44.0,7.780023228803717,4.742860889438387
45.0,8.306294256490952,4.270431980817504
46.0,8.758969315499606,4.654098759881608
47.0,8.0502350979731,3.64466580495298
48.0,8.097448578172417,3.7971600914165817
49.0,9.361320295230602,4.586752088719043
50.0,10.316698512607246,4.120977108388596
51.0,8.720860964370013,4.143063204825597
52.0,8.738694691094375,3.64948859166011
53.0,9.059795436664043,3.56153759694279
54.0,9.198868532464125,3.693979243939905
55.0,7.4769322992769105,3.4524970963995356
56.0,9.028942340114646,3.013498932224345
57.0,7.118214004720692,3.231038552321007
58.0,7.0465184893784425,3.5608379228953577
59.0,6.520436664044059,4.259854445318647
60.0,7.461428009441383,3.987588512981904
61.0,7.006923682140046,4.119197482297404
62.0,8.65452399685287,7.933320220298977
63.0,54.227734067663256,5.716856805664831
64.0,38.026232625229476,4.462556667041325
65.0,24.02812944089681,3.5039339974366417
66.0,20.12760158680785,3.466099103173006
67.0,14.985909369328393,2.9073217781797367
68.0,13.332057753114237,2.7313949567531255
69.0,11.470944391150052,3.058093791740618
70.0,8.595800082424788,2.834382376081825
71.0,9.021632760106403,3.4905398823573486
72.0,6.429305758495373,3.8963320969615225
73.0,8.276970053287913,4.182727972263771
74.0,7.716367084266377,3.4845114890354854
75.0,8.486350339930198,3.9969370977828884
76.0,8.74559452480381,3.402904032762412
77.0,9.275619843047066,4.226452016381206
78.0,12.079142782211232,4.389251058409201
79.0,10.309831029185867,4.4228110599078345
80.0,8.767703533026113,4.093548387096774
81.0,6.70563579483721,3.788375295043273
82.0,5.971769510321831,4.1615263571990555
83.0,7.2252928214632055,4.2039636215674125
84.0,6.345730596412169,5.1402999704629995
85.0,6.6811602290816605,4.651025561268366
86.0,5.756001042943662,4.67405723382065
87.0,6.723718647431892,4.205269784345041
88.0,7.3258045783222805,4.2747480424113
89.0,7.274231950844854,3.7522442021655236
90.0,6.910119515941703,4.188415570791652
91.0,6.511708066389419,5.141021318047281
92.0,5.829740361919748,4.471125098347757
93.0,5.109205350118017,3.62360346184107
94.0,4.453107789142408,3.4073957513768685
95.0,5.552989771833202,3.6035405192761605
96.0,7.272088906372935,3.6913060582218726
97.0,6.2583005507474425,4.352419354838709
98.0,5.796969015773107,4.035407066052228
99.0,5.42877561724926,3.7789151774006218
100.0,6.387774905398824,4.795505975797085
101.0,6.263242291409089,4.103398149188865
102.0,8.78590536135776,4.097407365778727
103.0,6.799840770297103,3.310973736465475
