time,facial_skin_temperature
3.0,34.13
4.0,34.13
5.0,34.129999999999995
6.0,34.13
7.0,34.13
8.0,34.13
9.0,34.13
10.0,34.13
11.0,34.13
12.0,34.13
13.0,34.13
14.0,34.13
15.0,34.13
16.0,34.13
17.0,34.13
18.0,34.13
19.0,34.13
20.0,34.13
21.0,34.13
22.0,34.13
23.0,34.13
24.0,34.13
25.0,34.13
26.0,34.13
27.0,34.13
28.0,34.13
29.0,34.13
30.0,34.13
31.0,34.13
32.0,34.13
33.0,34.13
34.0,34.13
35.0,34.13
36.0,34.13
37.0,34.13
38.0,34.13
39.0,34.13
40.0,34.13
41.0,34.13
42.0,34.13
43.0,34.13
44.0,34.13
45.0,34.13
46.0,34.13
47.0,34.13
48.0,34.13
49.0,34.13
50.0,34.13
51.0,34.13
52.0,34.13
53.0,34.13
54.0,34.13
55.0,34.13
56.0,34.13
57.0,34.13
58.0,34.13
59.0,34.13
60.0,34.13
61.0,34.13
62.0,34.13
63.0,34.13
64.0,34.13
65.0,34.13
66.0,34.13
67.0,34.13
68.0,34.13
69.0,34.13
70.0,34.13
71.0,34.13
72.0,34.13
73.0,34.13
74.0,34.13
75.0,34.13
76.0,34.13
77.0,34.13
78.0,34.13
79.0,34.13
80.0,34.13
81.0,34.13
82.0,34.13
83.0,34.13
84.0,34.13
85.0,34.13
86.0,34.13
87.0,34.13
88.0,34.13
89.0,34.13
90.0,34.13
91.0,34.13
92.0,34.13
93.0,34.13
94.0,34.13
95.0,34.13
96.0,34.13
97.0,34.13
98.0,34.13
99.0,34.13
100.0,34.13
101.0,34.13
102.0,34.13
103.0,34.13
104.0,34.13
105.0,34.13
106.0,34.13
107.0,34.13
108.0,34.13
109.0,34.13
110.0,34.13
111.0,34.13
112.0,34.13
113.0,34.13
114.0,34.13
115.0,34.13
116.0,34.13
117.0,34.13
118.0,34.13
119.0,34.13
120.0,34.13
121.0,34.13
122.0,34.13
123.0,34.13
124.0,34.13
125.0,34.13
126.0,34.13
127.0,34.13
128.0,34.13
129.0,34.13
130.0,34.13
131.0,34.13
132.0,34.13
133.0,34.13
134.0,34.13
135.0,34.13
136.0,34.13
137.0,34.13
138.0,34.13
139.0,34.13
140.0,34.13
141.0,34.13
142.0,34.13
143.0,34.13
144.0,34.13
145.0,34.13
146.0,34.13
147.0,34.13
148.0,34.13
149.0,34.13
150.0,34.13
151.0,34.13
152.0,34.13
153.0,34.13
154.0,34.13
155.0,34.13
156.0,34.13
157.0,34.13
158.0,34.13
159.0,34.13
160.0,34.13
161.0,34.13
162.0,34.13
163.0,34.13
164.0,34.13
165.0,34.13
166.0,34.13
167.0,34.13
168.0,34.13
169.0,34.13
170.0,34.13
171.0,34.13
172.0,34.13
173.0,34.13
174.0,34.13
175.0,34.13
176.0,34.13
177.0,34.13
178.0,34.13
179.0,34.13
180.0,34.13
181.0,34.13
182.0,34.13
183.0,34.13
184.0,34.13
185.0,34.13
186.0,34.13
187.0,34.13
188.0,34.13
189.0,34.13
190.0,34.13
191.0,34.13
192.0,34.13
193.0,34.13
194.0,34.13
195.0,34.13
196.0,34.13
197.0,34.13
198.0,34.13
199.0,34.13
200.0,34.13
201.0,34.13
202.0,34.13
203.0,34.13
204.0,34.13
205.0,34.13
206.0,34.13
207.0,34.13
208.0,34.13
209.0,34.13
210.0,34.13
211.0,34.13
212.0,34.13
213.0,34.13
214.0,34.13
215.0,34.13
216.0,34.13
217.0,34.13
218.0,34.13
219.0,34.13
220.0,34.13
221.0,34.13
222.0,34.13
223.0,34.13
224.0,34.13
225.0,34.13
226.0,34.13
227.0,34.13
228.0,34.13
229.0,34.13
230.0,34.13
231.0,34.13
232.0,34.13
233.0,34.13
234.0,34.13
235.0,34.13
236.0,34.13
237.0,34.13
238.0,34.13
239.0,34.13
240.0,34.13
241.0,34.13
242.0,34.13
243.0,34.13
244.0,34.13
245.0,34.13
246.0,34.13
247.0,34.13
248.0,34.13
249.0,34.13
250.0,34.13
251.0,34.13
252.0,34.13
253.0,34.13
254.0,34.13
255.0,34.13
256.0,34.13
257.0,34.13
258.0,34.13
259.0,34.13
260.0,34.13
261.0,34.13
262.0,34.13
263.0,34.13
264.0,34.13
265.0,34.13
266.0,34.13
267.0,34.13
268.0,34.13
269.0,34.13
270.0,34.13
271.0,34.13
272.0,34.13
273.0,34.13
274.0,34.13
275.0,34.13
276.0,34.13
277.0,34.13
278.0,34.13
279.0,34.13
280.0,34.13
281.0,34.13
282.0,34.13
283.0,34.13
284.0,34.13
285.0,34.13
286.0,34.13
287.0,34.13
288.0,34.13
289.0,34.13
290.0,34.13
291.0,34.13
292.0,34.13
293.0,34.13
294.0,34.13
295.0,34.13
296.0,34.13
297.0,34.13
298.0,34.13
299.0,34.13
300.0,34.13
301.0,34.13
302.0,34.13
303.0,34.13
304.0,34.13
305.0,34.13
306.0,34.13
307.0,34.13
308.0,34.13
309.0,34.13
310.0,34.13
311.0,34.13
312.0,34.13
313.0,34.13
314.0,34.13
315.0,34.13
316.0,34.13
317.0,34.13
318.0,34.13
319.0,34.13
320.0,34.13
321.0,34.13
322.0,34.13
323.0,34.13
324.0,34.13
325.0,34.13
326.0,34.13
327.0,34.13
328.0,34.13
329.0,34.13
330.0,34.13
331.0,34.13
332.0,34.13
333.0,34.13
334.0,34.13
335.0,34.13
336.0,34.13
337.0,34.13
338.0,34.13
339.0,34.13
340.0,34.13
341.0,34.13
342.0,34.13
343.0,34.13
344.0,34.13
345.0,34.13
346.0,34.13
347.0,34.13
348.0,34.13
349.0,34.13
350.0,34.13
351.0,34.13
352.0,34.13
353.0,34.13
354.0,34.13
355.0,34.13
356.0,34.13
357.0,34.13
358.0,34.13
359.0,34.13
360.0,34.13
361.0,34.13
362.0,34.13
363.0,34.13
364.0,34.13
365.0,34.13
366.0,34.13
367.0,34.13
368.0,34.13
369.0,34.13
370.0,34.13
371.0,34.13
372.0,34.13
373.0,34.13
374.0,34.13
375.0,34.13
376.0,34.13
