time,AF3/theta,AF3/alpha,AF3/betaL,AF3/betaH,AF3/gamma,T7/theta,T7/alpha,T7/betaL,T7/betaH,T7/gamma,Pz/theta,Pz/alpha,Pz/betaL,Pz/betaH,Pz/gamma,T8/theta,T8/alpha,T8/betaL,T8/betaH,T8/gamma,AF4/theta,AF4/alpha,AF4/betaL,AF4/betaH,AF4/gamma
0.0,7.969375,3.67125,2.22075,1.8000000000000003,1.3725000000000003,1.8753750000000002,1.879375,1.439,2.20425,1.5995,1.88475,0.7892499999999999,1.449125,1.43175,1.7872499999999998,3.0571249999999996,2.013125,2.9285,1.7285000000000001,1.6775,12.53325,4.591,4.178,1.6289999999999998,1.2955000000000003
1.0,12.605958333333332,4.6626666666666665,2.2337499999999997,1.8909166666666666,1.3725000000000003,1.7621250000000002,2.2452916666666667,1.6111666666666666,2.69775,1.6652083333333332,1.5487499999999998,1.0347499999999998,2.024375,1.8011666666666668,1.4957499999999997,3.7774583333333327,1.8535416666666666,1.9945833333333332,1.8279583333333334,1.6774999999999998,15.693250000000003,6.6963333333333335,2.6049999999999995,1.7224166666666665,1.2955
2.0,16.054625,4.719642857142857,3.411964285714286,1.904107142857143,1.4412142857142856,2.1546250000000002,2.357767857142857,1.9610714285714284,2.695035714285714,1.6599464285714285,1.4631785714285712,0.9946785714285713,2.5218035714285714,1.6915714285714285,1.8754642857142856,3.578410714285714,2.718089285714286,1.9694642857142857,2.2155178571428573,1.6804285714285714,20.678464285714288,8.73542857142857,4.518428571428571,1.7761785714285714,1.3760357142857145
3.0,13.093491666666667,4.959433333333334,2.82805,1.8791833333333336,1.5807000000000002,3.199158333333333,2.276625,1.6802333333333332,2.6494833333333334,1.718275,1.23535,0.8313499999999999,2.6189750000000003,1.8506000000000002,2.05795,3.2958583333333333,2.742375,2.00935,1.955775,1.6788666666666665,17.586750000000002,6.191866666666667,3.3719333333333337,1.846283333333333,1.3933499999999999
4.0,14.823237903225806,5.3935,2.4897016129032257,2.3921209677419353,1.5967580645161292,3.292883064516129,3.3035927419354834,1.8205645161290325,3.1159435483870963,2.1589717741935486,1.1944596774193548,1.0412016129032255,1.6681814516129032,1.4875806451612905,1.6031370967741936,3.0673185483870964,4.398633064516129,2.424008064516129,1.996116935483871,1.6781612903225804,12.61275,5.327612903225806,2.655903225806451,2.4841370967741936,1.3468145161290321
5.0,11.295467741935482,4.458536290322581,2.3633870967741935,2.3600604838709676,1.6067903225806452,2.724903225806451,2.7615483870967736,2.405008064516129,4.4435806451612905,2.3225907258064518,1.4094112903225806,1.339225806451613,1.8081370967741934,1.2272782258064519,1.5006129032258064,2.2918346774193545,2.9050403225806445,2.7721895161290324,1.8842439516129033,1.717508064516129,9.942548387096775,3.914661290322581,2.5592096774193545,2.511987903225806,1.446415322580645
6.0,9.419407258064517,5.188391129032258,3.50620564516129,2.2764112903225806,1.7832580645161291,3.028620967741935,3.3869637096774188,3.886032258064516,4.125072580645162,2.862100806451613,1.5708225806451612,1.5708145161290323,2.21903629032258,1.1584798387096775,1.5175,2.1454395161290325,2.5956532258064513,2.6150685483870966,1.8039657258064516,2.262923387096774,8.901060483870967,4.208153225806452,3.3078870967741936,2.4793951612903227,1.8062479838709677
7.0,103.24026612903226,14.917834677419357,4.453334677419354,2.1632701612903222,1.7251653225806454,5.945004032258065,3.0843508064516123,4.251153225806452,3.7725201612903225,3.886082661290322,2.368717741935484,1.645719758064516,1.4286653225806452,1.2270887096774195,1.6619717741935482,2.859282258064516,2.886431451612903,2.3798145161290325,1.858334677419355,2.5667741935483868,79.86302419354838,12.795806451612904,4.511209677419354,2.6072379032258066,1.8337620967741934
8.0,151.34731854838708,19.738122983870966,5.282004032258065,2.3249032258064517,1.9550544354838713,6.778612903225806,3.188987903225806,4.3026330645161295,3.533524193548387,4.411342741935483,2.7307459677419352,1.4725302419354838,1.5805262096774193,1.2250645161290323,1.5913467741935485,5.591372983870968,3.7174798387096772,5.073451612903225,3.073739919354839,3.670008064516129,104.3722620967742,16.897995967741934,4.799141129032257,2.697237903225806,1.9300342741935483
9.0,85.49829032258063,12.148151209677419,4.384090725806452,2.087532258064516,1.6660786290322585,26.288004032258062,5.2727137096774195,6.681120967741935,6.378290322580645,6.374701612903225,3.898016129032258,2.051201612903226,1.6580564516129033,1.0633508064516128,1.673016129032258,6.334314516129033,3.8471370967741936,4.932649193548387,2.998322580645161,3.517108870967742,66.03307258064515,13.28349193548387,3.7321411290322573,2.394197580645161,1.778578629032258
10.0,249.9477580645161,42.7643629032258,7.857068548387097,4.130870967741936,2.0099233870967743,38.009419354838705,7.240568548387097,6.908092741935484,6.795923387096774,5.84479435483871,56.80887096774194,23.732330645161287,7.347020161290323,3.1744576612903224,3.3982782258064517,11.025729838709676,6.441661290322581,5.504479838709677,4.418790322580644,3.4432258064516126,152.85671774193548,24.058762096774196,7.443100806451612,6.31078629032258,3.2370604838709682
11.0,735.0420403225804,102.31394758064518,19.22740927419355,11.567487903225807,11.297262096774194,47.72623387096773,14.015979838709676,10.970298387096776,14.78106451612903,14.979487903225808,147.61744758064515,51.92490322580644,15.788671370967743,5.846104838709678,4.664935483870968,19.551028225806448,11.270407258064516,9.415516129032259,11.023516129032256,8.71082258064516,268.1349112903225,41.29113709677419,11.933895161290323,10.879108870967745,11.712677419354838
12.0,1005.247512096774,131.79629838709678,24.89980241935484,15.28803629032258,15.945443548387097,52.49787499999999,17.422907258064512,13.146608870967743,19.504770161290324,24.538383064516132,187.93460483870967,66.02256451612902,20.04032258064516,7.178899193548388,5.293604838709678,23.78943951612903,13.670056451612904,11.375717741935485,14.71260887096774,16.31248387096774,337.87992741935483,49.64227822580645,14.013431451612904,12.320838709677421,16.344725806451613
13.0,1140.3169556451612,146.53865725806455,27.725899193548393,17.141520161290323,18.261336693548387,54.90237499999999,19.118491935483867,14.239258064516132,21.868625,29.317358870967748,194.35600403225806,73.07811693548385,22.14914919354839,7.84623991935484,5.612375,25.834612903225803,14.84875806451613,12.26791935483871,16.520415322580643,22.012685483870968,373.10010887096774,53.8270120967742,15.14113306451613,13.878745967741938,18.65818548387097
