time,gaze_movement,pupil_diameter
0.0,1708.8092882837523,5.213678744444444
1.0,2067.5669989286944,5.328024104062126
2.0,2756.0885337791315,5.298106737532837
3.0,2005.2613977962337,5.274373452330138
4.0,1222.5962352476743,5.0632619044234195
5.0,890.1943105056919,4.915147339387221
6.0,833.9196468353057,4.932197766966898
7.0,752.5526900787177,5.031331222383096
8.0,513.2362775772374,5.209053702701876
9.0,396.9775597581415,5.357056378524851
10.0,444.9413335643645,5.397964636820609
11.0,493.30961816045834,5.474684668703199
12.0,1964.8975539371322,5.440382305648777
13.0,2606.8975928656578,5.268047699130172
14.0,1616.5145372746642,5.1286148326997285
15.0,1046.885113876272,5.074523542429586
16.0,1710.635806024793,5.081982946476961
17.0,1127.911737949325,5.085126173546907
18.0,2064.22364770441,5.096254925886929
19.0,1194.5416781306308,5.085693555150954
20.0,2072.3861721500252,5.0638460651060875
21.0,1297.6638954781447,4.976111702745445
22.0,1008.9334475324661,4.826100807820439
23.0,967.4755533917071,4.675007213435062
24.0,1906.668001304125,4.692857678348817
25.0,2546.0801703786647,4.677686207582358
26.0,1400.6789228280336,4.74288905331074
27.0,951.0723490143891,4.853308152492989
28.0,718.5230319158984,4.924043319750385
29.0,1169.61089099325,4.962246170662944
30.0,1292.590208842321,4.924290165139139
31.0,1140.6676982771983,4.98315687890674
32.0,1054.0280842289492,4.959697400569108
33.0,1204.8185696651126,4.871023626716727
34.0,897.8734611808111,4.96804994531693
35.0,811.9304692081139,5.107571990897305
36.0,562.7671204924418,5.154372844480924
37.0,581.2047945035764,5.134323243094633
38.0,1573.2604714962492,5.1768359785365625
39.0,2546.2779045784637,5.098898272764535
40.0,1864.1125671987365,4.98334657939302
41.0,1050.8949911376196,5.027516333834595
42.0,1237.7974676757112,5.066399057673864
43.0,1293.4526639724304,4.959109190440875
44.0,1245.8254264390546,4.938317997452625
45.0,1117.5157930130374,4.9889086630943975
46.0,1515.0614123641694,4.6612491156167515
47.0,1008.4050464110646,4.5411169261087245
48.0,973.5482112228926,4.599069726546426
49.0,664.2699077019192,4.6924286561380955
50.0,1421.119222147198,4.79286096145232
51.0,1428.2889390191663,4.74915269790161
52.0,2563.8247879344067,4.619106161923706
53.0,2882.6802318983628,4.762034591461493
54.0,1684.9316947039292,4.891063137397413
55.0,1535.08067366386,4.987584703180623
56.0,1882.6051148174138,5.044836141598777
57.0,2814.283940369055,5.15626573530912
58.0,2615.183954883515,5.236381256088926
59.0,1842.5742951199727,5.136426289415991
60.0,3260.8810655778366,5.011704444270306
61.0,2953.4055778523198,5.075994550225907
62.0,1608.305061623072,5.150309084617891
63.0,991.0374660604646,5.181764318255649
64.0,732.3936597944785,5.146365018239984
65.0,1482.300760763075,5.160727845789415
66.0,1817.5026450810403,5.078461868368938
67.0,1416.0464971765982,5.0468512299037585
68.0,920.4379614597035,5.111148843341313
69.0,606.1463776560558,5.196493591376126
70.0,427.8822640164508,5.287898328662973
71.0,401.9023748466334,5.301913751547735
72.0,1159.9952815463278,5.198419086519037
73.0,697.4982898186321,5.167454609144171
74.0,1233.477281256658,5.120856938406396
75.0,830.8444945070135,5.079469480672732
76.0,565.0952051543525,5.089134432758484
77.0,380.4761453656098,5.104855068567513
78.0,1572.7113613613558,5.117201845407845
79.0,1778.092225408303,5.198911387125717
80.0,2502.6831711988057,5.12756596539549
81.0,2621.7495877863644,5.049222764226087
82.0,2559.5073445194184,5.034100977383419
83.0,2244.0798792089035,5.054581854573284
84.0,2165.7860001977388,5.015251514195551
85.0,1429.7022741268215,5.0743054143250355
86.0,1661.1913459427365,5.123448844634968
87.0,2067.4813313454633,5.052805046612747
88.0,1372.4501647547945,5.0831179165877565
89.0,993.5487712817715,5.171918968718096
90.0,786.1270151325912,5.275164645579277
91.0,853.8069774747349,5.390483479704085
92.0,821.6727581122419,5.432016464908645
93.0,1244.8432419586768,5.423784248950121
94.0,1695.5723828690743,5.378104940226367
95.0,1070.2645204600165,5.366160732830114
96.0,680.6606440759431,5.4047734044998315
97.0,1456.377918459276,5.487475603577748
98.0,809.8474058961243,5.497930835279017
99.0,630.3957756911702,5.521185151080157
100.0,604.8688860638706,5.5661385959469865
101.0,426.3568627712423,5.5682891574717015
102.0,509.9065718487058,5.587728514873843
103.0,467.18221828171227,5.66841835195817
104.0,365.9495058084643,5.677812223604711
105.0,589.744057139406,5.619304766282642
106.0,786.079426070678,5.571978173623522
107.0,1000.7623157497194,5.536892684840435
108.0,2197.3565516705958,5.509692103284218
109.0,1368.5508373203415,5.364915533575352
110.0,858.4573985450504,5.3411982757482495
111.0,661.91241563229,5.383740590139926
112.0,651.1329054126281,5.394495996080064
113.0,419.4988863095364,5.371423388082461
114.0,815.652151072703,5.360504671681289
115.0,784.2342520699456,5.304813071503727
116.0,692.4056817352589,5.307993745224612
117.0,571.0564154295575,5.298238920934235
118.0,625.2531368833638,5.305278069032611
119.0,496.9458492726883,5.34466158172043
120.0,927.1282973878732,5.308213244086022
121.0,696.9533269562509,5.291314864061372
122.0,492.12167374988786,5.322808351564737
123.0,389.1957286018765,5.35132288473515
124.0,327.0539454323547,5.333750071220621
125.0,255.0800361492602,5.2729912242732375
126.0,454.19216345657884,5.322514228627084
127.0,506.1689432891778,5.374946706069815
128.0,458.13898588492873,5.381366138169326
129.0,408.6586304167114,5.376869210576014
130.0,475.0394701315597,5.416205660520203
131.0,414.1921123474167,5.467349330468487
132.0,1176.2938193392129,5.427961743753085
133.0,994.4374902281445,5.341632423673368
134.0,723.6294692287408,5.382367682055901
135.0,651.7382388166146,5.44980875679856
136.0,890.7389481445726,5.47723908588773
137.0,645.8217167091536,5.535520664812507
138.0,595.9923922973253,5.542443992850707
139.0,488.1573540782848,5.456938923534203
140.0,601.6024910041328,5.312457685478975
141.0,488.0348777094101,5.277487827702194
142.0,810.43636270706,5.113119412225393
143.0,902.2582679216562,5.054697617791021
144.0,1196.3067184798515,5.107571380461654
145.0,838.17256319817,5.133797927362705
146.0,812.9062173744699,5.1434684842189515
147.0,692.8365484477563,5.256988799303536
148.0,515.0117467706534,5.3557570291383065
149.0,680.4600013406675,5.41947763844666
150.0,590.9159674703275,5.480615026445426
151.0,723.0467365769814,5.461716321515316
152.0,638.5449835369257,5.454604207145858
153.0,706.8221426737568,5.505586331557488
154.0,928.40448099218,5.496792624231759
155.0,700.5179539267283,5.495470548816471
156.0,716.2800120172878,5.485988612984377
157.0,615.0692498036506,5.480459605182566
158.0,654.2464832691926,5.509194262995887
159.0,1148.9802702571565,5.512128576397682
160.0,743.9195605003267,5.527779648768789
161.0,810.1385120181131,5.534909385367498
