time,buttons_pressed
0.0,0.0
1.0,0.0
2.0,27.0
3.0,17.5
4.0,8.75
5.0,4.375
6.0,2.1875
7.0,2.25
8.0,1.0
9.0,0.5
10.0,0.25
11.0,0.125
12.0,2.0
13.0,3.0
14.0,1.5
15.0,0.75
16.0,10.375
17.0,19.125
18.0,11.5
19.0,5.75
20.0,2.875
21.0,4.125
22.0,1.625
23.0,0.75
24.0,2.375
25.0,1.1875
26.0,2.5
27.0,1.25
28.0,0.625
29.0,0.25
30.0,1.125
31.0,4.5
32.0,6.25
33.0,8.125
34.0,8.0625
35.0,6.0
36.0,2.875
37.0,1.3125
38.0,2.5
39.0,1.125
40.0,0.5
41.0,5.25
42.0,2.625
43.0,1.25
44.0,0.625
45.0,0.3125
46.0,0.0
47.0,0.0
48.0,1.0
49.0,0.5
50.0,0.25
51.0,2.125
52.0,2.0625
53.0,1.0
54.0,0.5
55.0,0.25
56.0,0.0625
57.0,0.0
58.0,0.0
59.0,0.0
60.0,0.0
61.0,1.0
62.0,5.5
63.0,3.75
64.0,1.875
65.0,0.9375
66.0,0.4375
67.0,1.0625
68.0,0.5
69.0,0.25
70.0,0.125
71.0,0.0625
72.0,0.0
73.0,0.0
74.0,0.0
75.0,0.0
76.0,2.0
77.0,1.0
78.0,0.5
79.0,0.25
80.0,0.125
81.0,0.0
82.0,0.0
83.0,0.0
84.0,1.0
85.0,1.5
86.0,4.75
87.0,2.375
88.0,1.1875
89.0,0.5625
90.0,0.25
91.0,2.0
92.0,1.0
93.0,0.5
94.0,0.25
95.0,3.125
96.0,2.5
97.0,1.25
98.0,0.625
99.0,0.3125
100.0,1.0625
101.0,0.5
102.0,0.25
103.0,0.125
104.0,1.0625
105.0,0.5
106.0,0.25
107.0,0.125
108.0,0.0625
109.0,1.0
110.0,0.5
111.0,0.25
112.0,0.125
113.0,2.0625
114.0,3.0
115.0,1.5
116.0,1.75
117.0,0.875
118.0,0.375
119.0,2.125
120.0,4.0625
121.0,2.0
122.0,1.0
123.0,1.5
124.0,2.6875
125.0,2.25
126.0,1.125
127.0,1.5625
128.0,0.75
129.0,0.3125
130.0,0.125
131.0,0.0625
132.0,1.0
133.0,0.5
134.0,0.25
135.0,0.125
136.0,3.0625
137.0,1.5
138.0,0.75
139.0,0.375
140.0,0.1875
141.0,0.0
142.0,0.0
143.0,3.0
144.0,2.5
145.0,1.25
146.0,2.625
147.0,3.3125
148.0,2.5625
149.0,1.25
150.0,1.625
151.0,0.75
152.0,1.3125
153.0,0.625
154.0,0.3125
155.0,2.125
156.0,1.0625
157.0,0.5
158.0,1.25
159.0,0.625
160.0,0.25
161.0,0.125
162.0,0.0625
163.0,1.0
164.0,0.5
165.0,2.25
166.0,2.125
167.0,1.0625
168.0,1.5
169.0,1.75
170.0,0.8125
171.0,0.375
172.0,0.1875
173.0,0.0625
174.0,2.0
175.0,1.0
176.0,0.5
177.0,0.25
178.0,1.125
179.0,1.5
180.0,2.75
181.0,1.375
182.0,0.6875
183.0,1.3125
184.0,1.625
185.0,1.75
186.0,0.875
187.0,1.4375
188.0,0.6875
189.0,0.3125
190.0,0.125
191.0,0.0625
192.0,0.0
193.0,0.0
194.0,0.0
195.0,1.0
196.0,0.5
197.0,0.25
198.0,0.125
199.0,0.0625
200.0,5.0
201.0,2.5
202.0,2.25
203.0,1.125
204.0,0.5625
205.0,0.125
206.0,0.0625
207.0,0.0
208.0,0.0
209.0,0.0
210.0,0.0
211.0,1.0
212.0,0.5
213.0,1.25
214.0,0.625
215.0,0.3125
216.0,1.125
217.0,1.5625
218.0,0.75
219.0,0.375
220.0,3.1875
221.0,5.5625
222.0,2.75
223.0,1.375
224.0,1.6875
225.0,4.75
226.0,4.25
227.0,2.125
