time,facial_skin_temperature
4.0,51.71
5.0,51.70333333333333
6.0,51.69571428571428
7.0,51.68733333333333
8.0,51.67838709677419
9.0,51.66838709677418
10.0,51.62019354838709
11.0,51.552903225806446
12.0,51.47606451612903
13.0,51.394451612903225
14.0,51.31045161290322
15.0,51.281849462365585
16.0,51.280946236559146
17.0,51.293892473118284
18.0,51.313763440860214
19.0,51.337096774193554
20.0,51.36043010752688
21.0,51.37172043010753
22.0,51.376989247311826
23.0,51.37924731182795
24.0,51.379999999999995
25.0,51.379999999999995
26.0,51.36554838709677
27.0,51.343870967741935
28.0,51.31858064516129
29.0,51.29148387096774
30.0,51.26348387096774
31.0,51.269720430107526
32.0,51.293075268817205
33.0,51.324989247311834
34.0,51.36118279569892
35.0,51.39951612903225
36.0,51.43784946236559
37.0,51.44710752688172
38.0,51.44182795698924
39.0,51.42927956989247
40.0,51.41309677419355
41.0,51.39509677419355
42.0,51.391548387096776
43.0,51.39522580645161
44.0,51.402516129032264
45.0,51.41161290322581
46.0,51.42161290322581
47.0,51.42989247311828
48.0,51.43731182795699
49.0,51.44430107526882
50.0,51.4510752688172
51.0,51.45774193548387
52.0,51.464408602150534
53.0,51.4583440860215
54.0,51.445913978494616
55.0,51.430301075268815
56.0,51.41309677419355
57.0,51.39509677419355
58.0,51.38122580645162
59.0,51.36941935483871
60.0,51.358645161290326
61.0,51.34838709677419
62.0,51.33838709677419
63.0,51.35316129032258
64.0,51.38032258064516
65.0,51.41367741935484
66.0,51.45012903225806
67.0,51.488129032258065
68.0,51.49447311827957
69.0,51.48498924731183
70.0,51.46759139784946
71.0,51.446236559139784
72.0,51.42290322580645
73.0,51.399569892473124
74.0,51.41718279569892
75.0,51.4552688172043
76.0,51.50359139784946
77.0,51.55703225806452
78.0,51.61303225806451
79.0,51.628
80.0,51.62245161290322
81.0,51.60664516129032
82.0,51.585709677419345
83.0,51.56220967741935
84.0,51.546537634408594
85.0,51.534779569892464
86.0,51.52497849462364
87.0,51.51615591397848
88.0,51.507822580645154
89.0,51.499489247311814
90.0,51.48900537634408
91.0,51.47744623655913
92.0,51.46534946236559
93.0,51.452983870967735
94.0,51.44048387096774
95.0,51.414822580645165
96.0,51.38258064516128
97.0,51.34704838709678
98.0,51.30987096774194
99.0,51.27187096774193
100.0,51.233870967741936
101.0,51.19587096774194
102.0,51.15787096774193
103.0,51.11987096774193
104.0,51.081870967741935
105.0,51.063483870967744
106.0,51.054903225806456
107.0,51.05122580645161
108.0,51.05
109.0,51.05
110.0,51.05
111.0,51.05
112.0,51.05
113.0,51.05
114.0,51.05
115.0,51.05
116.0,51.04483870967742
117.0,51.03709677419355
118.0,51.02806451612903
119.0,51.01838709677419
120.0,51.008387096774186
121.0,50.99150537634408
122.0,50.97118279569892
123.0,50.94913978494623
124.0,50.92623655913978
125.0,50.902903225806455
126.0,50.879569892473114
127.0,50.87529892473118
128.0,50.88055913978494
129.0,50.89058494623655
130.0,50.90299354838709
