time,env_temperature,env_pressure,altitude,env_humidity,env_co2
0.0,30.1,979.61,290.14,19.38,625
1.0,30.11,979.57,290.49,19.74,628
2.0,30.12,979.58,290.35,19.37,628
3.0,30.11,979.62,290.01,19.39,628
4.0,30.13,979.56,290.52,19.22,628
5.0,30.13,979.56,290.82,19.16,628
6.0,30.14,979.54,290.69,19.07,628
7.0,30.13,979.59,290.28,19.35,628
8.0,30.12,979.58,290.35,19.35,628
9.0,30.13,979.57,290.45,19.35,628
10.0,30.13,979.57,290.45,19.35,628
11.0,30.13,979.6,290.21,19.17,628
12.0,30.14,979.5,290.62,18.89,628
13.0,30.14,979.62,290.07,19.34,628
14.0,30.14,979.56,290.55,19.42,628
15.0,30.14,979.53,290.79,19.35,628
16.0,30.14,979.56,290.55,19.34,628
17.0,30.14,979.5,291.03,19.36,628
18.0,30.13,979.54,290.69,19.62,628
19.0,30.13,979.57,290.21,19.51,628
20.0,30.14,979.55,290.07,18.89,628
21.0,30.13,979.54,290.69,19.57,628
22.0,30.13,979.54,290.69,19.35,628
23.0,30.13,979.6,290.21,19.34,628
24.0,30.13,979.57,290.45,19.35,628
25.0,30.13,979.57,290.45,19.42,628
26.0,30.13,979.6,290.69,20.04,628
27.0,30.13,979.54,290.76,19.66,628
28.0,30.13,979.54,290.69,19.34,628
29.0,30.13,979.54,290.69,19.35,628
30.0,30.13,979.54,290.69,19.35,628
31.0,30.13,979.6,290.21,19.35,628
32.0,30.13,979.66,289.73,19.37,628
33.0,30.13,979.54,290.69,19.36,628
34.0,30.12,979.53,290.82,19.37,628
35.0,30.13,979.59,290.28,19.36,628
36.0,30.13,979.6,290.21,19.43,628
37.0,30.12,979.53,290.82,19.24,628
38.0,30.12,979.58,290.35,19.55,628
39.0,30.12,979.58,290.35,19.38,628
40.0,30.13,979.59,290.28,19.39,628
41.0,30.13,979.6,290.21,19.39,628
42.0,30.13,979.6,290.21,19.03,628
43.0,30.13,979.6,290.21,18.98,628
44.0,30.12,979.6,290.35,19.26,628
45.0,30.12,979.59,290.28,19.25,628
46.0,30.13,979.59,290.28,19.4,628
47.0,30.13,979.6,290.21,19.39,628
48.0,30.12,979.64,289.87,19.38,628
49.0,30.13,979.54,290.69,19.14,628
50.0,30.13,979.63,290.82,19.2,628
51.0,30.13,979.6,290.35,19.12,628
52.0,30.12,979.63,289.94,19.52,628
53.0,30.12,979.6,290.18,19.42,628
54.0,30.12,979.58,290.41,19.42,628
55.0,30.13,979.57,290.45,19.42,628
56.0,30.12,979.58,290.41,19.53,628
57.0,30.12,979.58,290.11,19.67,628
58.0,30.13,979.6,290.38,18.96,628
59.0,30.13,979.57,290.45,19.14,628
60.0,30.13,979.54,290.69,19.44,628
61.0,30.14,979.56,290.55,19.42,628
62.0,30.14,979.53,290.79,19.42,628
63.0,30.14,979.58,290.38,19.49,631
64.0,30.14,979.55,290.62,19.4,631
65.0,30.13,979.54,290.69,19.54,631
66.0,30.12,979.53,290.82,19.41,631
67.0,30.14,979.53,291.1,19.5,631
68.0,30.13,979.49,291.24,19.52,631
69.0,30.14,979.5,291.1,19.44,631
70.0,30.13,979.57,290.45,19.44,631
71.0,30.15,979.58,290.41,19.41,631
72.0,30.13,979.54,290.69,19.41,631
73.0,30.14,979.53,290.79,19.5,631
74.0,30.15,979.54,290.72,19.1,631
75.0,30.15,979.55,290.51,19.31,631
76.0,30.16,979.58,290.34,19.41,631
77.0,30.16,979.47,291.3,19.4,631
78.0,30.15,979.51,290.96,19.4,631
79.0,30.15,979.52,290.89,19.02,631
80.0,30.15,979.54,290.89,19.12,631
81.0,30.15,979.6,290.89,19.41,631
82.0,30.15,979.55,290.65,19.6,631
83.0,30.15,979.58,290.41,19.39,631
84.0,30.15,979.58,290.41,19.39,631
85.0,30.15,979.58,290.41,19.39,631
86.0,30.15,979.58,290.41,19.39,631
87.0,30.15,979.55,290.65,19.23,631
88.0,30.16,979.56,290.27,19.24,631
89.0,30.15,979.55,290.51,19.21,631
90.0,30.16,979.59,290.27,19.53,631
91.0,30.15,979.58,290.41,19.37,631
92.0,30.15,979.6,290.17,19.38,631
93.0,30.15,979.6,290.17,19.53,631
94.0,30.15,979.58,290.41,19.34,630
95.0,30.15,979.57,290.48,19.38,630
96.0,30.14,979.53,290.79,19.47,630
97.0,30.15,979.58,290.65,19.12,630
98.0,30.15,979.52,291.03,19.52,630
