time,gaze_movement,pupil_diameter
0.0,980.6673877973457,6.371321411111111
1.0,708.7950584950047,6.369718266505635
2.0,912.2506640819615,6.3685771609287185
3.0,1335.1129765943206,6.403125578803772
4.0,1153.4725067732531,6.467206622001825
5.0,1008.660754927258,6.511860200069014
6.0,1168.2040578921228,6.4468382581367685
7.0,1716.7676434700973,6.228132973790295
8.0,1181.877219427514,6.110378218665869
9.0,2780.4583564851027,6.1589272585606265
10.0,2570.3099449460597,6.1882104932729565
11.0,1635.5088669571523,6.142457022624685
12.0,1902.7048387101272,6.158773165320728
13.0,1831.2363669363776,6.205182440423579
14.0,1715.9933165179632,6.212345376110701
15.0,1521.604055971022,6.207145211937637
16.0,1705.9286489417232,6.219553044396878
17.0,1264.504372765577,6.2030016981457
18.0,1287.8955841548875,6.2018485847966875
19.0,2117.051063331649,6.258170943173013
20.0,1516.0895224947822,6.277332754125076
21.0,1521.4226022205662,6.282662052510567
22.0,1718.6507049820782,6.289483043048611
23.0,1761.457767529105,6.283268134473807
24.0,1930.062012927527,6.333305111987833
25.0,1689.4363004564686,6.341513578184971
26.0,1988.821902101624,6.315276112031554
27.0,2047.5183185882356,6.280985403880617
28.0,1971.2682244303428,6.364888261829523
29.0,1612.5026291798313,6.347016119991604
30.0,2116.5383794148233,6.315182734726985
31.0,1240.6855692296542,6.318338926324067
32.0,1566.4693916243014,6.370621457909742
33.0,1097.0557846890379,6.393681046861715
34.0,1423.4878865267883,6.4449499346443755
35.0,2278.4166629522147,6.424741356514639
36.0,1471.076247055617,6.401901881841549
37.0,2467.084750679986,6.377897418831869
38.0,2228.0205849736203,6.338375041843458
39.0,2188.075052504393,6.3034385154973815
40.0,1492.940763924229,6.2863819117248845
41.0,1351.3635605083764,6.224385402125709
42.0,1246.146656655705,6.218176173096499
43.0,1337.241787484245,6.206050111173583
44.0,1076.126588251448,6.177526618424849
45.0,2393.979222443756,6.217176093016551
46.0,2067.688980893075,6.266132331460055
47.0,2559.7615246585146,6.296865467843148
48.0,1495.2764583780763,6.368645773539575
49.0,950.3624988413759,6.526104762349233
50.0,682.2253321739134,6.595361505635768
51.0,548.1433675058356,6.550094917126859
