time,env_temperature,env_pressure,altitude,env_humidity,env_co2
0.0,26.32,973.26,344.61,23.1,398
1.0,26.33,973.33,344.23,22.91,398
2.0,26.33,973.27,344.47,23.28,398
3.0,26.32,973.31,344.13,22.95,398
4.0,26.33,973.34,343.92,23.16,398
5.0,26.32,973.29,344.3,23.28,398
6.0,26.32,973.27,344.06,23.1,398
7.0,26.34,973.29,344.33,23.2,398
8.0,26.33,973.36,344.4,23.13,398
9.0,26.33,973.36,343.75,23.17,398
10.0,26.34,973.35,343.85,22.54,398
11.0,26.33,973.28,344.4,23.25,398
12.0,26.35,973.29,344.36,23.27,398
13.0,26.35,973.36,343.78,23.24,398
14.0,26.35,973.31,344.19,23.21,398
15.0,26.36,973.32,343.48,23.69,398
16.0,26.34,973.3,344.26,23.26,398
17.0,26.35,973.28,344.43,23.06,398
18.0,26.36,973.38,343.58,23.26,398
19.0,26.35,973.31,344.19,23.25,398
20.0,26.35,973.28,344.43,23.27,398
21.0,26.35,973.28,344.43,22.74,398
22.0,26.35,973.31,344.19,23.09,398
23.0,26.35,973.31,344.19,23.24,398
24.0,26.35,973.31,344.13,23.27,398
25.0,26.35,973.33,343.96,23.24,398
26.0,26.35,973.31,343.65,23.28,398
27.0,26.36,973.38,343.58,23.19,398
28.0,26.36,973.32,344.05,23.2,398
29.0,26.34,973.3,344.26,23.17,398
30.0,26.35,973.31,344.13,23.73,399
31.0,26.34,973.29,344.33,22.92,399
32.0,26.33,973.33,343.99,23.22,399
33.0,26.33,973.34,343.92,23.25,399
34.0,26.32,973.32,343.92,22.98,399
35.0,26.33,973.33,343.99,23.21,399
36.0,26.33,973.31,344.09,23.45,399
37.0,26.34,973.26,344.57,23.19,399
38.0,26.34,973.35,344.33,23.55,399
39.0,26.33,973.27,344.47,23.19,399
40.0,26.33,973.3,344.23,23.46,399
41.0,26.33,973.36,343.75,23.26,399
42.0,26.32,973.27,344.54,23.19,399
43.0,26.32,973.23,345.09,23.46,399
44.0,26.32,973.34,343.89,23.2,399
45.0,26.32,973.29,344.37,22.92,399
46.0,26.32,973.31,344.13,23.2,399
47.0,26.32,973.26,344.61,23.39,399
48.0,26.31,973.29,344.37,23.21,399
49.0,26.31,973.35,343.79,23.21,399
50.0,26.32,973.26,344.06,23.63,399
51.0,26.31,973.27,344.51,23.22,399
52.0,26.31,973.32,344.03,22.99,399
53.0,26.33,973.27,344.47,23.23,399
54.0,26.31,973.19,345.16,23.61,399
55.0,26.32,973.29,344.37,23.27,399
56.0,26.32,973.26,344.61,23.23,399
57.0,26.31,973.3,344.27,23.74,399
58.0,26.3,973.23,344.89,23.2,399
59.0,26.3,973.28,344.65,23.56,399
60.0,26.3,973.28,344.41,23.17,399
61.0,26.3,973.28,344.41,22.52,399
62.0,26.29,973.29,344.31,23.01,399
63.0,26.29,973.22,344.96,22.97,399
64.0,26.3,973.31,344.17,23.23,399
65.0,26.3,973.25,344.41,23.16,399
66.0,26.31,973.24,344.75,23.28,399
67.0,26.3,973.29,344.34,23.15,399
68.0,26.29,973.22,344.96,23.32,399
69.0,26.31,973.27,344.51,23.81,399
70.0,26.31,973.24,344.75,23.27,399
71.0,26.3,973.23,344.82,22.78,399
72.0,26.3,973.23,344.89,23.24,399
73.0,26.31,973.3,344.27,23.31,399
74.0,26.31,973.27,344.82,23.26,399
75.0,26.31,973.3,344.2,23.29,399
76.0,26.3,973.29,344.82,23.32,399
77.0,26.32,973.26,344.61,23.24,399
78.0,26.32,973.2,344.13,23.23,399
79.0,26.32,973.29,344.37,23.23,399
80.0,26.32,973.26,344.61,22.78,399
81.0,26.32,973.22,344.92,23.17,399
82.0,26.31,973.24,344.75,23.52,399
83.0,26.32,973.32,344.06,23.16,399
84.0,26.32,973.24,344.78,23.27,399
85.0,26.34,973.32,344.16,23.2,399
86.0,26.35,973.31,344.19,23.24,399
87.0,26.34,973.23,344.81,23.55,399
88.0,26.35,973.25,344.67,23.25,399
89.0,26.34,973.23,344.57,23.38,399
90.0,26.34,973.29,344.33,23.23,399
91.0,26.34,973.29,344.33,23.68,399
92.0,26.34,973.23,344.88,23.17,399
93.0,26.34,973.29,344.33,23.19,399
94.0,26.35,973.33,343.96,23.58,399
95.0,26.34,973.26,344.57,23.02,399
96.0,26.35,973.22,344.91,23.14,399
97.0,26.35,973.26,344.19,22.91,399
98.0,26.35,973.25,344.67,23.13,399
99.0,26.35,973.25,344.67,23.52,399
