time,buttons_pressed
0.0,0.0
1.0,1.0
2.0,0.5
3.0,0.25
4.0,1.125
5.0,1.5625
6.0,0.75
7.0,0.375
8.0,1.1875
9.0,0.5625
10.0,0.25
11.0,0.125
12.0,0.0625
13.0,0.0
14.0,0.0
15.0,0.0
16.0,1.0
17.0,0.5
18.0,1.25
19.0,0.625
20.0,0.3125
21.0,0.125
22.0,0.0625
23.0,1.0
24.0,6.5
25.0,6.25
26.0,3.125
27.0,5.5625
28.0,2.75
29.0,5.1875
30.0,2.5
31.0,2.25
32.0,1.0
33.0,1.5
34.0,0.625
35.0,0.3125
36.0,0.125
37.0,1.0625
38.0,1.5
39.0,1.75
40.0,3.875
41.0,3.9375
42.0,3.9375
43.0,5.9375
44.0,2.9375
45.0,1.375
46.0,0.625
47.0,0.25
48.0,0.0
49.0,1.0
50.0,0.5
51.0,1.25
52.0,1.625
53.0,0.8125
54.0,0.375
55.0,1.1875
56.0,0.5625
57.0,0.25
58.0,0.125
59.0,1.0625
60.0,0.5
61.0,1.25
62.0,0.625
63.0,0.3125
64.0,0.125
65.0,1.0625
66.0,0.5
67.0,0.25
68.0,0.125
69.0,1.0625
70.0,0.5
71.0,0.25
72.0,2.125
73.0,1.0625
74.0,0.5
75.0,1.25
76.0,0.625
77.0,0.25
78.0,0.125
79.0,0.0625
80.0,0.0
81.0,0.0
82.0,0.0
83.0,0.0
84.0,1.0
85.0,0.5
86.0,0.25
87.0,0.125
88.0,0.0625
89.0,0.0
90.0,0.0
91.0,0.0
92.0,0.0
93.0,0.0
94.0,0.0
95.0,1.0
96.0,1.5
97.0,1.75
98.0,2.875
99.0,1.4375
100.0,1.6875
101.0,1.8125
102.0,1.875
103.0,1.875
104.0,1.9375
105.0,0.9375
106.0,0.4375
107.0,0.1875
108.0,2.0625
109.0,4.0
110.0,4.0
111.0,4.0
112.0,6.0
113.0,2.9375
114.0,1.375
115.0,0.625
116.0,0.25
117.0,0.0
118.0,2.0
119.0,2.0
120.0,3.0
121.0,2.5
122.0,4.25
123.0,5.0625
124.0,3.5
125.0,1.6875
126.0,1.8125
127.0,3.8125
128.0,5.8125
129.0,3.875
130.0,6.9375
131.0,5.4375
132.0,4.625
133.0,4.1875
134.0,3.0625
135.0,5.375
136.0,4.625
137.0,4.25
138.0,4.0625
139.0,4.0
140.0,1.875
141.0,1.875
142.0,2.875
143.0,6.375
144.0,3.125
145.0,1.5625
146.0,1.75
147.0,2.8125
148.0,2.25
149.0,4.125
150.0,4.0625
151.0,2.0
152.0,0.9375
153.0,2.4375
154.0,1.125
155.0,1.5
156.0,2.75
157.0,6.375
158.0,3.125
159.0,1.5625
160.0,0.75
161.0,0.3125
162.0,0.0
163.0,1.0
164.0,1.5
165.0,2.75
166.0,4.375
167.0,4.1875
168.0,7.0625
169.0,3.5
170.0,3.6875
171.0,4.75
172.0,4.3125
173.0,6.0
174.0,5.0
175.0,3.4375
176.0,4.625
177.0,4.25
178.0,3.0
179.0,1.4375
180.0,1.6875
181.0,2.75
182.0,2.3125
183.0,3.125
184.0,5.5625
185.0,3.75
186.0,3.8125
187.0,2.875
188.0,3.375
189.0,5.5625
190.0,2.75
191.0,4.3125
192.0,2.125
193.0,1.0
194.0,0.375
195.0,0.1875
196.0,0.0
197.0,0.0
198.0,0.0
199.0,1.0
200.0,1.5
201.0,2.75
202.0,2.375
203.0,2.1875
204.0,1.0625
205.0,0.5
206.0,1.1875
207.0,0.5625
208.0,0.25
209.0,0.125
210.0,0.0625
211.0,1.0
212.0,0.5
213.0,0.25
214.0,0.125
215.0,0.0625
216.0,0.0
217.0,0.0
218.0,0.0
219.0,0.0
220.0,0.0
221.0,1.0
222.0,0.5
223.0,0.25
224.0,0.125
225.0,0.0625
226.0,1.0
227.0,0.5
228.0,1.25
229.0,0.625
230.0,0.3125
231.0,2.125
232.0,3.0625
233.0,3.5
234.0,3.75
235.0,3.875
236.0,3.875
237.0,2.875
238.0,2.375
239.0,4.125
240.0,4.0
241.0,1.9375
242.0,0.9375
243.0,5.4375
244.0,4.625
245.0,2.25
246.0,2.125
247.0,2.0625
248.0,3.875
249.0,2.875
250.0,1.4375
251.0,0.6875
252.0,0.3125
253.0,5.0625
254.0,2.5
255.0,3.25
256.0,5.625
257.0,4.8125
258.0,3.25
259.0,1.625
260.0,1.75
261.0,6.75
262.0,6.3125
263.0,3.125
264.0,1.5625
265.0,3.75
266.0,3.6875
267.0,5.75
268.0,2.875
269.0,5.4375
270.0,4.625
271.0,2.25
272.0,2.0
273.0,5.0
274.0,5.375
275.0,5.625
276.0,5.8125
277.0,7.875
278.0,4.8125
279.0,4.3125
280.0,4.0625
281.0,2.9375
282.0,2.3125
283.0,2.125
284.0,3.0
285.0,1.4375
286.0,0.6875
287.0,2.3125
288.0,4.125
289.0,4.0
290.0,2.0
291.0,4.0
292.0,5.9375
293.0,5.875
294.0,3.875
295.0,2.9375
296.0,2.375
297.0,1.0625
298.0,1.4375
299.0,1.6875
300.0,0.8125
301.0,1.375
302.0,0.6875
303.0,0.3125
304.0,1.125
305.0,1.5625
306.0,0.75
307.0,1.375
308.0,1.6875
309.0,2.8125
310.0,1.375
311.0,4.6875
312.0,5.3125
313.0,4.625
314.0,4.25
315.0,6.125
316.0,4.9375
317.0,2.375
318.0,5.125
319.0,5.5
320.0,3.625
321.0,1.75
322.0,1.875
323.0,4.8125
324.0,6.3125
325.0,4.125
326.0,5.0625
327.0,4.5
328.0,3.125
329.0,4.4375
330.0,6.1875
331.0,7.0
332.0,5.4375
333.0,4.6875
334.0,4.25
335.0,2.0
336.0,0.875
337.0,0.375
338.0,1.125
339.0,0.5
340.0,3.25
341.0,1.625
342.0,0.8125
343.0,0.375
344.0,0.1875
345.0,0.0
346.0,1.0
347.0,0.5
348.0,1.25
349.0,4.625
350.0,4.3125
351.0,4.125
352.0,5.0625
353.0,4.5
354.0,3.125
355.0,3.5
356.0,3.6875
357.0,4.75
358.0,4.3125
359.0,3.125
360.0,5.5
361.0,3.6875
362.0,3.75
363.0,3.8125
364.0,4.875
365.0,2.3125
366.0,2.125
367.0,5.0
368.0,6.4375
369.0,3.125
370.0,6.5625
371.0,6.25
372.0,4.0
373.0,3.875
374.0,1.9375
375.0,2.8125
376.0,4.3125
377.0,7.125
378.0,4.5
379.0,6.25
380.0,3.0625
381.0,1.4375
382.0,2.5625
383.0,2.25
384.0,2.0
385.0,1.0
386.0,0.5
387.0,0.1875
388.0,0.0625
389.0,3.0
390.0,4.5
391.0,2.25
392.0,1.125
393.0,0.5625
394.0,1.1875
395.0,0.5
396.0,0.25
397.0,0.125
398.0,1.0625
399.0,0.5
400.0,0.25
401.0,1.125
402.0,2.5625
403.0,5.25
404.0,2.625
405.0,1.3125
406.0,1.625
407.0,0.75
408.0,0.25
409.0,1.125
410.0,0.5625
411.0,0.25
412.0,1.125
413.0,0.5625
414.0,0.25
415.0,0.125
416.0,1.0625
417.0,0.5
418.0,0.25
419.0,1.125
420.0,1.5625
421.0,0.75
422.0,0.375
423.0,0.1875
424.0,1.0625
425.0,1.5
426.0,2.75
427.0,1.375
428.0,0.6875
429.0,1.3125
430.0,1.625
431.0,0.75
432.0,0.375
433.0,0.1875
434.0,0.0625
435.0,0.0
436.0,0.0
437.0,0.0
438.0,0.0
439.0,0.0
440.0,0.0
441.0,0.0
442.0,0.0
443.0,0.0
444.0,0.0
445.0,0.0
446.0,0.0
447.0,0.0
448.0,0.0
449.0,0.0
450.0,0.0
451.0,0.0
452.0,0.0
453.0,0.0
454.0,0.0
455.0,0.0
456.0,1.0
457.0,1.5
458.0,0.75
459.0,0.375
460.0,1.1875
461.0,0.5625
462.0,1.25
463.0,1.625
464.0,0.8125
465.0,0.375
466.0,0.1875
467.0,3.0625
468.0,3.5
469.0,3.75
470.0,1.875
471.0,3.9375
472.0,2.875
473.0,3.375
474.0,4.625
475.0,3.3125
476.0,2.5625
477.0,5.25
478.0,3.5625
479.0,3.6875
480.0,2.8125
481.0,2.375
482.0,2.0625
483.0,1.0
484.0,1.4375
485.0,1.6875
486.0,0.8125
487.0,1.375
488.0,0.6875
489.0,1.3125
490.0,4.625
491.0,5.3125
492.0,7.625
493.0,3.8125
494.0,1.875
495.0,3.8125
496.0,2.8125
497.0,1.25
498.0,0.625
499.0,1.3125
500.0,0.5625
501.0,0.25
502.0,0.125
503.0,2.0625
504.0,1.0
505.0,0.5
506.0,1.25
507.0,2.625
508.0,1.25
509.0,1.625
510.0,1.8125
511.0,0.875
512.0,0.375
513.0,1.1875
514.0,2.5625
515.0,1.25
516.0,1.625
517.0,0.8125
518.0,0.375
519.0,0.125
520.0,1.0625
521.0,1.5
522.0,2.75
523.0,3.375
524.0,2.6875
525.0,2.3125
526.0,2.125
527.0,2.0
528.0,3.9375
529.0,2.9375
530.0,1.4375
531.0,3.6875
532.0,2.8125
533.0,2.3125
534.0,1.125
535.0,0.5625
536.0,0.1875
537.0,0.0625
538.0,1.0
539.0,1.5
540.0,0.75
541.0,0.375
542.0,1.1875
543.0,0.5625
544.0,0.25
545.0,0.125
546.0,0.0625
547.0,0.0
548.0,0.0
549.0,2.0
550.0,3.0
551.0,5.5
552.0,3.75
553.0,3.875
554.0,3.875
555.0,3.875
556.0,4.8125
557.0,3.375
558.0,1.625
559.0,4.75
560.0,7.3125
561.0,4.5625
562.0,2.25
563.0,5.125
564.0,4.4375
565.0,2.0625
566.0,1.0
567.0,0.5
568.0,2.125
569.0,2.0
570.0,5.0
571.0,3.5
572.0,1.75
573.0,0.8125
574.0,0.375
575.0,0.0625
576.0,0.0
577.0,0.0
578.0,3.0
579.0,5.5
580.0,2.75
581.0,4.375
582.0,5.1875
583.0,2.5
584.0,1.125
585.0,0.5625
586.0,0.1875
587.0,0.0
588.0,1.0
589.0,1.5
590.0,0.75
591.0,0.375
592.0,0.1875
593.0,0.0625
594.0,1.0
595.0,0.5
596.0,0.25
597.0,0.125
598.0,1.0625
599.0,1.5
600.0,1.75
601.0,4.875
602.0,2.4375
603.0,3.1875
604.0,6.5625
605.0,3.25
606.0,3.5
607.0,1.75
608.0,0.8125
609.0,6.25
610.0,5.125
611.0,3.5
612.0,3.75
613.0,4.875
614.0,2.25
615.0,2.0625
616.0,1.0
617.0,0.4375
618.0,0.125
619.0,1.0625
620.0,0.5
621.0,0.25
622.0,1.125
623.0,0.5625
624.0,0.25
625.0,0.125
626.0,0.0625
627.0,0.0
628.0,0.0
629.0,0.0
630.0,0.0
631.0,0.0
632.0,0.0
633.0,0.0
634.0,0.0
635.0,0.0
636.0,0.0
637.0,1.0
638.0,1.5
639.0,1.75
640.0,0.875
641.0,1.4375
642.0,0.6875
643.0,0.3125
644.0,0.125
645.0,1.0625
646.0,1.5
647.0,5.75
648.0,5.875
649.0,4.9375
650.0,6.4375
651.0,5.1875
652.0,7.4375
653.0,7.625
654.0,4.75
655.0,3.25
656.0,1.5625
657.0,2.625
658.0,1.1875
659.0,4.5625
660.0,2.25
661.0,4.125
662.0,7.0
663.0,5.5
664.0,3.625
665.0,3.8125
666.0,2.8125
667.0,6.25
668.0,7.0625
669.0,5.5
670.0,2.6875
671.0,1.3125
672.0,1.5
673.0,1.625
674.0,3.75
675.0,1.875
676.0,2.9375
677.0,3.4375
678.0,3.6875
679.0,2.75
680.0,2.375
681.0,2.125
682.0,5.0
683.0,2.4375
684.0,3.1875
685.0,5.5625
686.0,6.75
687.0,5.25
688.0,6.625
689.0,9.25
690.0,6.5
691.0,7.125
692.0,5.5
693.0,4.625
694.0,5.125
695.0,2.5
696.0,1.125
697.0,1.5
698.0,2.6875
699.0,4.25
700.0,3.125
701.0,1.5625
702.0,0.75
703.0,0.3125
704.0,2.0625
705.0,2.0
706.0,2.0
707.0,1.0
708.0,1.5
709.0,0.6875
710.0,1.3125
711.0,2.625
712.0,4.3125
713.0,3.125
714.0,2.5625
715.0,3.25
716.0,5.5625
717.0,3.6875
718.0,3.8125
719.0,4.875
720.0,3.375
721.0,3.5625
722.0,4.75
723.0,4.3125
724.0,6.0625
725.0,8.0
726.0,5.9375
727.0,4.875
728.0,2.375
729.0,1.0625
730.0,6.375
731.0,5.125
732.0,4.5
733.0,4.25
734.0,4.125
735.0,1.875
736.0,2.875
737.0,4.375
738.0,4.125
739.0,3.0
740.0,1.5
741.0,3.6875
742.0,4.75
743.0,7.3125
744.0,5.625
745.0,4.8125
746.0,3.3125
747.0,2.5625
748.0,3.125
749.0,1.5
750.0,0.6875
751.0,0.3125
752.0,0.125
753.0,0.0
754.0,0.0
755.0,1.0
756.0,0.5
757.0,0.25
758.0,0.125
759.0,0.0625
760.0,0.0
761.0,0.0
762.0,0.0
763.0,0.0
764.0,0.0
765.0,0.0
766.0,0.0
767.0,0.0
768.0,0.0
769.0,0.0
770.0,0.0
771.0,0.0
772.0,0.0
773.0,0.0
774.0,0.0
775.0,0.0
776.0,0.0
777.0,0.0
778.0,0.0
779.0,0.0
780.0,0.0
781.0,0.0
782.0,0.0
783.0,0.0
784.0,0.0
785.0,0.0
786.0,0.0
787.0,1.0
788.0,0.5
789.0,1.25
790.0,0.625
791.0,0.3125
792.0,0.125
793.0,1.0625
794.0,0.5
795.0,0.25
796.0,0.125
797.0,0.0625
798.0,0.0
799.0,0.0
800.0,0.0
801.0,0.0
802.0,0.0
803.0,1.0
804.0,0.5
805.0,0.25
806.0,0.125
807.0,0.0625
808.0,1.0
809.0,0.5
810.0,1.25
811.0,1.625
812.0,0.8125
813.0,1.375
814.0,1.6875
815.0,4.8125
816.0,3.375
817.0,3.6875
818.0,2.8125
819.0,5.375
820.0,5.5625
821.0,5.75
822.0,6.8125
823.0,3.375
824.0,4.5625
825.0,3.1875
826.0,1.5
827.0,1.625
828.0,0.8125
829.0,0.3125
830.0,0.125
831.0,0.0625
832.0,0.0
833.0,0.0
834.0,0.0
835.0,0.0
836.0,1.0
837.0,5.5
838.0,2.75
839.0,5.375
840.0,3.6875
841.0,1.8125
842.0,1.75
