time,gsr
0.0,41059.78625456282
1.0,41053.43554481115
2.0,41108.731748461534
3.0,41152.85095920217
4.0,41228.409454934794
5.0,41209.2725292157
6.0,41219.53394053876
7.0,41251.29974813234
8.0,41305.5131567004
9.0,41321.22367783918
10.0,41388.15928932963
11.0,41366.49925766603
12.0,41468.253577897325
13.0,41449.54726469707
14.0,41463.78521399974
15.0,41618.84725364644
16.0,41632.44916113359
17.0,41669.06060707488
18.0,41664.95265149935
19.0,41785.30446992095
20.0,41811.753271805675
21.0,41879.53420444125
22.0,41867.24991301906
23.0,41770.35699658658
24.0,41847.8381397615
25.0,41926.10350895637
26.0,42013.804318436334
27.0,42083.15650046653
28.0,42068.2369112568
29.0,42142.80709965354
30.0,42257.82026013364
31.0,42271.9921026153
32.0,42193.0375638767
33.0,42229.80830233861
34.0,42239.76329026215
35.0,42268.37233405931
36.0,42269.07765094188
37.0,42257.232090654084
38.0,42383.130123993666
39.0,42307.19762022759
40.0,42337.817854392895
41.0,42330.58813847526
42.0,42262.70586093713
43.0,42315.83541196321
44.0,42321.25877266217
45.0,42351.504786188474
46.0,42337.17598605111
47.0,42731.45696892277
48.0,43032.809196073926
49.0,43089.56929118115
50.0,43175.20716972016
51.0,43220.888154985456
52.0,43103.769743029334
53.0,43070.103137243175
54.0,43018.910103109854
55.0,42866.69474902925
56.0,42905.43249727817
57.0,43006.55183102356
58.0,43785.49536834181
59.0,44368.604173527594
60.0,47558.89671866557
61.0,48171.63442546091
62.0,48741.86568178955
63.0,47547.16633778588
64.0,45951.59098476694
65.0,44472.83924407519
66.0,43557.94917594752
67.0,43200.899282801154
68.0,42967.21809356997
69.0,42941.957948456744
70.0,42897.231874645986
71.0,42747.245175781994
72.0,42534.42596699162
73.0,42476.923206793144
74.0,42506.40336705207
75.0,42682.91040380539
76.0,42791.711086596726
77.0,42624.34375769331
78.0,42327.353362311565
79.0,42353.883623665606
80.0,42414.148985475396
81.0,42691.61158887121
82.0,42742.54862642688
83.0,42504.839719060736
84.0,42189.01029527275
85.0,42055.79187927264
86.0,41971.04201509428
87.0,41905.91105623881
88.0,42108.79162017813
89.0,42259.241849173544
90.0,42141.341808262616
91.0,42137.414915643734
92.0,42008.63176081771
93.0,41717.54883554144
94.0,41549.04933030474
95.0,41351.73413293949
96.0,41143.50426338518
97.0,40766.70306234484
98.0,40746.191534998405
99.0,40664.936996984194
100.0,40670.62475178765
101.0,40591.11432380829
102.0,40564.59665768069
103.0,40599.322064087755
104.0,40622.939759471585
105.0,40661.38018596984
106.0,40724.70982903554
107.0,40650.300480037695
108.0,40606.23573959195
109.0,40624.07784392238
110.0,40547.45815121788
111.0,40473.13958742388
112.0,40580.56414307048
113.0,40634.7206401764
114.0,40678.693687208426
115.0,40632.5233226907
116.0,40553.911913439806
117.0,40503.55473200524
118.0,40341.085715561654
119.0,40296.56376628406
120.0,40270.75861684148
121.0,40262.8454667118
122.0,40344.39067199554
123.0,40357.98106848658
124.0,40342.179196011304
125.0,40317.64365590256
126.0,40357.60603413753
127.0,40341.007089532504
128.0,40388.62063153129
