time,heart_rate
0.0,107.0
1.0,107.0
2.0,107.0
3.0,107.53333333333333
4.0,107.25806451612902
5.0,107.12903225806451
6.0,106.5483870967742
7.0,105.2258064516129
8.0,104.03225806451613
9.0,102.93548387096774
10.0,101.87096774193547
11.0,101.35483870967741
12.0,101.12903225806451
13.0,101.03225806451613
14.0,101.0
15.0,100.48387096774192
16.0,100.2258064516129
17.0,100.09677419354838
18.0,100.03225806451613
19.0,100.0
20.0,100.0
21.0,100.0
22.0,100.0
23.0,100.0
24.0,100.0
25.0,99.48387096774192
26.0,99.2258064516129
27.0,98.58064516129032
28.0,98.25806451612902
29.0,98.09677419354838
30.0,98.03225806451613
31.0,97.48387096774194
32.0,97.2258064516129
33.0,97.09677419354838
34.0,97.03225806451613
35.0,97.0
36.0,97.51612903225806
37.0,97.77419354838709
38.0,97.90322580645162
39.0,97.96774193548387
40.0,98.0
41.0,98.51612903225806
42.0,99.29032258064515
43.0,99.6774193548387
44.0,100.38709677419354
45.0,101.25806451612902
46.0,102.19354838709677
47.0,102.64516129032258
48.0,102.87096774193547
49.0,102.4516129032258
50.0,102.74193548387096
51.0,102.87096774193547
52.0,103.4516129032258
53.0,104.25806451612902
54.0,105.19354838709677
55.0,105.64516129032259
56.0,105.35483870967741
57.0,104.6774193548387
58.0,103.80645161290322
59.0,102.83870967741935
60.0,101.83870967741935
61.0,101.35483870967741
62.0,101.12903225806451
63.0,101.03225806451613
64.0,101.51612903225805
65.0,102.29032258064515
66.0,103.19354838709677
67.0,103.64516129032256
68.0,104.38709677419354
69.0,104.74193548387098
70.0,104.90322580645162
71.0,104.45161290322581
72.0,104.2258064516129
73.0,103.5806451612903
74.0,103.25806451612902
75.0,103.61290322580643
76.0,103.80645161290322
77.0,104.41935483870967
78.0,104.74193548387098
79.0,104.90322580645162
80.0,105.48387096774195
81.0,105.7741935483871
82.0,106.41935483870968
83.0,107.25806451612902
84.0,107.67741935483872
85.0,107.87096774193549
86.0,107.96774193548387
87.0,107.48387096774194
88.0,106.70967741935485
89.0,105.80645161290323
90.0,104.32258064516128
91.0,103.06451612903226
92.0,102.4516129032258
93.0,101.64516129032258
94.0,101.25806451612902
95.0,101.09677419354838
96.0,101.03225806451613
97.0,101.0
98.0,100.48387096774192
99.0,100.2258064516129
100.0,100.61290322580645
101.0,101.32258064516128
102.0,102.19354838709677
103.0,103.16129032258064
104.0,103.64516129032256
105.0,104.38709677419354
106.0,104.74193548387098
107.0,104.90322580645162
108.0,105.48387096774195
109.0,105.7741935483871
110.0,106.41935483870968
111.0,107.25806451612902
112.0,107.67741935483872
113.0,108.38709677419354
114.0,108.74193548387098
115.0,108.90322580645162
116.0,108.96774193548387
117.0,108.48387096774194
118.0,108.2258064516129
119.0,108.09677419354838
120.0,108.5483870967742
121.0,108.7741935483871
122.0,109.41935483870967
123.0,110.25806451612902
124.0,110.67741935483872
125.0,110.87096774193549
126.0,110.96774193548387
127.0,110.48387096774192
128.0,109.70967741935485
129.0,108.29032258064515
130.0,107.06451612903226
131.0,105.41935483870967
132.0,104.61290322580645
133.0,103.70967741935483
134.0,103.80645161290322
135.0,103.87096774193547
136.0,104.4516129032258
137.0,105.25806451612902
138.0,105.67741935483872
139.0,106.38709677419354
140.0,106.74193548387098
141.0,106.90322580645162
142.0,106.45161290322581
143.0,105.70967741935485
144.0,105.32258064516128
145.0,104.61290322580645
146.0,104.25806451612902
147.0,104.61290322580645
