time,buttons_pressed
0.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,1.0
18.0,0.5
19.0,0.25
20.0,0.125
21.0,0.0625
22.0,0.0
23.0,0.0
24.0,0.0
25.0,0.0
26.0,0.0
27.0,0.0
28.0,0.0
29.0,0.0
30.0,0.0
31.0,0.0
32.0,0.0
33.0,2.0
34.0,4.0
35.0,3.0
36.0,1.5
37.0,0.75
38.0,0.3125
39.0,0.0625
40.0,0.0
41.0,1.0
42.0,0.5
43.0,0.25
44.0,0.125
45.0,1.0625
46.0,0.5
47.0,0.25
48.0,3.125
49.0,5.5625
50.0,3.75
51.0,1.875
52.0,0.9375
53.0,0.375
54.0,0.0625
55.0,0.0
56.0,1.0
57.0,0.5
58.0,0.25
59.0,0.125
60.0,0.0625
61.0,0.0
62.0,0.0
63.0,0.0
64.0,0.0
65.0,1.0
66.0,0.5
67.0,1.25
68.0,1.625
69.0,1.8125
70.0,3.875
71.0,1.9375
72.0,0.9375
73.0,0.4375
74.0,3.1875
75.0,1.5
76.0,0.75
77.0,1.375
78.0,0.6875
79.0,0.25
80.0,0.125
81.0,3.0625
82.0,1.5
83.0,1.75
84.0,1.875
85.0,1.9375
86.0,0.875
87.0,1.4375
88.0,1.6875
89.0,0.8125
90.0,0.375
91.0,0.1875
92.0,0.0625
93.0,0.0
94.0,0.0
95.0,0.0
96.0,0.0
97.0,0.0
98.0,0.0
99.0,0.0
100.0,0.0
101.0,1.0
102.0,1.5
103.0,0.75
104.0,1.375
105.0,0.6875
106.0,1.3125
107.0,2.625
108.0,1.3125
109.0,1.625
110.0,0.8125
111.0,1.375
112.0,1.625
113.0,1.8125
114.0,0.875
115.0,1.4375
116.0,1.6875
117.0,0.8125
118.0,0.375
119.0,2.1875
120.0,1.0625
121.0,1.5
122.0,1.75
123.0,1.875
124.0,0.875
125.0,0.4375
126.0,1.1875
127.0,1.5625
128.0,0.75
129.0,1.375
130.0,1.6875
131.0,0.8125
132.0,1.375
133.0,0.6875
134.0,1.3125
135.0,2.625
136.0,3.3125
137.0,2.625
138.0,3.3125
139.0,1.625
140.0,1.75
141.0,0.8125
142.0,0.375
143.0,1.125
144.0,0.5625
145.0,1.25
146.0,0.625
147.0,1.3125
148.0,1.625
149.0,1.8125
150.0,0.875
151.0,1.4375
152.0,1.6875
153.0,1.8125
154.0,2.875
155.0,1.4375
156.0,1.6875
157.0,0.8125
158.0,0.375
159.0,2.125
160.0,4.0625
161.0,2.0
162.0,3.0
163.0,3.5
164.0,1.6875
165.0,0.75
166.0,0.375
167.0,1.125
168.0,1.5
169.0,2.75
170.0,2.375
171.0,1.1875
172.0,0.5625
173.0,1.25
174.0,1.5625
175.0,0.75
176.0,0.375
177.0,1.1875
178.0,1.5625
179.0,0.75
180.0,2.375
181.0,2.1875
182.0,1.0625
183.0,1.5
184.0,2.75
185.0,2.3125
186.0,2.125
187.0,2.0625
188.0,2.0
189.0,1.9375
190.0,0.9375
191.0,1.4375
192.0,1.6875
193.0,1.8125
194.0,1.875
195.0,0.9375
196.0,1.4375
197.0,1.6875
198.0,0.8125
199.0,1.375
200.0,0.6875
201.0,1.3125
202.0,0.625
203.0,1.3125
204.0,1.625
205.0,1.8125
206.0,1.875
207.0,0.9375
208.0,2.4375
209.0,4.1875
210.0,3.0625
211.0,4.5
212.0,4.25
213.0,3.0625
214.0,1.4375
215.0,2.6875
216.0,2.25
217.0,1.0625
218.0,1.5
219.0,1.75
220.0,0.8125
221.0,1.375
222.0,2.6875
223.0,3.3125
