time,gaze_movement,pupil_diameter
0.0,495.00658360629933,3.280567411111111
1.0,1119.7173261508465,3.406310077777778
2.0,633.8485668388741,3.409540947619048
3.0,455.9593241711655,3.4686462252525256
4.0,378.61695372566777,3.517071542934252
5.0,442.2210636452676,3.419637398690977
6.0,369.68259280361997,3.3265976618435404
7.0,596.025124886095,3.2331339067933897
8.0,799.4638427873433,3.297183972023177
9.0,1520.987213925164,3.392742341609943
10.0,907.8034326249822,3.5728306195508703
11.0,1520.5827129435497,3.672523253214737
12.0,1078.7148138713812,3.761352199297985
13.0,1552.479425995749,3.7877021601282594
14.0,999.1670797036027,3.871851707677916
15.0,1504.5752573678792,3.801813131131999
16.0,2144.8056638588887,3.856516861470787
17.0,2275.7078383090966,3.924323452451909
18.0,1665.5045005498087,4.009534891449352
19.0,1155.0755593374038,3.9724624665132064
20.0,1177.626824265284,3.90793029272724
21.0,875.7875247039917,3.9502280200880664
22.0,980.2375157331804,3.987874486110789
23.0,693.8799549403554,4.063345634150107
24.0,628.1501890633724,4.103145311714292
25.0,712.7194534198914,4.1679566970434845
26.0,623.1281997798573,4.235285757101806
27.0,722.558187491951,4.249660307890137
28.0,1319.4526489572982,4.256599107350087
29.0,1623.804378838021,4.275421053970575
30.0,1055.7868451962315,4.289901613236017
31.0,1932.9104043910838,4.321141285675428
32.0,1653.991411387104,4.31427552370317
33.0,2066.6197588214736,4.190654708262043
34.0,2001.989862666299,4.110678241908567
35.0,1335.150664591973,4.141838848986204
36.0,2207.9034212729734,4.107918344140134
37.0,1516.4175413014923,4.102787551688836
38.0,1173.6716233971135,4.101432553959368
39.0,894.8955392511275,4.06297846366916
40.0,1073.6875234539493,4.0373074840690215
41.0,913.7743423523339,4.167917718609012
42.0,2265.8880207120264,4.2098495130679465
43.0,2053.560323933516,4.120884134691053
44.0,2332.3654973347943,4.092985076485312
45.0,2520.672064357722,3.928159413583158
46.0,2789.087839331343,3.9527018466849557
47.0,3858.764334331292,3.98652425577491
48.0,2695.574579198257,4.041379480402194
49.0,2071.1427616448627,4.1226672908731405
50.0,1557.3369409646048,4.128389259235853
51.0,2109.6347323859522,4.113480681105159
52.0,1762.374796499097,4.111445724671808
53.0,1911.181894060272,4.118234455322218
54.0,1071.3442652385306,4.1470284979120065
55.0,1650.6405665872987,4.176586356344349
56.0,2271.7382338810835,4.182974068306416
57.0,2132.6431548951323,4.247622104718751
58.0,1753.3440933045595,4.345607469763253
59.0,1211.7471387865346,4.391561596743901
60.0,1260.7860434767133,4.402732634351869
61.0,826.1038942156708,4.418834676040241
62.0,1281.938713690523,4.428330690385751
63.0,1420.9276607615077,4.43287717800894
64.0,1600.6912394942142,4.468133960723646
65.0,1077.692443508995,4.469072893411678
66.0,2302.642596036568,4.0827320501855695
67.0,1123.171177096293,3.9697328082396677
68.0,536.5087796292134,3.993451626023007
69.0,240.1032999282263,4.084558974516732
70.0,110.71043406776023,4.210921833615306
71.0,536.2175824957387,4.366457619816728
72.0,636.1697630229343,4.26061430489627
73.0,726.9980079843397,4.13433818645261
74.0,580.2630399482887,4.057681895469361
75.0,459.082282959448,4.079544528571575
76.0,549.959504189409,4.111386722171092
77.0,795.0032197152701,4.059994082905387
78.0,708.0906595982462,4.091292968294767
79.0,665.0441659734631,4.110214353807936
80.0,676.4781003485386,4.1548292417854285
81.0,556.3672238161356,4.184384636731512
82.0,504.18266784100126,4.2008499345353645
83.0,370.3885027039356,4.1813369705862105
84.0,322.3702900924131,4.194868717422096
85.0,264.53835518989536,4.124841786831044
86.0,396.6475313311519,4.056037095574156
87.0,508.254970769984,4.024288881613242
88.0,537.5429957409284,3.984498917466731
89.0,938.9438313807128,4.0117500267719715
90.0,2567.1252648110785,4.104390965098547
91.0,1917.0549992639317,4.190192865535872
92.0,1561.801192110336,4.221064133535984
