time,env_temperature,env_pressure,altitude,env_humidity,env_co2
0.0,26.63,973.0,346.84,22.7,397
1.0,26.63,972.96,347.14,22.55,397
2.0,26.62,973.08,346.16,22.47,397
3.0,26.61,973.01,346.7,22.66,397
4.0,26.61,972.99,346.87,22.96,397
5.0,26.62,973.0,346.8,22.72,397
6.0,26.62,973.03,346.57,23.01,397
7.0,26.62,972.95,347.28,22.72,397
8.0,26.62,973.0,346.8,22.63,397
9.0,26.61,973.04,346.46,22.59,397
10.0,26.6,973.0,346.84,22.64,397
11.0,26.6,973.0,347.15,22.41,397
12.0,26.6,973.08,346.13,22.61,397
13.0,26.58,972.95,346.5,22.84,397
14.0,26.59,973.01,346.74,22.61,397
15.0,26.57,973.04,346.47,22.62,397
16.0,26.59,972.95,346.5,22.67,397
17.0,26.58,973.0,346.81,22.61,397
18.0,26.57,972.99,346.47,22.62,397
19.0,26.55,972.99,346.92,22.63,397
20.0,26.57,973.01,346.71,22.27,397
21.0,26.55,972.99,346.92,22.64,397
22.0,26.56,972.97,347.09,22.8,397
23.0,26.55,972.98,346.99,22.58,397
24.0,26.55,972.95,347.23,22.63,397
25.0,26.54,972.97,346.99,22.67,397
26.0,26.54,973.06,346.34,22.61,397
27.0,26.53,972.96,346.96,22.67,397
28.0,26.53,972.98,346.96,22.59,397
29.0,26.52,972.97,347.1,22.31,397
30.0,26.52,973.02,346.62,22.45,397
31.0,26.51,973.01,346.76,22.62,397
32.0,26.51,973.01,346.62,22.74,397
33.0,26.5,973.04,346.49,22.59,397
34.0,26.5,972.98,346.56,22.62,397
35.0,26.49,973.0,346.8,22.6,397
36.0,26.49,973.03,346.56,22.22,397
37.0,26.49,973.03,346.56,22.6,397
38.0,26.48,973.02,346.7,22.67,397
39.0,26.48,972.99,346.93,22.81,397
40.0,26.47,973.05,346.36,22.64,397
41.0,26.46,972.98,346.97,22.64,397
42.0,26.46,972.98,346.97,22.68,397
43.0,26.46,972.97,347.04,22.67,397
44.0,26.46,972.96,347.21,22.68,397
45.0,26.45,972.99,346.87,22.44,397
46.0,26.45,973.02,347.59,22.46,397
47.0,26.45,973.02,346.63,22.69,397
48.0,26.44,973.01,346.77,23.09,397
49.0,26.43,972.99,346.91,22.7,397
50.0,26.42,973.03,346.57,22.65,397
51.0,26.42,973.03,346.57,22.59,397
52.0,26.42,972.97,347.05,22.71,397
53.0,26.42,972.97,346.57,22.85,397
54.0,26.41,972.99,346.95,22.71,397
55.0,26.41,973.01,346.78,22.74,397
56.0,26.4,972.97,347.09,22.71,397
57.0,26.38,972.97,347.12,22.79,397
58.0,26.38,973.02,346.65,22.71,397
59.0,26.37,973.03,346.55,22.39,397
60.0,26.37,972.95,347.26,22.72,397
61.0,26.37,972.96,347.2,22.96,397
62.0,26.35,972.97,347.06,22.74,397
63.0,26.36,973.02,346.92,22.88,397
64.0,26.35,972.97,347.06,22.74,397
65.0,26.35,972.94,346.82,22.51,397
66.0,26.34,972.96,347.2,22.75,397
67.0,26.34,973.05,346.41,22.77,397
68.0,26.34,973.08,346.18,22.71,397
69.0,26.32,973.09,346.04,22.74,397
70.0,26.33,972.95,347.34,22.7,397
71.0,26.35,973.03,346.58,22.76,397
72.0,26.35,973.03,346.96,22.61,397
73.0,26.35,973.0,346.82,22.77,397
74.0,26.36,972.96,346.45,23.13,397
75.0,26.36,973.02,346.68,22.74,397
76.0,26.36,973.02,346.62,22.64,397
77.0,26.35,972.94,347.06,22.67,397
78.0,26.35,972.98,347.0,22.72,397
79.0,26.36,972.99,346.92,22.73,397
80.0,26.36,973.05,346.38,22.73,397
81.0,26.36,972.96,347.16,22.99,397
82.0,26.38,972.97,347.12,22.79,397
83.0,26.38,972.97,347.12,22.55,397
84.0,26.37,972.98,346.89,22.71,397
85.0,26.38,972.97,347.12,22.78,397
86.0,26.38,973.05,346.51,22.76,397
87.0,26.39,973.01,346.75,22.72,397
88.0,26.38,973.03,346.82,22.39,397
89.0,26.38,972.97,347.12,22.69,397
90.0,26.39,972.93,347.47,22.92,397
91.0,26.4,973.0,346.85,22.57,397
92.0,26.39,972.9,347.7,22.68,397
93.0,26.4,973.0,346.85,22.65,397
94.0,26.4,973.0,346.85,22.67,397
95.0,26.38,972.97,346.99,22.72,397
96.0,26.39,972.98,346.99,22.68,397
97.0,26.41,973.04,346.23,22.53,397
98.0,26.4,972.99,346.92,22.66,397
99.0,26.4,973.04,347.4,22.28,397
100.0,26.41,972.95,347.26,22.71,397
101.0,26.4,973.0,346.61,22.39,397
102.0,26.42,972.99,346.88,22.74,397
103.0,26.42,972.97,347.05,22.83,397
104.0,26.42,972.97,347.05,22.92,397
105.0,26.43,972.96,347.15,22.77,397
106.0,26.43,972.99,347.39,22.57,397
107.0,26.44,973.0,346.84,22.82,397
108.0,26.44,973.01,346.77,22.82,397
109.0,26.44,973.0,346.53,23.21,397
110.0,26.43,972.93,347.39,22.79,397
111.0,26.45,973.02,346.63,23.26,397
112.0,26.45,973.01,346.7,22.76,397
113.0,26.44,973.03,346.53,22.42,397
114.0,26.45,972.97,346.97,23.16,397
115.0,26.46,973.04,346.49,22.86,397
116.0,26.46,972.97,347.11,22.91,397
117.0,26.46,972.98,346.97,22.81,397
