time,gsr
0.0,18783.223738829096
1.0,18569.366463855436
2.0,18915.64793070288
3.0,19400.08149700959
4.0,19584.870098747855
5.0,19090.206267790214
6.0,18960.56278934392
7.0,19072.195649944464
8.0,19333.38796843843
9.0,19606.14745325
10.0,19909.867855949524
11.0,20169.833576694335
12.0,20289.719607617837
13.0,20554.913408537952
14.0,20796.694852640358
15.0,20796.53626199362
16.0,20618.53007825545
17.0,20646.700443244543
18.0,20622.955929049058
19.0,20714.493115332443
20.0,20854.613582674545
21.0,21034.40435220678
22.0,21140.484881324268
23.0,21207.614687990812
24.0,21313.786097062493
25.0,21226.528231540822
26.0,21080.878839526064
27.0,21081.506287080687
28.0,20934.405455887038
29.0,20842.513586517183
30.0,20581.637183076804
31.0,20501.26648117561
32.0,20580.002525372656
33.0,20738.91459098162
34.0,20883.333741085316
35.0,21010.183981265407
36.0,20613.35205273801
37.0,19466.664884086545
38.0,18658.240989329504
39.0,18277.887747251945
40.0,17935.07769935535
41.0,17962.488017294225
42.0,18211.013848836326
43.0,17989.6095599435
44.0,17894.17664861723
45.0,18170.071102016256
46.0,18406.909810787998
47.0,18780.61110004988
48.0,18888.846010912843
49.0,18921.950211600364
50.0,19011.06320151932
51.0,18941.325253685078
52.0,18790.771948360594
53.0,18882.234496250094
54.0,19148.53578314232
55.0,19354.988385779187
56.0,19542.556954491352
57.0,19696.953449837372
58.0,19858.254586260697
59.0,20040.686954690664
60.0,20177.954180722467
61.0,20334.203426044187
62.0,20468.963939343463
63.0,20614.677115064165
64.0,20727.438408036523
65.0,20698.724113899287
66.0,20552.56243616571
67.0,20380.189902452123
68.0,20279.43562306022
69.0,20227.646732743542
70.0,20321.02392636496
71.0,20531.636671606488
72.0,20670.172214929287
73.0,20692.090489615584
74.0,20770.95414370999
75.0,20801.935791045806
76.0,20850.67798670475
77.0,20939.06743609665
78.0,21015.871941868172
79.0,21113.81808120937
80.0,21232.85839666636
81.0,21052.27468552197
82.0,19938.594125861677
83.0,19020.569086948555
84.0,18734.29808483377
85.0,18778.43193583283
86.0,18658.283980480017
87.0,18396.21685256101
88.0,18427.00182919033
89.0,18297.23100993703
90.0,18350.016639371366
91.0,18556.28284403857
92.0,18734.45229672522
93.0,18754.41068347753
94.0,18769.997504662384
95.0,18886.050031310366
96.0,19127.88619987251
97.0,19424.074543353883
98.0,19672.89893047943
99.0,19939.6634374028
100.0,20161.691370100263
101.0,20263.275264464297
102.0,20215.16743469206
103.0,20202.12211357673
104.0,20297.553556649935
105.0,20381.921190370827
106.0,20260.104412009576
107.0,19896.699527244098
108.0,19667.174967899242
109.0,19683.535285818176
110.0,19770.031651493722
111.0,19971.363776996026
112.0,20130.982302134697
113.0,20330.209246537124
114.0,20418.110911240503
115.0,20229.864069730855
116.0,20130.47945935995
117.0,20062.900414035055
118.0,20136.189929826836
119.0,20321.068367525484
120.0,20404.167031256435
121.0,20464.813258654794
122.0,20570.577171882058
123.0,20505.63900214921
124.0,20353.98107406401
125.0,20218.98898029322
126.0,20200.765975037088
127.0,20278.43180681033
128.0,20321.830527745515
129.0,20148.255176929306
130.0,20068.041026923354
131.0,20058.414316163216
132.0,20180.82092682558
133.0,20140.25694138292
134.0,19677.91395977723
135.0,19030.970117050852
136.0,18657.133143987096
137.0,17899.67613760463
138.0,16903.93628808989
139.0,16319.53356578349
140.0,15930.515271753626
141.0,16013.615932609411
142.0,15907.981502973134
143.0,15603.241526328511
144.0,15604.016449870745
145.0,15710.5995794618
146.0,15861.730752861391
147.0,16306.745219263112
148.0,16836.963069365247
149.0,17206.75244501395
150.0,17424.423971043267
151.0,17687.757253429154
152.0,17871.39823122751
153.0,18065.44517757974
154.0,18128.074346587033
155.0,18168.810852317496
156.0,18307.847335145816
157.0,18519.670455611835
158.0,18625.083462190072
159.0,18766.335687591763
160.0,18949.041173323214
161.0,19084.272332169785
162.0,18922.8972923104
163.0,18789.239269580758
164.0,18856.07169015189
165.0,19003.04499355472
166.0,19165.053283033536
167.0,19286.398042124634
168.0,19432.45361307435
169.0,19583.53735254393
170.0,19734.710129594896
171.0,19829.829714558822
172.0,19901.19832292473
173.0,20047.311772910398
174.0,20165.80402533657
175.0,20325.428794615214
176.0,20436.146709565524
177.0,20566.060012926413
178.0,20667.209596583096
179.0,20698.308824041796
180.0,20595.261849064715
181.0,20041.487377817437
182.0,19630.51928256938
183.0,19465.061702957602
184.0,19045.293180286797
185.0,18739.696745316047
186.0,18712.267878711617
187.0,18802.994774152994
188.0,18928.667230876352
189.0,19015.791727558983
190.0,19152.704643879413
191.0,19294.619138078306
192.0,19412.6069693024
193.0,19433.792027909723
194.0,19466.471256990757
195.0,19492.79011679269
196.0,19610.540714956915
197.0,19704.943724804176
198.0,19598.148091379546
199.0,19406.66473175038
200.0,19388.44296095935
201.0,19554.12979870684
202.0,19509.756713367664
203.0,19308.43915345523
204.0,19133.813798547024
205.0,18929.502653243722
206.0,19018.948499957936
207.0,19254.606928454617
208.0,19520.99084810212
209.0,19802.17196583699
210.0,19999.359417946118
211.0,19950.990800664513
212.0,19910.821735309633
213.0,20043.08687499851
214.0,20185.150259336275
215.0,20269.620758529105
216.0,20102.061475265524
217.0,19909.022828960486
218.0,19849.1486655899
219.0,19616.516730452146
220.0,19229.488005954692
221.0,18893.6220156937
222.0,18884.277327062628
223.0,19057.490918511918
224.0,19291.58139564813
225.0,19504.21539407884
226.0,19675.615210416032
227.0,19731.5307703757
228.0,19610.288017921113
229.0,19464.744989555777
230.0,19649.281098779007
231.0,19836.52731160246
232.0,20014.83200819905
233.0,20106.318729983774
234.0,20184.435393037817
235.0,20259.52326925721
236.0,20205.342314313522
237.0,20261.217747953746
238.0,20403.6754324343
239.0,20505.57550884845
240.0,20497.822993073314
241.0,20495.992298813842
242.0,20317.165220116338
243.0,19739.170510712487
244.0,19308.050350210746
245.0,19226.41354272179
246.0,19385.631887661242
247.0,19554.543837054473
248.0,19724.105118584317
249.0,19834.962825706098
250.0,19898.899415903546
251.0,19846.56055597995
252.0,19958.65871087845
253.0,20158.65066987012
254.0,20270.23885444521
255.0,20353.694403220128
256.0,20432.986545418826
257.0,20335.391707484712
258.0,19747.96661004831
259.0,19339.215152111563
260.0,19352.398870625504
261.0,19454.8213360612
262.0,19631.16033561641
263.0,19787.14830057686
264.0,19936.033160133804
265.0,19936.117553579956
266.0,19789.103927762364
267.0,19642.813659923384
268.0,19571.810899233038
269.0,19564.727837954488
270.0,19636.670483858266
271.0,19761.40930094634
272.0,19892.661771985007
273.0,19935.584012513493
274.0,19943.540463479472
275.0,19970.501159804862
276.0,20021.523003720198
277.0,20118.430473583707
278.0,20221.22016889135
279.0,20291.915690076636
280.0,20305.56019953206
281.0,20235.948215617922
282.0,20174.51108959158
283.0,20172.823096992295
284.0,20202.64657153662
285.0,20318.15185724092
286.0,20435.590431924164
287.0,20463.863195300735
288.0,20617.656174867192
289.0,20685.024033680522
290.0,20627.334150944673
291.0,20614.302054590873
292.0,20457.665816997327
293.0,20381.679182936445
294.0,20195.45665953728
295.0,19782.927075431984
296.0,19657.4252808608
297.0,19679.488855293428
298.0,19829.610807818208
299.0,19926.004225681747
300.0,20006.401524099827
301.0,20167.040055985817
302.0,20016.438176415955
303.0,19494.5258281316
304.0,18492.816074632297
305.0,17508.1601663338
306.0,16945.35364916338
307.0,16528.052498660985
308.0,16335.823428662057
309.0,16426.88899735382
310.0,16754.575610471915
311.0,17058.95849479662
312.0,17322.167447099222
313.0,17329.878420937363
314.0,17455.585159615373
315.0,17617.092208365684
316.0,17874.81174997816
317.0,18131.387357138236
318.0,18311.629075153436
319.0,18482.43885346716
320.0,18724.909576412363
321.0,18808.50481229969
322.0,18922.028790993092
323.0,18436.70470472389
324.0,17903.157136425038
325.0,17799.644358248654
326.0,17888.310374458713
327.0,18007.9361159467
328.0,17767.570631053382
329.0,17589.466332236472
330.0,17554.781813672962
331.0,17691.275350159318
332.0,17874.03320302797
333.0,18077.62914378845
334.0,18152.94339694803
335.0,18184.42395416793
336.0,18310.49047380111
337.0,18390.983191839776
338.0,18366.297080980887
339.0,18444.73877036954
340.0,18556.396097672645
341.0,18644.52562121404
342.0,18786.178092076596
343.0,18580.259512914243
344.0,18218.069471633025
345.0,18120.069452583244
346.0,18231.801130613505
347.0,18407.467382875606
348.0,18541.205766151692
349.0,18134.696054239434
350.0,17696.07969585369
351.0,17466.861702515664
352.0,17495.046769509572
353.0,17753.695695276823
354.0,17973.24008892294
355.0,18122.322636977795
356.0,18268.130051501423
357.0,18410.87789776827
358.0,18589.733901922595
359.0,18776.724019762616
360.0,18924.923113799345
361.0,19041.92548464321
362.0,19138.143910715025
363.0,19251.781286165347
364.0,19387.865772590856
365.0,19186.93305300616
366.0,18840.40261836362
367.0,18888.26957411062
368.0,19004.932828563535
369.0,19224.179654812753
370.0,19424.568231673704
371.0,19661.523164005943
372.0,19885.309489804953
373.0,19931.162787849808
374.0,19894.800839144795
375.0,19880.21881434997
376.0,19913.478412248514
377.0,19836.776271520772
378.0,19922.781006465197
379.0,20036.879217612106
380.0,20074.57692243014
381.0,20121.88991690496
382.0,20144.21052233201
383.0,20232.187342939047
384.0,20329.06275095213
385.0,20217.207248842296
386.0,19897.191767959823
387.0,19524.183225936693
388.0,18909.339694719478
389.0,18567.391905898163
390.0,18656.234510454444
391.0,18883.053088973338
392.0,18913.162737300132
393.0,18540.010792994864
394.0,18479.61758531476
395.0,18623.825473680372
396.0,18640.70659677102
397.0,18775.02738324961
398.0,18681.273710484114
399.0,18671.4147747893
400.0,18794.476305537977
401.0,18858.09627986724
402.0,18498.872713504767
403.0,18318.0345309674
404.0,18415.937758305503
405.0,18574.20416470433
406.0,18754.679877812552
407.0,18941.163706721658
408.0,18973.736080143688
409.0,18741.774727976146
410.0,18665.211756168654
411.0,18732.280777508142
412.0,18865.8083322359
413.0,18955.4574959292
414.0,19120.398551557202
415.0,19253.7014547071
416.0,19318.202634835376
417.0,19204.600889996676
418.0,19208.936441614227
419.0,19269.760797860756
420.0,19309.999282548008
421.0,19401.93434205052
422.0,19591.181998761895
423.0,19704.51910721813
424.0,19835.03118483531
425.0,19881.50277859749
426.0,19955.011908715343
427.0,20021.428303809073
428.0,19789.810371367465
429.0,19560.446036322464
430.0,19429.164679151792
431.0,19529.262963034358
432.0,19714.97302245596
433.0,19868.055840992703
434.0,19979.80357562821
435.0,20072.88422365537
436.0,20128.884468219883
437.0,20090.894630251478
438.0,20001.26538989188
439.0,20025.597662050546
440.0,19749.189910130932
441.0,19387.11918105343
442.0,19085.99122461715
443.0,18949.456329389417
444.0,18672.98340992304
445.0,18394.278465802032
446.0,18368.456830179734
447.0,18538.229689908723
448.0,18748.418102402098
449.0,19001.027771184818
450.0,19142.350078187097
451.0,19251.919138609504
452.0,19328.359652705883
453.0,19329.09831161847
454.0,19307.46183453226
455.0,19195.828639198095
456.0,19195.793127763816
457.0,19291.24136774378
458.0,19354.34274455766
459.0,19438.429928291713
460.0,19478.531729976115
461.0,19506.700330037558
462.0,19540.203539752914
463.0,19174.424612059673
464.0,18789.25495312491
465.0,18664.350734930966
466.0,18776.98738919763
467.0,18910.18805381306
468.0,19132.666838268346
469.0,19319.81961931509
470.0,19544.215957573524
471.0,19772.21671147862
472.0,19873.524404141506
473.0,19965.078951803283
474.0,20054.068932545833
475.0,20152.202586951214
476.0,20188.069887933
477.0,20287.917907903215
478.0,20355.3632162517
479.0,20486.200556928332
480.0,20576.87689598816
481.0,20584.21495706633
482.0,20642.7078795098
483.0,20606.805232250736
484.0,20538.127665140095
485.0,20547.38252394666
486.0,20647.620873968044
487.0,20397.77720588924
488.0,20121.615936058763
489.0,20060.58495748236
490.0,20091.918500625485
491.0,20141.184301901776
492.0,20265.733599672738
493.0,20408.708161351246
494.0,20445.60463072679
495.0,20137.00431671478
496.0,19883.081667184233
497.0,19702.05886895192
498.0,19595.275965415407
499.0,19648.66686453818
500.0,19656.41743147486
501.0,19456.077946754212
502.0,18840.587421543045
503.0,18403.585254444
504.0,18185.846290352027
505.0,17823.98728137259
506.0,17148.786670616806
507.0,16862.758539220573
508.0,16902.257634040736
509.0,17042.178210309477
510.0,17197.00807799786
511.0,17290.174834760088
512.0,17435.71857738893
513.0,17650.918918754214
514.0,17817.676451569183
515.0,17953.15791794782
516.0,18016.488484108566
517.0,17992.880758618532
518.0,18061.017824550865
519.0,18217.3522958371
520.0,18338.630933449058
521.0,18480.170329832297
522.0,18645.808872072957
523.0,18776.361777995855
524.0,19028.524940000287
525.0,19205.696333378877
526.0,19302.257395919187
527.0,19405.855040448558
528.0,19497.3648836601
529.0,19635.590956049142
530.0,19721.68308209448
531.0,19797.534513221668
532.0,19725.352845188885
533.0,19649.223934605063
534.0,19657.093620989865
535.0,19750.173209968423
536.0,19711.98539304836
537.0,19632.943493425308
538.0,19634.43149485103
539.0,19764.867085048143
540.0,19839.799815486003
541.0,19901.046008146142
542.0,19954.05959875603
543.0,19696.205061349065
544.0,19345.484921697403
545.0,19192.022736698564
546.0,19281.375319604114
547.0,19317.402403846267
548.0,19166.500925144217
549.0,18684.407533642734
550.0,18150.294824789722
551.0,17308.24980405035
552.0,16716.346211003303
553.0,16614.205252219384
554.0,16809.99138604499
555.0,17054.01774545021
556.0,17300.032223150527
557.0,17517.160797429613
558.0,17636.349798389805
559.0,17808.604356638065
560.0,17952.48099015913
561.0,18083.30940294781
562.0,18183.029643064925
563.0,18220.72109255188
564.0,17820.169414109878
565.0,17558.17427081622
566.0,17492.908241129826
567.0,17509.813862247218
568.0,17580.99080435612
569.0,17759.524281714872
570.0,17987.36956303996
571.0,18157.38173664853
572.0,18295.60256556628
573.0,18451.397348135397
574.0,18586.673742121475
575.0,18713.39500701894
576.0,18819.205516269034
577.0,18870.699051442374
578.0,18873.287307524595
579.0,18878.55059590868
580.0,19000.261904871495
581.0,19165.632733655046
582.0,19214.11668966001
583.0,19183.050099277207
584.0,19190.004238550788
585.0,19206.192699039686
586.0,19306.319368463068
587.0,19433.09639120495
588.0,19535.980106260577
589.0,19591.029682123924
590.0,19677.09745290108
591.0,19704.359792354906
592.0,19626.15776027365
593.0,19500.155507359457
594.0,19158.423082112906
595.0,18619.937393386248
596.0,18252.070174439457
597.0,17961.270401988928
598.0,17411.95723419964
599.0,16973.52599484554
600.0,16891.971011721314
601.0,16892.729676156872
602.0,16927.61073291047
603.0,17152.172362784797
604.0,17111.40123654735
605.0,16924.542876961616
606.0,16998.425498586003
607.0,17197.070242003047
608.0,17408.79567176593
609.0,17635.21560248469
610.0,17777.96925681879
611.0,17988.75555135612
612.0,18085.139413871584
613.0,18140.00570011158
614.0,18325.855584785364
615.0,18468.016324063035
616.0,18473.07150380576
617.0,18579.387930810622
618.0,18681.828262083953
619.0,18800.89840283643
620.0,18868.0411438682
621.0,18989.53623232652
622.0,19054.417258179306
623.0,19179.3108985637
624.0,19314.935431813334
625.0,19422.05570149357
626.0,19417.850892376373
627.0,19369.781499369492
