time,heart_rate
0.0,97.0
1.0,96.33333333333333
2.0,96.14285714285714
3.0,96.06666666666666
4.0,96.54838709677419
5.0,97.29032258064515
6.0,97.16129032258064
7.0,97.09677419354838
8.0,96.54838709677419
9.0,95.74193548387096
10.0,95.83870967741936
11.0,96.41935483870967
12.0,97.2258064516129
13.0,98.16129032258064
14.0,99.16129032258064
15.0,100.16129032258064
16.0,100.64516129032258
17.0,101.38709677419354
18.0,101.74193548387096
19.0,101.9032258064516
20.0,102.48387096774192
21.0,102.77419354838709
22.0,103.41935483870967
23.0,103.74193548387096
24.0,103.9032258064516
25.0,103.96774193548386
26.0,103.48387096774192
27.0,102.70967741935483
28.0,101.80645161290322
29.0,100.32258064516128
30.0,99.58064516129032
31.0,98.70967741935483
32.0,98.80645161290322
33.0,99.38709677419354
34.0,100.2258064516129
35.0,101.16129032258064
36.0,101.12903225806451
37.0,100.06451612903226
38.0,99.0
39.0,97.93548387096774
40.0,96.35483870967741
41.0,94.54838709677419
42.0,93.16129032258064
43.0,91.45161290322581
44.0,91.12903225806451
45.0,91.0
46.0,91.48387096774194
47.0,92.25806451612902
48.0,92.67741935483872
49.0,92.87096774193549
50.0,92.45161290322581
51.0,91.70967741935485
52.0,91.3225806451613
53.0,91.12903225806451
54.0,92.06451612903226
55.0,93.58064516129032
56.0,94.87096774193549
57.0,96.54838709677419
58.0,96.87096774193549
59.0,95.96774193548387
60.0,95.48387096774194
61.0,94.70967741935483
62.0,94.80645161290323
63.0,95.38709677419354
64.0,96.2258064516129
65.0,97.16129032258064
66.0,97.64516129032258
67.0,97.87096774193549
68.0,97.4516129032258
69.0,96.70967741935483
70.0,95.80645161290323
71.0,94.83870967741936
72.0,94.87096774193549
73.0,95.93548387096774
74.0,97.0
75.0,98.58064516129032
76.0,99.90322580645162
77.0,100.54838709677418
78.0,100.32258064516128
79.0,99.6774193548387
80.0,98.80645161290322
81.0,98.87096774193549
82.0,98.90322580645162
83.0,98.93548387096774
84.0,98.96774193548387
85.0,99.0
86.0,98.48387096774192
87.0,97.70967741935483
88.0,96.80645161290323
89.0,95.83870967741936
90.0,95.35483870967741
91.0,95.64516129032258
92.0,95.80645161290323
93.0,96.41935483870967
94.0,97.25806451612902
95.0,97.16129032258064
96.0,97.09677419354838
97.0,97.06451612903226
98.0,97.03225806451613
99.0,97.51612903225806
100.0,98.29032258064515
101.0,99.19354838709677
102.0,100.16129032258064
103.0,101.16129032258064
104.0,101.64516129032258
105.0,102.38709677419354
106.0,103.25806451612902
107.0,103.6774193548387
108.0,104.38709677419354
109.0,104.2258064516129
110.0,103.61290322580643
111.0,102.25806451612902
112.0,101.06451612903226
113.0,99.93548387096774
114.0,98.87096774193549
115.0,97.83870967741936
116.0,97.35483870967741
117.0,96.09677419354838
118.0,94.96774193548387
119.0,94.41935483870968
120.0,93.64516129032258
121.0,93.7741935483871
122.0,94.38709677419355
123.0,95.2258064516129
124.0,96.16129032258064
125.0,96.64516129032258
126.0,96.35483870967741
127.0,96.19354838709677
128.0,95.58064516129032
129.0,95.25806451612902
130.0,94.58064516129032
131.0,94.25806451612902
132.0,94.09677419354838
133.0,94.03225806451613
134.0,94.51612903225806
135.0,95.29032258064515
136.0,95.6774193548387
137.0,96.38709677419354
138.0,96.74193548387096
139.0,96.90322580645162
140.0,96.96774193548387
141.0,96.48387096774194
142.0,95.70967741935483
143.0,94.29032258064515
144.0,93.58064516129032
145.0,92.70967741935485
146.0,92.80645161290323
147.0,93.38709677419355
148.0,93.19354838709677
149.0,92.58064516129032
150.0,91.7741935483871
151.0,91.35483870967742
152.0,91.12903225806451
153.0,91.54838709677419
154.0,92.29032258064515
155.0,93.70967741935485
156.0,94.93548387096774
157.0,96.06451612903226
158.0,96.09677419354838
159.0,95.58064516129032
160.0,94.25806451612902
161.0,93.06451612903226
162.0,92.96774193548387
163.0,92.93548387096774
164.0,93.45161290322581
165.0,94.7741935483871
166.0,95.96774193548387
167.0,96.54838709677419
168.0,96.32258064516128
169.0,95.6774193548387
170.0,94.80645161290323
171.0,93.83870967741936
172.0,92.83870967741936
173.0,92.35483870967742
174.0,92.12903225806451
175.0,92.54838709677419
176.0,93.29032258064515
177.0,94.19354838709677
178.0,94.64516129032258
179.0,94.87096774193549
180.0,93.93548387096774
181.0,92.93548387096774
182.0,92.41935483870968
183.0,92.16129032258064
184.0,93.06451612903226
185.0,94.06451612903226
186.0,95.61290322580645
187.0,96.90322580645162
188.0,96.51612903225806
189.0,95.7741935483871
190.0,94.87096774193549
191.0,93.87096774193549
192.0,93.35483870967742
193.0,93.12903225806451
194.0,93.03225806451613
195.0,93.0
196.0,93.0
197.0,92.48387096774194
198.0,91.70967741935485
199.0,90.80645161290323
200.0,89.83870967741936
201.0,88.83870967741936
202.0,88.35483870967742
203.0,88.64516129032259
204.0,88.80645161290323
205.0,89.41935483870968
206.0,89.22580645161291
207.0,89.12903225806451
208.0,88.5483870967742
209.0,88.25806451612904
210.0,88.09677419354838
211.0,88.03225806451613
212.0,88.51612903225806
213.0,89.29032258064517
214.0,90.19354838709677
215.0,91.16129032258064
216.0,92.16129032258064
217.0,93.16129032258064
218.0,94.16129032258064
219.0,94.64516129032258
220.0,95.90322580645162
221.0,97.03225806451613
222.0,98.09677419354838
223.0,99.12903225806451
224.0,98.61290322580645
225.0,97.80645161290322
226.0,96.35483870967741
227.0,95.09677419354838
228.0,93.93548387096774
229.0,92.87096774193549
230.0,92.35483870967742
231.0,91.61290322580645
232.0,91.25806451612902
233.0,91.09677419354838
234.0,91.54838709677419
235.0,92.29032258064515
236.0,93.19354838709677
237.0,93.64516129032258
238.0,93.87096774193549
239.0,93.96774193548387
240.0,94.0
241.0,93.48387096774194
242.0,93.2258064516129
243.0,92.58064516129032
244.0,92.25806451612902
245.0,92.09677419354838
246.0,92.54838709677419
247.0,93.29032258064515
248.0,93.6774193548387
249.0,94.38709677419355
250.0,94.2258064516129
251.0,94.12903225806451
252.0,93.54838709677419
253.0,92.74193548387098
254.0,91.80645161290323
255.0,91.35483870967742
256.0,91.64516129032259
257.0,91.80645161290323
258.0,91.90322580645162
259.0,91.45161290322581
260.0,91.2258064516129
261.0,91.09677419354838
262.0,90.51612903225806
263.0,90.2258064516129
264.0,89.58064516129033
265.0,89.25806451612904
266.0,89.61290322580646
267.0,90.3225806451613
268.0,91.19354838709677
269.0,91.64516129032259
270.0,92.38709677419355
271.0,92.74193548387098
272.0,92.90322580645162
273.0,93.48387096774194
274.0,93.7741935483871
275.0,93.90322580645162
