time,Engagement,Excitement,Stress,Relaxation,Interest,Focus
60.0,0.878835,0.180788,0.23323000000000002,0.429055,0.239765,0.739958
61.0,0.8843596,0.17797686666666668,0.22531426666666665,0.42139646666666664,0.23728173333333333,0.7375842666666667
62.0,0.8906734285714285,0.17476414285714287,0.21626771428571429,0.4126438571428571,0.23444371428571428,0.7348714285714286
63.0,0.8976186400000001,0.1712301466666667,0.20631650666666668,0.4030159866666667,0.2313218933333333,0.7318873066666667
64.0,0.9050322967741936,0.16745778709677417,0.19569410322580646,0.39273872903225804,0.22798950967741935,0.7287019096774194
65.0,0.9133191967741936,0.16324108709677418,0.18382050322580645,0.3812509290322581,0.22426460967741935,0.7251413096774194
66.0,0.9216060967741936,0.1590243870967742,0.17194690322580647,0.36976312903225805,0.22053970967741934,0.7215807096774194
67.0,0.9298929967741936,0.15480768709677417,0.16007330322580643,0.35827532903225806,0.21681480967741934,0.7180201096774195
68.0,0.9381798967741937,0.1505909870967742,0.14819970322580645,0.34678752903225807,0.21308990967741936,0.7144595096774193
69.0,0.9464667967741935,0.1463742870967742,0.13632610322580646,0.3352997290322581,0.20936500967741936,0.7108989096774194
70.0,0.9547536967741936,0.14215758709677417,0.12445250322580646,0.3238119290322581,0.20564010967741936,0.7073383096774195
71.0,0.9537855258064516,0.1415749,0.1178951870967742,0.31189161290322576,0.2353347709677419,0.7079281096774195
72.0,0.9481898193548388,0.1428092193548387,0.11399601290322581,0.2997550387096774,0.2817392129032258,0.7105931096774194
73.0,0.9402803451612904,0.14495204193548386,0.11142590967741936,0.28751033548387095,0.3364985451612903,0.7142957096774194
74.0,0.9312139870967742,0.14754911612903227,0.10952034193548388,0.27521156774193545,0.3954353225806451,0.7185171096774194
75.0,0.9215691870967743,0.15037331612903226,0.10794704193548386,0.2628857677419355,0.45646082258064513,0.7229979096774194
76.0,0.9119243870967741,0.15319751612903224,0.10637374193548386,0.25055996774193545,0.5174863225806452,0.7274787096774193
77.0,0.9022795870967741,0.15602171612903226,0.10480044193548388,0.23823416774193548,0.5785118225806452,0.7319595096774194
78.0,0.8926347870967741,0.15884591612903226,0.10322714193548387,0.22590836774193548,0.6395373225806451,0.7364403096774195
79.0,0.8829899870967741,0.16167011612903226,0.10165384193548388,0.2135825677419355,0.7005628225806451,0.7409211096774194
80.0,0.8733451870967741,0.16449431612903226,0.10008054193548387,0.2012567677419355,0.7615883225806452,0.7454019096774194
81.0,0.8731578838709677,0.16615670967741936,0.10301418387096772,0.21661039999999998,0.7814943387096774,0.7545938838709678
