time,heart_rate
0.0,91.0
1.0,90.33333333333333
2.0,89.57142857142856
3.0,89.26666666666667
4.0,88.61290322580646
5.0,87.74193548387098
6.0,86.80645161290323
7.0,85.83870967741936
8.0,84.83870967741936
9.0,83.83870967741936
10.0,82.83870967741936
11.0,82.35483870967741
12.0,82.12903225806451
13.0,82.03225806451613
14.0,82.51612903225805
15.0,83.29032258064515
16.0,84.19354838709677
17.0,85.16129032258064
18.0,85.12903225806451
19.0,85.09677419354838
20.0,84.54838709677418
21.0,84.25806451612902
22.0,84.09677419354838
23.0,84.54838709677418
24.0,84.7741935483871
25.0,84.90322580645162
26.0,85.48387096774192
27.0,86.80645161290323
28.0,87.45161290322581
29.0,87.25806451612902
30.0,87.16129032258064
31.0,86.5806451612903
32.0,85.74193548387096
33.0,85.83870967741936
34.0,86.41935483870967
35.0,86.70967741935482
36.0,86.87096774193549
37.0,86.96774193548387
38.0,86.48387096774192
39.0,86.2258064516129
40.0,85.5806451612903
41.0,85.25806451612902
42.0,85.09677419354838
43.0,84.51612903225805
44.0,84.2258064516129
45.0,84.61290322580643
46.0,84.80645161290323
47.0,85.41935483870967
48.0,85.74193548387096
49.0,85.90322580645162
50.0,86.48387096774192
51.0,86.77419354838709
52.0,87.41935483870968
53.0,87.74193548387098
54.0,88.41935483870968
55.0,88.74193548387098
56.0,89.41935483870968
57.0,89.74193548387098
58.0,90.41935483870968
59.0,90.74193548387098
60.0,90.90322580645162
61.0,90.96774193548387
62.0,91.51612903225806
63.0,91.7741935483871
64.0,92.41935483870968
65.0,93.25806451612902
66.0,93.16129032258064
67.0,93.09677419354838
68.0,93.06451612903226
69.0,93.03225806451613
70.0,93.0
71.0,93.0
72.0,93.51612903225806
73.0,94.29032258064515
74.0,94.16129032258064
75.0,94.09677419354838
76.0,93.03225806451613
77.0,91.96774193548387
78.0,90.90322580645162
79.0,89.87096774193549
80.0,89.35483870967742
81.0,89.12903225806451
82.0,89.03225806451613
83.0,89.51612903225806
84.0,89.7741935483871
85.0,89.90322580645162
86.0,89.96774193548387
87.0,90.0
88.0,90.51612903225806
89.0,91.29032258064517
