time,gsr
0.0,28987.74260900353
1.0,29087.768529108176
2.0,29330.688323152834
3.0,29523.954273794872
4.0,29769.776321745467
5.0,29973.02775641049
6.0,30286.77846223994
7.0,30090.09660130007
8.0,29794.43440096827
9.0,29534.644959518373
10.0,29395.577213109907
11.0,29476.294718161174
12.0,29857.100390970023
13.0,30077.5955918834
14.0,30259.98051418097
15.0,30264.49247558065
16.0,30105.531170522056
17.0,30045.482385785435
18.0,30180.32301844194
19.0,30284.365040805213
20.0,30583.50965953187
21.0,30585.851747030014
22.0,30642.750490503146
23.0,31045.696982619957
24.0,31076.954914958686
25.0,31225.79552194994
26.0,31364.29275425666
27.0,31493.78222181554
28.0,31552.366474407598
29.0,31422.29616072945
30.0,31076.691233163532
31.0,31004.35881966028
32.0,31101.064294864176
33.0,31184.429471875213
34.0,31284.712259152926
35.0,31389.68190513663
36.0,31444.7096804183
37.0,31521.04353397274
38.0,31554.43446158555
39.0,31633.732203354604
40.0,31669.020775182373
41.0,31633.748145737776
42.0,31385.336429935083
43.0,31130.329171061538
44.0,30940.09743785784
45.0,30814.02170457768
46.0,30940.951713832525
47.0,31029.50401367451
48.0,31105.502061326355
49.0,31285.40410987533
50.0,31443.873266623683
51.0,31621.907804012473
52.0,31756.087762032294
53.0,31789.085955277667
54.0,31867.70871912145
55.0,31965.39747720813
56.0,32094.81239598137
57.0,32218.625003273526
58.0,32432.146925992096
59.0,32482.69409491134
60.0,32447.100900390582
61.0,32556.173501384998
62.0,32634.77663003436
63.0,32823.194150347495
64.0,33032.89297667313
65.0,32995.69030094867
66.0,33204.985682787075
67.0,33212.411648690235
68.0,33146.99530649974
69.0,33050.731213816754
70.0,32960.59067273274
71.0,32989.310110526865
72.0,32972.66929512123
73.0,32961.33320547505
74.0,33068.11400030632
75.0,33115.70374636216
76.0,33141.43253745389
77.0,33221.259365877755
78.0,33345.71444777183
79.0,33437.25188377627
80.0,33395.91044242897
81.0,33305.2888254065
82.0,33367.22731454537
83.0,33086.92471241864
84.0,32969.39778701534
85.0,32918.54480143082
86.0,32844.46492504179
87.0,32920.213910236955
88.0,33045.1328305016
89.0,33133.982763494736
90.0,33152.246125222315
91.0,33288.69643680799
92.0,33408.08002083378
93.0,33465.905635005314
94.0,33491.97345896456
95.0,33301.338604056364
96.0,33218.49471558579
97.0,33162.61913397278
98.0,33186.138889147915
99.0,33161.14243428214
100.0,33273.88333103761
101.0,33418.86259806907
102.0,33464.588072902305
103.0,33564.76725802866
104.0,33670.5607075372
105.0,33581.17811446886
106.0,33678.6360111385
107.0,33817.48074337032
108.0,33881.14076153701
109.0,33966.85023404201
110.0,34174.905400434975
111.0,34325.76819051674
112.0,34304.95588254156
113.0,34474.78478347798
114.0,34583.11526056919
115.0,34677.63753000513
116.0,34627.86099189904
117.0,34745.62771940994
118.0,34575.05258278227
119.0,34472.54870595476
120.0,34489.668141466005
121.0,34593.5392237762
122.0,34674.503202547785
123.0,34792.77985443581
124.0,34887.01716283809
125.0,35049.40818690197
126.0,35132.78005679442
127.0,35110.739087724374
128.0,35231.73523028892
129.0,35178.41818775846
130.0,35065.15075770713
131.0,35080.474921761604
132.0,35233.49008956235
133.0,35219.13505841152
134.0,35367.71207146184
135.0,35394.497350259204
136.0,35346.475736500244
137.0,35375.870708160786
138.0,35208.866631877245
139.0,34725.09139927018
140.0,34443.47655022342
141.0,34270.64862270795
142.0,34281.74806817711
143.0,34381.261178375324
144.0,34541.47592284976
145.0,34646.952737886575
146.0,34596.62341947225
147.0,34527.51958207984
148.0,34651.40385131456
149.0,34651.20100428006
150.0,34756.16805660509
151.0,35035.79151360331
152.0,35078.46178249993
153.0,35168.12715627241
154.0,35134.47024836601
155.0,34988.084536597555
156.0,34922.62328122233
157.0,34829.76567066769
158.0,34843.7976176634
159.0,34864.51599491472
160.0,34714.405132147745
161.0,34409.763541219494
162.0,34499.056453221114
163.0,34508.97874493353
164.0,34602.4745067833
165.0,34665.85589681695
166.0,34601.05794854634
167.0,34815.61671131001
168.0,34909.49774008077
169.0,35042.440225410886
170.0,35086.25872432653
171.0,35096.51140879741
172.0,35148.49044553242
173.0,35113.91802202034
174.0,35138.50503809209
175.0,35292.19723046353
176.0,35320.341823161114
177.0,35277.30068104642
178.0,35181.27852785749
179.0,35133.84458958852
180.0,35109.4877669422
181.0,35170.85290633052
182.0,35209.861100814785
183.0,35225.28504190793
184.0,35356.1727307339
185.0,35298.22564748446
186.0,35308.25130956984
187.0,35331.901672101594
188.0,35319.49327119526
189.0,35394.02335463448
190.0,35409.14288002494
191.0,35472.28271825942
192.0,35558.88883143068
193.0,35466.70037797108
194.0,35487.6688963668
195.0,35619.499590163454
196.0,35538.4806329682
197.0,35282.9609792761
198.0,35067.12858055823
199.0,35045.43828546301
200.0,35053.560748641685
201.0,35100.49579695029
202.0,35173.87796203894
203.0,35158.46130965107
204.0,35299.860249280464
205.0,35296.3162296316
206.0,35254.161897197584
207.0,35078.10609155981
208.0,34735.811212906585
209.0,34474.54366937714
210.0,34382.186235478795
211.0,34468.89165720354
212.0,34479.31509897305
213.0,34500.94634397186
214.0,34620.317480119505
215.0,34250.999836973104
216.0,33653.050653238424
217.0,33281.25426531912
218.0,33220.861131774036
219.0,32793.999565759485
220.0,32330.986458093204
221.0,32038.54058864466
222.0,31960.424529336386
223.0,31746.92530122352
224.0,31349.54077309172
225.0,31234.135187894393
226.0,31074.031941873072
227.0,30881.638604782827
228.0,30658.913006712257
229.0,30160.251297796276
230.0,28787.336153624383
231.0,27238.20941276414
232.0,26586.972247263573
233.0,26660.16477094934
234.0,26953.513936554256
235.0,27374.78548602492
236.0,27807.785374896517
237.0,28156.383725596155
238.0,28439.005877330113
239.0,28766.84650432798
240.0,29096.476801024593
241.0,29295.658223243016
242.0,29640.82792884146
243.0,29906.516997797786
244.0,30188.867260623338
245.0,30411.122468105317
246.0,30623.023996144282
247.0,30901.99054140102
248.0,31169.200028254756
249.0,31304.329176846855
250.0,31362.093596854684
251.0,31429.85794507087
252.0,31465.95903772475
253.0,31671.73289287942
254.0,31823.068679409484
255.0,31898.328913733978
256.0,32061.396440212746
257.0,32100.94799190551
258.0,32252.285551595225
259.0,32413.280101960187
260.0,32572.644603336626
261.0,32752.236265849308
262.0,33044.12996309463
263.0,33112.22687093066
264.0,32763.449732497975
265.0,32226.560829216767
266.0,31827.577816649035
267.0,31295.046431291077
268.0,30998.075167791467
269.0,30931.897924623896
270.0,30874.798382120694
271.0,30906.531261265114
272.0,31126.963164774883
273.0,31230.821204745982
274.0,31230.580683187785
275.0,31119.28774835097
276.0,30975.293264987104
277.0,31024.03331146101
278.0,31111.314671276086
279.0,31242.30127079068
280.0,31351.59618975048
281.0,31386.78375203723
282.0,31474.906002132113
283.0,31493.211767479697
284.0,31510.705218924224
285.0,31642.860324209152
286.0,31809.15498786288
287.0,31930.836242926205
288.0,32009.930133944014
289.0,31708.799171825896
290.0,31442.279930340694
291.0,31307.01764318159
292.0,31393.02191768481
293.0,31319.747620883336
294.0,31416.157907515997
295.0,31562.88292917922
296.0,31721.93363769707
297.0,31891.911758584036
298.0,31472.9124232459
299.0,30986.551323408225
300.0,30720.31967325123
301.0,30532.014547284136
302.0,30461.92094299199
303.0,30513.085967777664
304.0,30575.98556805883
305.0,30648.188844281052
306.0,30584.62417584232
307.0,30593.244777045493
308.0,30810.882954811037
309.0,30980.184683750784
310.0,31226.683155786865
311.0,31430.73006710995
312.0,31657.668127850782
313.0,31839.963968723147
314.0,31981.523906675095
315.0,31803.366372481727
316.0,31219.799194547704
317.0,30749.567704197085
318.0,30560.616368881572
319.0,30607.274992669896
320.0,30715.442189740228
321.0,30988.83297337172
322.0,31267.543866084936
323.0,31562.963559840166
324.0,31684.742159023346
325.0,31853.79912064722
326.0,31947.03163245369
327.0,32168.4586949137
328.0,32336.492366202045
329.0,32458.10877622682
330.0,32426.50510016845
331.0,32543.468830812362
332.0,32499.24490679869
333.0,32635.676357008968
334.0,32732.30070279173
335.0,32713.764816277835
336.0,32462.59765362641
337.0,32391.069581340682
338.0,32383.102575698264
339.0,32354.54525666809
340.0,32255.586410590415
341.0,32206.386179099365
342.0,32254.187825044173
343.0,32055.97281439411
344.0,32002.05130501402
345.0,32002.40478847231
346.0,32053.103360502304
347.0,32197.119713070846
348.0,32269.931229324924
349.0,32467.618367792023
350.0,32714.608480137318
351.0,32773.92827903044
352.0,32767.05291505399
353.0,32894.33617535344
354.0,32986.65955004777
355.0,33001.54583146297
356.0,33043.08812300302
357.0,32949.70869589127
358.0,32738.656576529742
359.0,32513.66679630221
360.0,32487.415530160848
361.0,32556.526641968358
362.0,32730.305218991427
363.0,32879.93429024828
364.0,33003.90855576329
365.0,33163.63774439733
366.0,33339.98596534302
367.0,33554.39201346415
368.0,33701.41369697935
369.0,33835.14546995021
370.0,33824.62145867853
371.0,33897.71904018329
372.0,34056.23378896077
373.0,34041.534039382044
374.0,34135.4663489378
375.0,34272.0758199486
376.0,34283.28719545838
377.0,34336.95313553341
378.0,34478.891793933064
379.0,34514.95132697333
380.0,34613.83330715354
381.0,34703.54753079801
382.0,34812.698166057904
383.0,34998.21167791297
384.0,35113.305528292985
385.0,35229.14358116288
386.0,35252.7904645207
387.0,35250.67586014912
388.0,35381.005351439904
389.0,35450.47623574866
390.0,35426.41697499016
391.0,35574.055532728016
392.0,35613.47801254144
393.0,35639.094547265006
394.0,35677.50465651772
395.0,35757.2820138064
396.0,35794.754079874125
397.0,35847.10701133114
398.0,35871.93252655756
399.0,35984.28125177481
400.0,35980.37393420406
401.0,35982.89225195951
402.0,36105.794844938086
403.0,36076.64552010891
404.0,35857.60890926914
405.0,35886.63794083164
406.0,35776.32505011678
407.0,35592.65030342511
408.0,35378.96003320975
409.0,35153.72077817189
