time,mouse_movement,mouse_clicks
0.0,1558.4317292075702,2.0
1.0,2875.446189629322,2.0
2.0,2380.3148769312093,2.0
3.0,3107.237405888307,3.0
4.0,2903.418939659996,3.5
5.0,4132.297977588731,3.6875
6.0,4017.473820321301,2.8125
7.0,3381.9157807243587,1.375
8.0,1719.7770634415779,3.625
9.0,2005.1138999305654,2.75
10.0,1052.4732838382452,5.3125
11.0,1640.1247195196158,4.625
12.0,2906.885949217108,3.3125
13.0,3061.7744289703187,2.5625
14.0,3358.6404914215864,3.25
15.0,1941.7723248683237,3.5
16.0,946.5218110430194,4.6875
17.0,1114.9162541623919,5.3125
18.0,1753.6575141294734,5.625
19.0,2671.1491903343504,5.75
20.0,2842.012875945392,4.8125
21.0,3208.5159540624177,3.3125
22.0,2355.4154249865146,3.5625
23.0,2668.1817656379994,2.6875
24.0,3030.9450065293345,2.25
25.0,2915.743114397083,2.0625
26.0,3382.12436855965,2.0
27.0,3211.2599825945995,2.9375
28.0,2207.919291002695,3.4375
29.0,2343.2056614711537,2.6875
30.0,2351.5093733873055,2.3125
31.0,2560.2729356859772,2.125
32.0,2062.3538249098765,3.0
33.0,1375.3143826090843,2.4375
34.0,989.6742187323863,2.1875
35.0,979.2528722705099,2.0625
36.0,1425.0127073363265,3.0
37.0,719.7965348497025,4.4375
38.0,420.1659781301433,5.1875
39.0,292.280700054342,5.5625
40.0,171.8769952983468,3.75
41.0,65.29517946421716,1.8125
42.0,35.6087572106361,0.8125
43.0,21.979315472394507,0.3125
44.0,8.08654851942814,0.0625
45.0,2.728553390593274,0.0
46.0,1.051776695296637,0.0
47.0,0.40088834764831843,0.0
48.0,36.963990038857645,0.0
49.0,65.72463570654811,0.0
50.0,32.86231785327406,0.0
51.0,16.43115892663703,0.0
52.0,176.62884091527235,0.0
53.0,97.98772289366806,0.0
54.0,496.0159536017577,1.0
55.0,1197.506142669306,2.5
56.0,1207.6271219590994,2.25
57.0,1490.136425923054,6.125
58.0,1939.6456816229447,4.0625
59.0,1682.402217439965,4.0
60.0,1815.5915925266645,2.9375
61.0,1858.2948307569814,4.4375
62.0,1861.0446100341537,5.0625
63.0,1914.2624338618973,5.5
64.0,2690.8277839347866,4.6875
65.0,2357.033973331655,4.3125
66.0,1879.8861517267824,3.0625
67.0,2227.156336595568,4.4375
68.0,2333.755900666404,5.125
69.0,2554.853476008082,4.5
70.0,2864.3770196011774,3.1875
71.0,2738.930850687253,3.5625
72.0,2367.5746205775204,4.6875
73.0,2572.7626796033946,4.25
74.0,2467.6174497194743,5.0625
75.0,2958.2179706186853,3.5
76.0,2926.8984726878716,3.6875
77.0,2696.3845490397607,1.75
78.0,2900.0307863536987,1.8125
79.0,3221.836673295578,1.8125
80.0,2968.0586143268633,2.875
